time,date,hour,precip [mm/day],KS_53719235 [m3/s]
101,2001-04-12,00:00:00.00,1.5,0.950476
102,2001-04-13,00:00:00.00,1.5,0.912918
103,2001-04-14,00:00:00.00,6,0.880167
104,2001-04-15,00:00:00.00,3.2,0.855971
105,2001-04-16,00:00:00.00,6.6,0.873656
106,2001-04-17,00:00:00.00,1.8,0.926446
107,2001-04-18,00:00:00.00,1,0.918984
108,2001-04-19,00:00:00.00,1.5,0.875256
109,2001-04-20,00:00:00.00,0.5,0.842054
110,2001-04-21,00:00:00.00,2.1,0.804115
111,2001-04-22,00:00:00.00,4.6,0.792828
112,2001-04-23,00:00:00.00,1.1,0.790244
113,2001-04-24,00:00:00.00,0,0.754807
114,2001-04-25,00:00:00.00,0,0.702746
115,2001-04-26,00:00:00.00,6.1,0.678845
116,2001-04-27,00:00:00.00,0.9,0.676244
117,2001-04-28,00:00:00.00,1.7,0.649161
118,2001-04-29,00:00:00.00,2.3,0.617428
119,2001-04-30,00:00:00.00,0.5,0.589844
120,2001-05-01,00:00:00.00,0,0.545933
121,2001-05-02,00:00:00.00,0.8,0.50039
122,2001-05-03,00:00:00.00,0,0.458066
123,2001-05-04,00:00:00.00,2.5,0.419149
124,2001-05-05,00:00:00.00,9.6,0.407171
125,2001-05-06,00:00:00.00,11.1,0.44826
126,2001-05-07,00:00:00.00,3.5,0.506983
127,2001-05-08,00:00:00.00,0.5,0.512035
128,2001-05-09,00:00:00.00,0.2,0.476791
129,2001-05-10,00:00:00.00,0,0.439607
130,2001-05-11,00:00:00.00,0,0.398757
131,2001-05-12,00:00:00.00,0,0.357597
132,2001-05-13,00:00:00.00,0,0.317672
133,2001-05-14,00:00:00.00,0,0.278317
134,2001-05-15,00:00:00.00,0.4,0.2411
135,2001-05-16,00:00:00.00,2.6,0.209448
136,2001-05-17,00:00:00.00,0.2,0.18149
137,2001-05-18,00:00:00.00,5.3,0.157775
138,2001-05-19,00:00:00.00,2.9,0.145705
139,2001-05-20,00:00:00.00,0,0.130352
140,2001-05-21,00:00:00.00,0,0.104367
141,2001-05-22,00:00:00.00,0,0.0808814
142,2001-05-23,00:00:00.00,0,0.063215
143,2001-05-24,00:00:00.00,0,0.0495517
144,2001-05-25,00:00:00.00,0,0.0379527
145,2001-05-26,00:00:00.00,0,0.0269378
146,2001-05-27,00:00:00.00,0,0.0172256
147,2001-05-28,00:00:00.00,1.7,0.00987169
148,2001-05-29,00:00:00.00,13.5,0.0162041
149,2001-05-30,00:00:00.00,0,0.0287391
150,2001-05-31,00:00:00.00,0,0.0224142
151,2001-06-01,00:00:00.00,6.9,0.0151633
152,2001-06-02,00:00:00.00,1.1,0.0186258
153,2001-06-03,00:00:00.00,2.7,0.0162714
154,2001-06-04,00:00:00.00,7.2,0.0196004
155,2001-06-05,00:00:00.00,7.9,0.0426671
156,2001-06-06,00:00:00.00,0,0.0605791
157,2001-06-07,00:00:00.00,0,0.048784
158,2001-06-08,00:00:00.00,0.6,0.0311596
159,2001-06-09,00:00:00.00,0.8,0.0219097
160,2001-06-10,00:00:00.00,0,0.0119914
161,2001-06-11,00:00:00.00,10,0.00974712
162,2001-06-12,00:00:00.00,4.4,0.0195652
163,2001-06-13,00:00:00.00,0,0.0270991
164,2001-06-14,00:00:00.00,0,0.0195575
165,2001-06-15,00:00:00.00,0,0.00858146
166,2001-06-16,00:00:00.00,1.3,0.00338299
167,2001-06-17,00:00:00.00,12.7,0.00745736
168,2001-06-18,00:00:00.00,4.5,0.0232344
169,2001-06-19,00:00:00.00,18.9,0.0774755
170,2001-06-20,00:00:00.00,0,0.145082
171,2001-06-21,00:00:00.00,0,0.139535
172,2001-06-22,00:00:00.00,11.2,0.133227
173,2001-06-23,00:00:00.00,17,0.227064
174,2001-06-24,00:00:00.00,0.4,0.320668
175,2001-06-25,00:00:00.00,0,0.311784
176,2001-06-26,00:00:00.00,0,0.266675
177,2001-06-27,00:00:00.00,0,0.235735
178,2001-06-28,00:00:00.00,0,0.19951
179,2001-06-29,00:00:00.00,2.1,0.170196
180,2001-06-30,00:00:00.00,0,0.144894
181,2001-07-01,00:00:00.00,5.1,0.120834
182,2001-07-02,00:00:00.00,0,0.100626
183,2001-07-03,00:00:00.00,0,0.0776716
184,2001-07-04,00:00:00.00,0,0.0580651
185,2001-07-05,00:00:00.00,0,0.0432201
186,2001-07-06,00:00:00.00,0,0.0312604
187,2001-07-07,00:00:00.00,0,0.0211677
188,2001-07-08,00:00:00.00,24.3,0.0423095
189,2001-07-09,00:00:00.00,4.2,0.0972293
190,2001-07-10,00:00:00.00,3.1,0.124725
191,2001-07-11,00:00:00.00,0.2,0.119347
192,2001-07-12,00:00:00.00,0.4,0.105235
193,2001-07-13,00:00:00.00,0,0.0853708
194,2001-07-14,00:00:00.00,0,0.0707301
195,2001-07-15,00:00:00.00,0,0.0572545
196,2001-07-16,00:00:00.00,15.5,0.0586652
197,2001-07-17,00:00:00.00,9.7,0.0968404
198,2001-07-18,00:00:00.00,6.3,0.153713
199,2001-07-19,00:00:00.00,1.3,0.182662
200,2001-07-20,00:00:00.00,0,0.169035
201,2001-07-21,00:00:00.00,21.7,0.199551
202,2001-07-22,00:00:00.00,0,0.270093
203,2001-07-23,00:00:00.00,0,0.260046
204,2001-07-24,00:00:00.00,0,0.213902
205,2001-07-25,00:00:00.00,0,0.189535
206,2001-07-26,00:00:00.00,0,0.159546
207,2001-07-27,00:00:00.00,0,0.133868
208,2001-07-28,00:00:00.00,0,0.110092
209,2001-07-29,00:00:00.00,0,0.0898288
210,2001-07-30,00:00:00.00,2.3,0.0752185
211,2001-07-31,00:00:00.00,0,0.0619626
212,2001-08-01,00:00:00.00,3.9,0.0513981
213,2001-08-02,00:00:00.00,0,0.0422883
214,2001-08-03,00:00:00.00,0,0.0341941
215,2001-08-04,00:00:00.00,1.7,0.0257828
216,2001-08-05,00:00:00.00,9,0.0216974
217,2001-08-06,00:00:00.00,2,0.0222482
218,2001-08-07,00:00:00.00,1.6,0.0219111
219,2001-08-08,00:00:00.00,0,0.0168576
220,2001-08-09,00:00:00.00,0,0.0093606
221,2001-08-10,00:00:00.00,1,0.003334
222,2001-08-11,00:00:00.00,0,0.000714973
223,2001-08-12,00:00:00.00,0,0.00043585
224,2001-08-13,00:00:00.00,0,0.00040473
225,2001-08-14,00:00:00.00,3.4,0.000357703
226,2001-08-15,00:00:00.00,0,0.000347153
227,2001-08-16,00:00:00.00,0,0.000315719
228,2001-08-17,00:00:00.00,3.2,0.000272825
229,2001-08-18,00:00:00.00,7.5,0.00107079
230,2001-08-19,00:00:00.00,0,0.00167796
231,2001-08-20,00:00:00.00,17.1,0.0160045
232,2001-08-21,00:00:00.00,12.5,0.0766571
233,2001-08-22,00:00:00.00,2.4,0.142826
234,2001-08-23,00:00:00.00,0,0.146062
235,2001-08-24,00:00:00.00,0,0.120428
236,2001-08-25,00:00:00.00,0,0.100884
237,2001-08-26,00:00:00.00,0,0.0796362
238,2001-08-27,00:00:00.00,0,0.0618296
239,2001-08-28,00:00:00.00,6.4,0.0500074
240,2001-08-29,00:00:00.00,0,0.0419127
241,2001-08-30,00:00:00.00,0,0.0319972
242,2001-08-31,00:00:00.00,0,0.0217919
243,2001-09-01,00:00:00.00,7.6,0.0171322
244,2001-09-02,00:00:00.00,13.3,0.0375613
245,2001-09-03,00:00:00.00,0.9,0.0731785
246,2001-09-04,00:00:00.00,4.4,0.0860597
247,2001-09-05,00:00:00.00,1.5,0.0920114
248,2001-09-06,00:00:00.00,0,0.0905535
249,2001-09-07,00:00:00.00,2,0.0768787
250,2001-09-08,00:00:00.00,10.3,0.0936352
251,2001-09-09,00:00:00.00,5.1,0.139855
252,2001-09-10,00:00:00.00,14.6,0.221507
253,2001-09-11,00:00:00.00,13.7,0.372306
254,2001-09-12,00:00:00.00,2.2,0.493881
255,2001-09-13,00:00:00.00,3.2,0.511955
256,2001-09-14,00:00:00.00,3.8,0.519248
257,2001-09-15,00:00:00.00,0,0.523732
258,2001-09-16,00:00:00.00,1.1,0.492459
259,2001-09-17,00:00:00.00,2.2,0.470797
260,2001-09-18,00:00:00.00,0.9,0.456621
261,2001-09-19,00:00:00.00,3.8,0.444854
262,2001-09-20,00:00:00.00,1.3,0.442349
263,2001-09-21,00:00:00.00,4.2,0.439971
264,2001-09-22,00:00:00.00,3.1,0.447836
265,2001-09-23,00:00:00.00,0,0.442539
266,2001-09-24,00:00:00.00,3.2,0.421476
267,2001-09-25,00:00:00.00,5.7,0.432506
268,2001-09-26,00:00:00.00,6.5,0.476672
269,2001-09-27,00:00:00.00,0.9,0.505413
270,2001-09-28,00:00:00.00,4.4,0.50881
271,2001-09-29,00:00:00.00,2,0.517774
272,2001-09-30,00:00:00.00,0.4,0.509161
273,2001-10-01,00:00:00.00,3,0.48724
274,2001-10-02,00:00:00.00,2.3,0.485593
275,2001-10-03,00:00:00.00,0,0.47068
276,2001-10-04,00:00:00.00,10,0.476659
277,2001-10-05,00:00:00.00,4.5,0.534126
278,2001-10-06,00:00:00.00,0,0.551345
279,2001-10-07,00:00:00.00,0,0.511683
280,2001-10-08,00:00:00.00,0,0.470936
281,2001-10-09,00:00:00.00,0.4,0.434371
282,2001-10-10,00:00:00.00,0,0.398542
283,2001-10-11,00:00:00.00,0,0.362538
284,2001-10-12,00:00:00.00,0,0.326086
285,2001-10-13,00:00:00.00,0,0.29208
286,2001-10-14,00:00:00.00,0,0.258884
287,2001-10-15,00:00:00.00,0,0.227304
288,2001-10-16,00:00:00.00,0,0.197087
289,2001-10-17,00:00:00.00,0,0.168479
290,2001-10-18,00:00:00.00,0,0.141725
291,2001-10-19,00:00:00.00,0,0.116877
292,2001-10-20,00:00:00.00,0,0.0940462
293,2001-10-21,00:00:00.00,0,0.073013
294,2001-10-22,00:00:00.00,3.7,0.0614329
295,2001-10-23,00:00:00.00,4.7,0.0696158
296,2001-10-24,00:00:00.00,0.4,0.0786573
297,2001-10-25,00:00:00.00,1.8,0.0731201
298,2001-10-26,00:00:00.00,0,0.0656643
299,2001-10-27,00:00:00.00,0,0.0533741
300,2001-10-28,00:00:00.00,3.5,0.0492508
301,2001-10-29,00:00:00.00,5,0.0754381
302,2001-10-30,00:00:00.00,0.8,0.100711
303,2001-10-31,00:00:00.00,0,0.0945989
304,2001-11-01,00:00:00.00,2.6,0.0869183
305,2001-11-02,00:00:00.00,2.3,0.0991798
306,2001-11-03,00:00:00.00,0.8,0.106377
307,2001-11-04,00:00:00.00,0,0.0973876
308,2001-11-05,00:00:00.00,0.2,0.0837848
309,2001-11-06,00:00:00.00,0.5,0.0733852
310,2001-11-07,00:00:00.00,1.5,0.0701016
311,2001-11-08,00:00:00.00,12.4,0.124244
312,2001-11-09,00:00:00.00,30.6,0.354401
313,2001-11-10,00:00:00.00,1,0.599763
314,2001-11-11,00:00:00.00,0,0.608999
315,2001-11-12,00:00:00.00,0,0.57001
316,2001-11-13,00:00:00.00,5,0.631139
317,2001-11-14,00:00:00.00,0.3,0.674014
318,2001-11-15,00:00:00.00,0,0.651291
319,2001-11-16,00:00:00.00,1.1,0.613063
320,2001-11-17,00:00:00.00,0,0.589567
321,2001-11-18,00:00:00.00,0,0.555243
322,2001-11-19,00:00:00.00,1.3,0.52635
323,2001-11-20,00:00:00.00,2.1,0.521358
324,2001-11-21,00:00:00.00,0,0.512533
325,2001-11-22,00:00:00.00,2.3,0.498743
326,2001-11-23,00:00:00.00,14.4,0.579028
327,2001-11-24,00:00:00.00,0.7,0.701173
328,2001-11-25,00:00:00.00,0,0.69782
329,2001-11-26,00:00:00.00,2.2,0.670031
330,2001-11-27,00:00:00.00,6.8,0.717459
331,2001-11-28,00:00:00.00,1.5,0.76782
332,2001-11-29,00:00:00.00,4.9,0.792899
333,2001-11-30,00:00:00.00,7.5,0.855442
334,2001-12-01,00:00:00.00,0,0.911931
335,2001-12-02,00:00:00.00,0,0.874976
336,2001-12-03,00:00:00.00,0,0.818985
337,2001-12-04,00:00:00.00,0,0.777735
338,2001-12-05,00:00:00.00,6.2,0.774817
339,2001-12-06,00:00:00.00,14.3,0.90751
340,2001-12-07,00:00:00.00,14.3,1.15218
341,2001-12-08,00:00:00.00,0.5,1.30105
342,2001-12-09,00:00:00.00,0,1.25879
343,2001-12-10,00:00:00.00,0,1.18303
344,2001-12-11,00:00:00.00,3.6,1.1407
345,2001-12-12,00:00:00.00,7.6,1.13575
346,2001-12-13,00:00:00.00,7,1.20006
347,2001-12-14,00:00:00.00,0,1.24035
348,2001-12-15,00:00:00.00,0,1.18994
349,2001-12-16,00:00:00.00,2.7,1.12016
350,2001-12-17,00:00:00.00,2.7,1.0651
351,2001-12-18,00:00:00.00,2.4,1.00731
352,2001-12-19,00:00:00.00,0.8,0.954511
353,2001-12-20,00:00:00.00,13.9,0.90396
354,2001-12-21,00:00:00.00,2.8,0.855575
355,2001-12-22,00:00:00.00,12.5,0.810278
356,2001-12-23,00:00:00.00,7.1,0.766627
357,2001-12-24,00:00:00.00,0.5,0.725713
358,2001-12-25,00:00:00.00,3.2,0.686345
359,2001-12-26,00:00:00.00,0.4,0.669455
360,2001-12-27,00:00:00.00,2.1,0.676402
361,2001-12-28,00:00:00.00,5.4,0.674295
362,2001-12-29,00:00:00.00,5.2,0.722969
363,2001-12-30,00:00:00.00,13,0.800086
364,2001-12-31,00:00:00.00,9.2,0.780019
365,2002-01-01,00:00:00.00,5.3,0.726425
366,2002-01-02,00:00:00.00,3.5,0.693908
367,2002-01-03,00:00:00.00,1.8,0.653886
368,2002-01-04,00:00:00.00,0,0.619522
369,2002-01-05,00:00:00.00,0,0.58577
370,2002-01-06,00:00:00.00,0,0.553228
371,2002-01-07,00:00:00.00,6,0.522966
372,2002-01-08,00:00:00.00,0.7,0.495358
373,2002-01-09,00:00:00.00,0,0.471401
374,2002-01-10,00:00:00.00,0,0.445044
375,2002-01-11,00:00:00.00,0,0.419171
376,2002-01-12,00:00:00.00,0,0.394676
377,2002-01-13,00:00:00.00,5.8,0.371168
378,2002-01-14,00:00:00.00,0,0.348793
379,2002-01-15,00:00:00.00,0,0.327438
380,2002-01-16,00:00:00.00,0,0.30699
381,2002-01-17,00:00:00.00,0.3,0.287465
382,2002-01-18,00:00:00.00,0,0.268726
383,2002-01-19,00:00:00.00,0,0.250659
384,2002-01-20,00:00:00.00,2.1,0.264898
385,2002-01-21,00:00:00.00,6.5,0.418834
386,2002-01-22,00:00:00.00,2.4,0.740614
387,2002-01-23,00:00:00.00,0,1.0644
388,2002-01-24,00:00:00.00,0,1.32519
389,2002-01-25,00:00:00.00,2.6,1.65828
390,2002-01-26,00:00:00.00,2.8,1.94783
391,2002-01-27,00:00:00.00,1.2,2.10905
392,2002-01-28,00:00:00.00,8.7,2.28212
393,2002-01-29,00:00:00.00,5.8,2.36881
394,2002-01-30,00:00:00.00,0,2.32483
395,2002-01-31,00:00:00.00,0,2.2213
396,2002-02-01,00:00:00.00,0,2.10493
397,2002-02-02,00:00:00.00,0,2.00359
398,2002-02-03,00:00:00.00,0,1.90088
399,2002-02-04,00:00:00.00,0,1.80475
400,2002-02-05,00:00:00.00,0,1.70996
401,2002-02-06,00:00:00.00,0.7,1.62474
402,2002-02-07,00:00:00.00,0.7,1.55091
403,2002-02-08,00:00:00.00,1.6,1.48734
404,2002-02-09,00:00:00.00,0.9,1.43197
405,2002-02-10,00:00:00.00,6.4,1.41273
406,2002-02-11,00:00:00.00,3.8,1.43685
407,2002-02-12,00:00:00.00,1.2,1.42524
408,2002-02-13,00:00:00.00,19.4,1.51411
409,2002-02-14,00:00:00.00,0.7,1.67129
410,2002-02-15,00:00:00.00,0,1.62625
411,2002-02-16,00:00:00.00,0,1.52275
412,2002-02-17,00:00:00.00,0,1.45577
413,2002-02-18,00:00:00.00,0,1.37168
414,2002-02-19,00:00:00.00,0,1.30216
415,2002-02-20,00:00:00.00,11.6,1.30958
416,2002-02-21,00:00:00.00,13.8,1.47858
417,2002-02-22,00:00:00.00,3.1,1.59409
418,2002-02-23,00:00:00.00,13,1.5963
419,2002-02-24,00:00:00.00,10.8,1.693
420,2002-02-25,00:00:00.00,5.9,1.74549
421,2002-02-26,00:00:00.00,10.6,1.73281
422,2002-02-27,00:00:00.00,2.7,1.90962
423,2002-02-28,00:00:00.00,7.7,2.13132
424,2002-03-01,00:00:00.00,1.5,2.15195
425,2002-03-02,00:00:00.00,0,2.06227
426,2002-03-03,00:00:00.00,0,1.96301
427,2002-03-04,00:00:00.00,0.8,1.86946
428,2002-03-05,00:00:00.00,0,1.78501
429,2002-03-06,00:00:00.00,0,1.6934
430,2002-03-07,00:00:00.00,0,1.60322
431,2002-03-08,00:00:00.00,7.7,1.57122
432,2002-03-09,00:00:00.00,0,1.56651
433,2002-03-10,00:00:00.00,0,1.49435
434,2002-03-11,00:00:00.00,0,1.40641
435,2002-03-12,00:00:00.00,0,1.3335
436,2002-03-13,00:00:00.00,0,1.2544
437,2002-03-14,00:00:00.00,2,1.19486
438,2002-03-15,00:00:00.00,4,1.16337
439,2002-03-16,00:00:00.00,0,1.13416
440,2002-03-17,00:00:00.00,0,1.07395
441,2002-03-18,00:00:00.00,0,1.00667
442,2002-03-19,00:00:00.00,2.9,0.96207
443,2002-03-20,00:00:00.00,4.9,0.952528
444,2002-03-21,00:00:00.00,7.8,0.987982
445,2002-03-22,00:00:00.00,3.2,1.03039
446,2002-03-23,00:00:00.00,3.6,1.03945
447,2002-03-24,00:00:00.00,10.8,1.02887
448,2002-03-25,00:00:00.00,4.3,0.996505
449,2002-03-26,00:00:00.00,0.5,0.939691
450,2002-03-27,00:00:00.00,0,0.884793
451,2002-03-28,00:00:00.00,0,0.833132
452,2002-03-29,00:00:00.00,0,0.794497
453,2002-03-30,00:00:00.00,0,0.834301
454,2002-03-31,00:00:00.00,0,0.902713
455,2002-04-01,00:00:00.00,0,0.872531
456,2002-04-02,00:00:00.00,0,0.804828
457,2002-04-03,00:00:00.00,0,0.756091
458,2002-04-04,00:00:00.00,0,0.699923
459,2002-04-05,00:00:00.00,0,0.64913
460,2002-04-06,00:00:00.00,0,0.599564
461,2002-04-07,00:00:00.00,0,0.551582
462,2002-04-08,00:00:00.00,0,0.506687
463,2002-04-09,00:00:00.00,0,0.46255
464,2002-04-10,00:00:00.00,0,0.420985
465,2002-04-11,00:00:00.00,0,0.380206
466,2002-04-12,00:00:00.00,0,0.341589
467,2002-04-13,00:00:00.00,0,0.304237
468,2002-04-14,00:00:00.00,2.3,0.275652
469,2002-04-15,00:00:00.00,22.9,0.344129
470,2002-04-16,00:00:00.00,5.4,0.498847
471,2002-04-17,00:00:00.00,0,0.551553
472,2002-04-18,00:00:00.00,0,0.50921
473,2002-04-19,00:00:00.00,0,0.47281
474,2002-04-20,00:00:00.00,1.9,0.442102
475,2002-04-21,00:00:00.00,0,0.417677
476,2002-04-22,00:00:00.00,0,0.383316
477,2002-04-23,00:00:00.00,0,0.344308
478,2002-04-24,00:00:00.00,0.2,0.310498
479,2002-04-25,00:00:00.00,0,0.276096
480,2002-04-26,00:00:00.00,0,0.243178
481,2002-04-27,00:00:00.00,3.5,0.220568
482,2002-04-28,00:00:00.00,1.9,0.211566
483,2002-04-29,00:00:00.00,0,0.193912
484,2002-04-30,00:00:00.00,2.1,0.170134
485,2002-05-01,00:00:00.00,0,0.151018
486,2002-05-02,00:00:00.00,0,0.128107
487,2002-05-03,00:00:00.00,0.5,0.108063
488,2002-05-04,00:00:00.00,0,0.094259
489,2002-05-05,00:00:00.00,1.2,0.0823127
490,2002-05-06,00:00:00.00,16.3,0.106997
491,2002-05-07,00:00:00.00,1.2,0.155091
492,2002-05-08,00:00:00.00,0,0.155951
493,2002-05-09,00:00:00.00,0,0.130864
494,2002-05-10,00:00:00.00,0,0.112997
495,2002-05-11,00:00:00.00,0.4,0.0927944
496,2002-05-12,00:00:00.00,1.7,0.0780459
497,2002-05-13,00:00:00.00,1.6,0.0687809
498,2002-05-14,00:00:00.00,0,0.0608288
499,2002-05-15,00:00:00.00,0,0.0510094
500,2002-05-16,00:00:00.00,0,0.0405909
501,2002-05-17,00:00:00.00,0,0.0321115
502,2002-05-18,00:00:00.00,0,0.0241969
503,2002-05-19,00:00:00.00,0,0.0181073
504,2002-05-20,00:00:00.00,4,0.0150456
505,2002-05-21,00:00:00.00,0,0.0139091
506,2002-05-22,00:00:00.00,0,0.0107047
507,2002-05-23,00:00:00.00,0,0.00728102
508,2002-05-24,00:00:00.00,6.5,0.00728237
509,2002-05-25,00:00:00.00,0.2,0.00817273
510,2002-05-26,00:00:00.00,10.9,0.0115076
511,2002-05-27,00:00:00.00,1.3,0.0177534
512,2002-05-28,00:00:00.00,5.3,0.0244657
513,2002-05-29,00:00:00.00,5.1,0.0378826
514,2002-05-30,00:00:00.00,0,0.0447717
515,2002-05-31,00:00:00.00,0.6,0.0342818
516,2002-06-01,00:00:00.00,0,0.0226151
517,2002-06-02,00:00:00.00,0,0.0136136
518,2002-06-03,00:00:00.00,0,0.00627326
519,2002-06-04,00:00:00.00,0,0.00386191
520,2002-06-05,00:00:00.00,0,0.00272297
521,2002-06-06,00:00:00.00,0.9,0.0017187
522,2002-06-07,00:00:00.00,2,0.00137109
523,2002-06-08,00:00:00.00,33.5,0.0533502
524,2002-06-09,00:00:00.00,18.4,0.238644
525,2002-06-10,00:00:00.00,1,0.41152
526,2002-06-11,00:00:00.00,11.9,0.472887
527,2002-06-12,00:00:00.00,0,0.524568
528,2002-06-13,00:00:00.00,0,0.511117
529,2002-06-14,00:00:00.00,4.7,0.467666
530,2002-06-15,00:00:00.00,1.6,0.462504
531,2002-06-16,00:00:00.00,8.6,0.457296
532,2002-06-17,00:00:00.00,0,0.4561
533,2002-06-18,00:00:00.00,0,0.421527
534,2002-06-19,00:00:00.00,0,0.371077
535,2002-06-20,00:00:00.00,0.4,0.331084
536,2002-06-21,00:00:00.00,7.6,0.298288
537,2002-06-22,00:00:00.00,1.8,0.278365
538,2002-06-23,00:00:00.00,0,0.247178
539,2002-06-24,00:00:00.00,0,0.208788
540,2002-06-25,00:00:00.00,0,0.174879
541,2002-06-26,00:00:00.00,0,0.144165
542,2002-06-27,00:00:00.00,0,0.116489
543,2002-06-28,00:00:00.00,0.2,0.0906323
544,2002-06-29,00:00:00.00,0,0.0668173
545,2002-06-30,00:00:00.00,0,0.0451508
546,2002-07-01,00:00:00.00,0,0.0280724
547,2002-07-02,00:00:00.00,4.2,0.0169414
548,2002-07-03,00:00:00.00,3.9,0.0106791
549,2002-07-04,00:00:00.00,8,0.011433
550,2002-07-05,00:00:00.00,0,0.0143638
