

"Pegelkennziffer","Pegelname","Datum","Wasserstand","Durchfluss","Flussgebiet"
"551000","Kreischa","29.04.2015","17","0,35","Nebenflüsse der Elbe"
"551000","Kreischa","30.04.2015","15","0,30","Nebenflüsse der Elbe"
"551000","Kreischa","01.05.2015","15","0,31","Nebenflüsse der Elbe"
"551000","Kreischa","02.05.2015","14","0,27","Nebenflüsse der Elbe"
"551000","Kreischa","03.05.2015","14","0,26","Nebenflüsse der Elbe"
"551000","Kreischa","04.05.2015","13","0,24","Nebenflüsse der Elbe"
"551000","Kreischa","05.05.2015","13","0,24","Nebenflüsse der Elbe"
"551000","Kreischa","06.05.2015","13","0,22","Nebenflüsse der Elbe"
"551000","Kreischa","07.05.2015","12","0,20","Nebenflüsse der Elbe"
"551000","Kreischa","08.05.2015","12","0,18","Nebenflüsse der Elbe"
"551000","Kreischa","09.05.2015","11","0,17","Nebenflüsse der Elbe"
"551000","Kreischa","10.05.2015","12","0,21","Nebenflüsse der Elbe"
"551000","Kreischa","11.05.2015","11","0,16","Nebenflüsse der Elbe"
"551000","Kreischa","12.05.2015","11","0,16","Nebenflüsse der Elbe"
"551000","Kreischa","13.05.2015","12","0,20","Nebenflüsse der Elbe"
"551000","Kreischa","14.05.2015","11","0,16","Nebenflüsse der Elbe"
"551000","Kreischa","15.05.2015","11","0,16","Nebenflüsse der Elbe"
"551000","Kreischa","16.05.2015","10","0,13","Nebenflüsse der Elbe"
"551000","Kreischa","17.05.2015","10","0,13","Nebenflüsse der Elbe"
"551000","Kreischa","18.05.2015","10","0,12","Nebenflüsse der Elbe"
"551000","Kreischa","19.05.2015","9","0,10","Nebenflüsse der Elbe"
"551000","Kreischa","20.05.2015","9","0,10","Nebenflüsse der Elbe"
"551000","Kreischa","21.05.2015","9","0,10","Nebenflüsse der Elbe"
"551000","Kreischa","22.05.2015","9","0,10","Nebenflüsse der Elbe"
"551000","Kreischa","23.05.2015","9","0,10","Nebenflüsse der Elbe"
"551000","Kreischa","24.05.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","25.05.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","26.05.2015","9","0,10","Nebenflüsse der Elbe"
"551000","Kreischa","27.05.2015","9","0,09","Nebenflüsse der Elbe"
"551000","Kreischa","28.05.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","29.05.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","30.05.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","31.05.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","01.06.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","02.06.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","03.06.2015","8","0,07","Nebenflüsse der Elbe"
"551000","Kreischa","04.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","05.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","06.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","07.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","08.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","09.06.2015","12","0,19","Nebenflüsse der Elbe"
"551000","Kreischa","10.06.2015","10","0,12","Nebenflüsse der Elbe"
"551000","Kreischa","11.06.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","12.06.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","13.06.2015","8","0,07","Nebenflüsse der Elbe"
"551000","Kreischa","14.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","15.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","16.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","17.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","18.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","19.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","20.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","21.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","22.06.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","23.06.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","24.06.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","25.06.2015","7","0,05","Nebenflüsse der Elbe"
"551000","Kreischa","26.06.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","27.06.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","28.06.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","29.06.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","30.06.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","01.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","02.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","03.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","04.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","05.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","06.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","07.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","08.07.2015","7","0,05","Nebenflüsse der Elbe"
"551000","Kreischa","09.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","10.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","11.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","12.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","13.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","14.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","15.07.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","16.07.2015","7","0,05","Nebenflüsse der Elbe"
"551000","Kreischa","17.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","18.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","19.07.2015","7","0,05","Nebenflüsse der Elbe"
"551000","Kreischa","20.07.2015","7","0,05","Nebenflüsse der Elbe"
"551000","Kreischa","21.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","22.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","23.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","24.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","25.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","26.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","27.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","28.07.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","29.07.2015","5","0,03","Nebenflüsse der Elbe"
"551000","Kreischa","30.07.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","31.07.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","01.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","02.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","03.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","04.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","05.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","06.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","07.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","08.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","09.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","10.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","11.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","12.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","13.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","14.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","15.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","16.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","17.08.2015","8","0,12","Nebenflüsse der Elbe"
"551000","Kreischa","18.08.2015","17","0,36","Nebenflüsse der Elbe"
"551000","Kreischa","19.08.2015","14","0,26","Nebenflüsse der Elbe"
"551000","Kreischa","20.08.2015","10","0,13","Nebenflüsse der Elbe"
"551000","Kreischa","21.08.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","22.08.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","23.08.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","24.08.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","25.08.2015","8","0,07","Nebenflüsse der Elbe"
"551000","Kreischa","26.08.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","27.08.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","28.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","29.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","30.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","31.08.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","01.09.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","02.09.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","03.09.2015","5","0,03","Nebenflüsse der Elbe"
"551000","Kreischa","04.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","05.09.2015","5","0,03","Nebenflüsse der Elbe"
"551000","Kreischa","06.09.2015","5","0,03","Nebenflüsse der Elbe"
"551000","Kreischa","07.09.2015","5","0,03","Nebenflüsse der Elbe"
"551000","Kreischa","08.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","09.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","10.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","11.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","12.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","13.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","14.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","15.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","16.09.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","17.09.2015","5","0,03","Nebenflüsse der Elbe"
"551000","Kreischa","18.09.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","19.09.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","20.09.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","21.09.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","22.09.2015","5","0,02","Nebenflüsse der Elbe"
"551000","Kreischa","23.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","24.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","25.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","26.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","27.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","28.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","29.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","30.09.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","01.10.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","02.10.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","03.10.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","04.10.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","05.10.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","06.10.2015","4","0,01","Nebenflüsse der Elbe"
"551000","Kreischa","07.10.2015","5","0,03","Nebenflüsse der Elbe"
"551000","Kreischa","08.10.2015","9","0,11","Nebenflüsse der Elbe"
"551000","Kreischa","09.10.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","10.10.2015","7","0,06","Nebenflüsse der Elbe"
"551000","Kreischa","11.10.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","12.10.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","13.10.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","14.10.2015","6","0,04","Nebenflüsse der Elbe"
"551000","Kreischa","15.10.2015","8","0,07","Nebenflüsse der Elbe"
"551000","Kreischa","16.10.2015","8","0,08","Nebenflüsse der Elbe"
"551000","Kreischa","17.10.2015","9","0,11","Nebenflüsse der Elbe"
"551000","Kreischa","18.10.2015","10","0,13","Nebenflüsse der Elbe"
"551000","Kreischa","19.10.2015","10","0,13","Nebenflüsse der Elbe"
