Run   obj.function   Kal_POROSITY  Kal_FIELD_CAPACITY  Kal_SAT_WILT  Kal_HBV_BETA  Kal_MAX_CAP_RISE_RATE  Kal_MAX_PERC_RATE  Kal_BASEFLOW_COEFF  Kal_BASEFLOW_N  Kal_SAI_HT_RATIO  Kal_MAX_CAPACITY  Kal_MAX_SNOW_CAPACITY  Kal_RAIN_ICEPT_FACT  Kal_SNOW_ICEPT_FACT  Kal_RAIN_ICEPT_PCT  Kal_SNOW_ICEPT_PCT  Kal_MELT_FACTOR  Kal_MIN_MELT_FACTOR  Kal_HBV_MELT_FOR_CORR  Kal_REFREEZE_FACTOR  Kal_HBV_MELT_ASP_CORR  
68    3.135987E+02  4.977200E-01  1.172710E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
69    3.135817E+02  4.977200E-01  1.177700E-01  1.998000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
70    3.133915E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.806895E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
71    3.138441E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.706905E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
72    3.135707E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.124099E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
73    3.136611E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.119101E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
74    3.161247E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000999E+00  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
75    3.144655E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.049900E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
76    3.127721E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  4.950100E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
77    3.167799E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.009000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
78    3.142425E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.998000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
79    3.136159E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.996002E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
80    3.136159E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.996002E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
81    3.136159E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  7.995000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
82    3.136159E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  5.996000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
83    3.135746E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.049900E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
84    3.136567E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  4.950100E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
85    3.134805E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.049900E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
86    3.137513E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  4.950100E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
87    3.136355E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  1.999000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
88    3.134743E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.502000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
89    3.136845E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.895100E-01  9.990000E-01  6.583600E-01  
90    3.136133E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.980020E-01  6.583600E-01  
91    3.136147E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.586050E-01  
92    3.136172E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.581150E-01  
93    4.599265E+02  1.000000E-01  1.000000E-03  1.000000E-03  1.000000E-03  1.997897E+00  6.775993E-02  1.000000E-03  1.346994E+00  1.910133E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  3.731723E-01  1.277524E-01  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.000000E-01  
94    3.544983E+02  9.000000E-01  5.179774E-01  3.181548E-01  1.250003E+00  2.453028E-01  1.000000E-03  1.371528E-01  1.000000E+00  1.000000E-03  1.000000E-03  1.000000E-03  8.000000E-03  6.000000E-03  1.000000E-03  1.000000E-03  2.000000E+00  3.500000E+00  5.000000E-01  9.990000E-01  8.656024E-01  
95    1.100471E+05  4.860640E-01  1.000000E-03  1.000000E-03  6.095897E-01  1.124724E+00  3.219556E-02  5.120979E-02  1.000000E+00  6.194150E-03  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  8.095824E-02  5.835195E-02  2.000000E+00  2.774420E+00  5.000000E-01  9.522804E-01  7.941173E-01  
96    1.050877E+05  5.093760E-01  9.990000E-01  9.990000E-01  5.417903E-01  1.118476E+00  1.000000E-03  4.879021E-02  1.002889E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  1.904176E-02  4.164805E-02  1.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  5.226027E-01  
97    1.102179E+05  4.885265E-01  1.000000E-03  1.000000E-03  6.403255E-01  1.141350E+00  3.060124E-02  5.179213E-02  1.000000E+00  6.362511E-03  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  8.324448E-02  6.024618E-02  2.000000E+00  2.765522E+00  5.000000E-01  9.514585E-01  8.059713E-01  
98    9.992922E+04  5.069135E-01  9.990000E-01  9.990000E-01  5.110545E-01  1.101850E+00  1.000000E-03  4.820787E-02  1.005004E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  1.675552E-02  3.975382E-02  1.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  5.107487E-01  
99    1.370695E+03  2.967394E-01  4.646857E-01  6.655877E-01  1.000000E-03  3.096733E+00  5.382112E-02  1.000000E-03  1.508952E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  2.123379E-02  1.000000E-03  1.415108E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.292413E-01  
100   3.337106E+06  6.987006E-01  1.000000E-03  1.000000E-03  2.399062E+00  1.000000E-03  1.000000E-03  1.855984E-01  1.000000E+00  1.405263E-02  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  7.876621E-02  1.911229E-01  2.000000E+00  1.626235E+00  7.549996E-01  9.990000E-01  7.874787E-01  
101   1.342405E+06  6.867781E-01  1.409125E-01  1.479916E-01  2.005399E+00  1.000000E-03  1.000000E-03  1.652288E-01  1.000000E+00  1.491215E-02  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  1.188232E-01  1.785498E-01  2.000000E+00  2.177240E+00  5.000000E-01  9.990000E-01  9.900000E-01  
102   2.983441E+02  3.086619E-01  9.462754E-02  1.000000E-03  1.000000E-03  3.640575E+00  3.568264E-01  1.000000E-03  1.416192E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  1.000000E-03  1.000000E-03  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.000000E-01  
103   3.608602E+02  5.327940E-01  6.804970E-01  5.374979E-01  6.687975E-01  2.551097E-01  1.000000E-03  4.367824E-02  1.041634E+00  6.855537E-03  1.000000E-03  1.000000E-03  8.000000E-03  6.000000E-03  3.709343E-02  1.308463E-01  1.594888E+00  1.500000E+00  9.900000E-01  8.499825E-01  7.875599E-01  
104   1.096524E+05  4.626460E-01  1.000000E-03  1.000000E-03  4.825825E-01  1.988090E+00  1.035423E+00  5.632176E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  6.290657E-02  1.000000E-03  2.000000E+00  1.770024E+00  8.458446E-01  9.990000E-01  5.291601E-01  
105   2.444719E+02  2.098601E-01  2.549675E-01  2.052006E-01  1.000000E-03  2.885675E+00  1.000000E-03  1.000000E-03  1.652550E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  4.820791E-02  1.000000E-03  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  9.900000E-01  
106   5.568180E+06  7.855799E-01  1.000000E-03  1.000000E-03  2.078354E+00  1.000000E-03  4.074374E-02  2.145386E-01  1.000000E+00  1.074949E-02  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  5.179209E-02  1.133031E-01  2.000000E+00  2.732990E+00  5.000000E-01  9.990000E-01  5.000000E-01  
107   4.346835E+02  7.842472E-01  3.587197E-02  1.000000E-03  1.985720E+00  1.000000E-03  6.643630E-02  2.131391E-01  1.000000E+00  9.753538E-03  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  3.607065E-02  9.095998E-02  2.000000E+00  2.897371E+00  5.000000E-01  9.990000E-01  5.000000E-01  
108   2.432991E+02  2.111928E-01  1.996680E-01  1.435582E-01  1.000000E-03  2.714519E+00  1.000000E-03  1.000000E-03  1.658148E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  6.392935E-02  9.040022E-03  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  9.900000E-01  
109   1.716780E+04  5.034760E-01  9.990000E-01  9.990000E-01  2.987272E-01  1.529418E+00  7.148771E-02  3.133199E-02  1.067043E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  1.000000E-03  1.118367E-02  1.291468E+00  1.500000E+00  9.900000E-01  9.990000E-01  5.000000E-01  
110   2.204237E+05  4.919640E-01  1.000000E-03  1.000000E-03  8.526528E-01  7.137818E-01  1.000000E-03  6.866801E-02  1.000000E+00  8.693136E-02  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  4.365417E-01  8.881633E-02  2.000000E+00  2.293086E+00  5.465607E-01  8.230893E-01  9.151055E-01  
111   3.065522E+02  5.227627E-01  3.960198E-01  3.841505E-01  1.547972E-01  1.553928E+00  1.000000E-03  1.596197E-02  1.127914E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  1.000000E-03  1.000000E-03  1.481856E+00  1.500000E+00  9.900000E-01  8.064279E-01  5.000000E-01  
112   3.082603E+05  4.726773E-01  1.000000E-03  1.000000E-03  9.965828E-01  6.892718E-01  7.361107E-02  8.403803E-02  1.000000E+00  4.105825E-02  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  2.906052E-01  1.021326E-01  2.000000E+00  1.894639E+00  7.095839E-01  9.990000E-01  8.537113E-01  
113   1.376081E+05  5.144852E-01  1.000000E-03  1.000000E-03  6.389824E-01  1.055605E+00  1.000000E-03  5.427808E-02  1.000000E+00  1.903396E-03  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  2.719148E-02  9.222760E-02  1.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  9.900000E-01  
114   7.907817E+04  4.809548E-01  9.990000E-01  9.990000E-01  5.123976E-01  1.187595E+00  1.989390E-02  4.572192E-02  1.016234E+00  1.000000E-03  6.430195E-01  2.999000E+00  8.000000E-03  6.000000E-03  7.280852E-02  7.772400E-03  2.000000E+00  3.500000E+00  5.000000E-01  5.303793E-01  5.000000E-01  
115   3.051350E+02  7.574237E-01  9.719628E-01  9.226209E-01  4.981307E-01  1.377951E+00  1.000000E-03  4.956398E-02  1.000000E+00  1.000000E-03  1.000000E-03  1.000000E-03  8.000000E-03  6.000000E-03  1.000000E-03  8.328675E-02  2.000000E+00  1.500000E+00  9.820895E-01  9.990000E-01  5.000000E-01  
116   2.466107E+04  2.380163E-01  1.000000E-03  1.000000E-03  6.532493E-01  8.652490E-01  2.074174E-02  5.043602E-02  1.013556E+00  5.011615E-02  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  7.262756E-01  1.671325E-02  1.826515E+00  1.588421E+00  9.900000E-01  3.589411E-01  9.900000E-01  
117   3.448914E+02  5.912916E-01  4.628768E-01  4.263837E-01  5.873393E-03  1.838664E+00  1.861915E-01  2.693489E-02  1.059696E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  9.984913E-02  1.000000E-03  2.000000E+00  3.500000E+00  5.000000E-01  6.944850E-01  9.900000E-01  
118   1.708196E+05  4.041484E-01  1.000000E-03  1.000000E-03  1.145507E+00  4.045359E-01  1.000000E-03  7.306511E-02  1.000000E+00  8.386329E-03  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  1.000000E-03  5.015829E-01  1.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  5.000000E-01  
119   4.330951E+04  4.386920E-01  9.990000E-01  9.990000E-01  5.360619E-01  1.229964E+00  1.000000E-03  3.804369E-02  1.053362E+00  1.000000E-03  1.000000E-03  1.000000E-03  8.000000E-03  6.000000E-03  5.435951E-02  9.004146E-02  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.000000E-01  
120   2.115346E+05  5.567480E-01  1.000000E-03  1.000000E-03  6.153181E-01  1.013236E+00  1.657133E-02  6.195631E-02  1.000000E+00  3.262372E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  4.564049E-02  9.958544E-03  2.000000E+00  3.500000E+00  5.000000E-01  9.990000E-01  9.900000E-01  
121   4.657956E+04  4.280706E-01  9.990000E-01  9.990000E-01  5.638522E-01  1.209337E+00  1.000000E-03  3.956613E-02  1.047299E+00  1.000000E-03  1.000000E-03  1.000000E-03  8.000000E-03  6.000000E-03  4.692464E-02  1.101044E-01  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.000000E-01  
122   2.116201E+05  5.673694E-01  1.000000E-03  1.000000E-03  5.875278E-01  1.033863E+00  1.536544E-02  6.043387E-02  1.000000E+00  4.505014E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.307536E-02  1.000000E-03  2.000000E+00  3.500000E+00  5.000000E-01  9.990000E-01  8.602724E-01  
123   2.035754E+05  5.579467E-01  1.000000E-03  1.000000E-03  6.076051E-01  1.013741E+00  1.210662E-02  6.049616E-02  1.000000E+00  3.838171E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  4.960154E-02  9.921483E-03  2.000000E+00  3.500000E+00  5.000000E-01  9.990000E-01  9.900000E-01  
124   4.873650E+04  4.374933E-01  9.990000E-01  9.990000E-01  5.437749E-01  1.229459E+00  1.000000E-03  3.950384E-02  1.045859E+00  1.000000E-03  1.000000E-03  1.000000E-03  8.000000E-03  6.000000E-03  5.039846E-02  9.007852E-02  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.000000E-01  
125   3.033295E+02  4.442793E-01  6.712838E-02  1.000000E-03  4.512538E-01  1.272381E+00  1.000000E-03  3.089171E-02  1.077242E+00  1.878110E-03  5.031493E-01  2.999000E+00  8.000000E-03  6.000000E-03  7.514482E-02  4.201176E-02  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.000000E-01  
126   3.399007E+02  5.511607E-01  1.684116E-01  5.277665E-02  7.001262E-01  9.708194E-01  9.954483E-03  6.910829E-02  1.000000E+00  1.000000E-03  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  2.485518E-02  5.798824E-02  2.000000E+00  3.500000E+00  5.000000E-01  9.990000E-01  9.900000E-01  
127   3.139719E+02  4.858663E-01  3.843786E-01  2.922619E-01  5.509117E-01  1.280460E+00  1.506593E-02  6.230969E-02  1.000000E+00  1.000000E-03  1.000000E-03  2.999000E+00  8.000000E-03  6.000000E-03  1.000000E-03  1.054393E-01  1.000000E+00  1.500000E+00  9.900000E-01  1.000000E-03  5.000000E-01  
128   6.205643E+04  5.095737E-01  1.000000E-03  1.000000E-03  6.004683E-01  9.627402E-01  1.000000E-03  3.769031E-02  1.083768E+00  3.322000E-03  2.999000E+00  1.000000E-03  8.000000E-03  6.000000E-03  1.510848E-01  1.000000E-03  2.000000E+00  1.913193E+00  5.000000E-01  9.990000E-01  9.900000E-01  
129   3.136159E+02  4.977200E-01  1.177700E-01  1.000000E-03  5.756900E-01  1.121600E+00  1.000000E-03  5.000000E-02  1.000000E+00  1.000000E-03  2.999000E+00  2.999000E+00  8.000000E-03  6.000000E-03  5.000000E-02  5.000000E-02  2.000000E+00  1.500000E+00  9.900000E-01  9.990000E-01  6.583600E-01  
