Run   obj.function   Kal_POROSITY  Kal_FIELD_CAPACITY  Kal_SAT_WILT  Kal_HBV_BETA  Kal_MAX_CAP_RISE_RATE  Kal_MAX_PERC_RATE  Kal_BASEFLOW_COEFF  Kal_BASEFLOW_N  Kal_SAI_HT_RATIO  Kal_MAX_CAPACITY  Kal_MAX_SNOW_CAPACITY  Kal_RAIN_ICEPT_FACT  Kal_SNOW_ICEPT_FACT  Kal_RAIN_ICEPT_PCT  Kal_SNOW_ICEPT_PCT  Kal_MELT_FACTOR  Kal_MIN_MELT_FACTOR  Kal_HBV_MELT_FOR_CORR  Kal_REFREEZE_FACTOR  Kal_HBV_MELT_ASP_CORR  
280   1.788366E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.250733E+00  3.766478E+00  1.778547E+02  8.753913E-02  2.294405E+00  9.671440E-01  2.721513E+00  1.525478E+00  3.270708E-03  4.641490E-03  8.576589E-01  2.193502E-01  1.954848E+00  3.390980E+00  9.848037E-01  1.139478E-02  9.892765E-01  
281   1.797591E+02  8.721351E-01  2.095629E-01  2.081462E-01  9.250733E+00  3.431503E+00  1.855600E+02  8.753913E-02  2.294405E+00  9.671440E-01  2.446091E+00  1.525478E+00  3.508429E-03  4.641490E-03  8.484490E-01  2.193502E-01  1.896427E+00  3.390980E+00  9.848037E-01  1.139478E-02  9.892765E-01  
282   1.842622E+02  8.594471E-01  2.095629E-01  2.081462E-01  8.177560E+00  3.766478E+00  1.778547E+02  8.753913E-02  2.294405E+00  9.671440E-01  2.721513E+00  1.525478E+00  3.270708E-03  4.641490E-03  8.576589E-01  2.193502E-01  1.954848E+00  3.390980E+00  9.848037E-01  4.181115E-01  9.892765E-01  
283   1.895464E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.804051E+00  3.766478E+00  1.778547E+02  1.195331E-01  2.294405E+00  8.359918E-01  2.721513E+00  1.525478E+00  3.270708E-03  4.641490E-03  8.576589E-01  2.193502E-01  1.954848E+00  3.390980E+00  9.848037E-01  1.360507E-01  9.892765E-01  
284   1.820972E+02  8.798279E-01  2.095629E-01  7.452232E-02  9.250733E+00  3.766478E+00  5.598047E+01  8.753913E-02  2.294405E+00  9.671440E-01  2.721513E+00  1.525478E+00  3.270708E-03  4.641490E-03  8.576589E-01  4.959266E-01  1.954848E+00  3.390980E+00  9.593231E-01  1.139478E-02  9.892765E-01  
285   1.866120E+02  8.798279E-01  5.604075E-01  2.081462E-01  9.250733E+00  4.830380E+00  1.778547E+02  8.753913E-02  1.012883E+00  9.671440E-01  2.742905E+00  1.525478E+00  3.378035E-03  5.240402E-03  8.576589E-01  1.178418E-01  1.962772E+00  3.390980E+00  9.848037E-01  1.139478E-02  8.788114E-01  
286   1.788435E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.250733E+00  4.575491E+00  1.778547E+02  8.753913E-02  2.294405E+00  9.671440E-01  2.721513E+00  1.525478E+00  3.270708E-03  4.641490E-03  8.576589E-01  2.193502E-01  1.954848E+00  3.390980E+00  9.848037E-01  1.139478E-02  9.892765E-01  
287   1.785543E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.766478E+00  2.888531E+01  8.753913E-02  1.785882E+00  9.671440E-01  2.867659E+00  1.525478E+00  4.249039E-03  4.641490E-03  3.301613E-01  2.193502E-01  1.954848E+00  3.390980E+00  9.848037E-01  1.139478E-02  9.892765E-01  
288   1.813127E+02  8.798279E-01  3.846890E-01  2.279417E-01  7.646960E+00  3.766478E+00  2.888531E+01  8.753913E-02  1.764652E+00  9.671440E-01  2.867659E+00  1.525478E+00  4.249039E-03  4.641490E-03  2.597204E-01  4.266821E-01  1.954848E+00  3.390980E+00  9.848037E-01  1.139478E-02  9.892765E-01  
289   1.806443E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.766478E+00  2.888531E+01  8.753913E-02  1.785882E+00  5.976990E-01  2.288420E+00  1.525478E+00  4.432507E-03  4.641490E-03  3.301613E-01  2.193502E-01  1.954848E+00  3.239968E+00  9.848037E-01  1.139478E-02  9.892765E-01  
290   2.049725E+02  6.625307E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.766478E+00  2.888531E+01  8.753913E-02  1.785882E+00  9.671440E-01  2.867659E+00  1.525478E+00  4.249039E-03  4.641490E-03  3.301613E-01  1.400057E-01  1.851438E+00  3.390980E+00  9.848037E-01  1.139478E-02  9.892765E-01  
291   1.590893E+06  6.865411E-01  4.035236E-02  2.081462E-01  8.043767E+00  3.766478E+00  2.888531E+01  8.753913E-02  1.009655E+00  9.671440E-01  2.867659E+00  1.525478E+00  4.249039E-03  4.641490E-03  2.739156E-01  2.193502E-01  1.954848E+00  3.390980E+00  9.187238E-01  1.139478E-02  9.892765E-01  
292   2.103012E+02  6.510693E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.766478E+00  8.230146E+01  8.753913E-02  2.379007E+00  6.977786E-01  2.797187E+00  1.775098E+00  4.249039E-03  4.641490E-03  3.301613E-01  2.193502E-01  1.831552E+00  3.390980E+00  9.848037E-01  1.474590E-01  9.892765E-01  
293   1.775669E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  4.235712E+00  9.671440E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.641490E-03  4.406972E-01  4.039031E-02  1.954848E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
294   3.227292E+11  8.798279E-01  1.276861E-01  2.081462E-01  8.971976E+00  4.791376E+00  2.888531E+01  8.753913E-02  2.015358E+00  9.671440E-01  2.649157E+00  1.525478E+00  4.249039E-03  4.641490E-03  4.406972E-01  1.078951E-01  1.954848E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
295   2.200419E+02  5.845025E-01  2.672923E-01  2.081462E-01  9.359724E+00  4.855745E+00  2.888531E+01  8.753913E-02  4.235712E+00  9.671440E-01  2.451044E+00  2.193480E+00  3.959022E-03  4.856903E-03  4.406972E-01  4.039031E-02  1.954848E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.298878E-01  
296   1.775148E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
297   1.808187E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.665831E-03  5.368560E-03  4.406972E-01  4.039031E-02  1.870093E+00  3.407381E+00  9.848037E-01  1.747774E-01  7.628012E-01  
298   2.119658E+02  7.768357E-01  4.553134E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  5.389008E-02  2.826724E+00  9.095625E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  5.470814E-01  4.410132E-02  1.958521E+00  3.407381E+00  8.024715E-01  1.139478E-02  7.369293E-01  
299   1.805006E+02  8.798279E-01  2.095629E-01  1.787690E-01  9.072456E+00  4.791376E+00  2.888531E+01  8.753913E-02  3.789215E+00  8.410371E-01  2.451044E+00  7.616648E-01  4.249039E-03  4.983223E-03  4.425133E-01  5.208490E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.409386E-01  7.369293E-01  
300   1.975367E+02  7.749747E-01  2.095629E-01  2.081462E-01  6.781089E+00  4.682378E+00  2.888531E+01  8.753913E-02  4.844603E+00  6.437271E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  1.399782E-01  1.958521E+00  2.955799E+00  9.848037E-01  1.139478E-02  7.369293E-01  
301   4.361007E+30  8.798279E-01  1.985272E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  1.201245E-01  5.130901E+00  8.410371E-01  2.720495E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.460950E+00  9.848037E-01  1.435703E-01  7.369293E-01  
302   1.833830E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.648865E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.082799E-01  1.139478E-02  8.545194E-01  
303   4.626478E+27  8.155065E-01  2.095629E-01  4.261024E-01  9.359724E+00  4.678184E+00  1.530153E+02  2.425583E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.128781E+00  9.848037E-01  1.139478E-02  7.369293E-01  
304   1.825002E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.476115E+00  2.888531E+01  8.753913E-02  6.864483E+00  8.410371E-01  2.451044E+00  1.666380E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.128466E+00  9.848037E-01  1.139478E-02  8.245140E-01  
305   6.631897E+30  8.798279E-01  8.269308E-02  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  1.921205E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  5.820796E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  8.648413E-01  
306   1.801133E+02  8.798279E-01  2.095629E-01  2.018080E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  1.885148E+00  1.760959E+00  4.249039E-03  4.326574E-03  3.722254E-01  4.039031E-02  1.958521E+00  3.336806E+00  9.848037E-01  5.279907E-02  7.537015E-01  
307   1.792479E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.791376E+00  1.843772E+02  8.753913E-02  5.130901E+00  7.583155E-01  2.451044E+00  1.525478E+00  4.249039E-03  3.284954E-03  7.457090E-01  3.157218E-03  1.864032E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
308   1.787069E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.115678E+00  4.791376E+00  2.113030E+02  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.329713E+00  4.249039E-03  4.326574E-03  3.687363E-01  1.124334E-01  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
309   1.605908E+30  8.489900E-01  1.949912E-01  2.081462E-01  9.359724E+00  3.650044E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  8.499811E-01  
310   1.849172E+02  8.798279E-01  2.095629E-01  2.081462E-01  7.322983E+00  4.791376E+00  9.107388E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.280511E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.005613E-01  1.139478E-02  7.369293E-01  
311   2.594602E+02  8.798279E-01  2.784713E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  2.077610E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  3.494542E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.560538E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
312   1.806216E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.104752E+00  2.888531E+01  8.753913E-02  3.689085E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  2.914033E-03  4.406972E-01  3.440845E-02  1.958521E+00  3.343518E+00  9.554369E-01  1.139478E-02  7.369293E-01  
313   2.397516E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.157777E+00  4.791376E+00  2.888531E+01  1.945563E-01  1.544562E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  2.427109E-01  1.890342E+00  3.433244E+00  9.848037E-01  1.139478E-02  7.369293E-01  
314   3.538954E+33  5.578053E-01  2.095629E-01  4.065171E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  7.529923E+00  8.410371E-01  2.451044E+00  2.371906E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
315   1.802876E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  4.583437E+00  9.248943E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.569624E-02  1.560566E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.394338E-01  
316   2.687213E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  2.182293E-01  5.130901E+00  9.826125E-01  2.451044E+00  2.139826E+00  3.867175E-03  4.800641E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.760707E-01  7.369293E-01  
317   1.782742E+02  8.798279E-01  2.619310E-01  2.458914E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.414704E+00  8.410371E-01  2.451044E+00  7.246190E-01  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.358613E+00  9.848037E-01  1.139478E-02  7.561636E-01  
318   1.780268E+02  8.727842E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.939972E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
319   2.693347E+02  4.696583E-01  2.095629E-01  2.081462E-01  6.636760E+00  4.621567E+00  2.888531E+01  9.394427E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  3.429924E-03  4.726817E-03  4.406972E-01  3.342618E-01  1.958521E+00  3.407381E+00  8.423220E-01  1.139478E-02  7.369293E-01  
320   1.786426E+02  8.634250E-01  2.095629E-01  2.081462E-01  9.965009E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.238313E-01  
321   1.789617E+02  8.794477E-01  2.853097E-01  2.081462E-01  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.909387E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
322   1.803640E+02  8.798279E-01  2.090543E-02  1.754330E-02  9.359724E+00  4.791376E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  2.220578E+00  4.249039E-03  4.326574E-03  4.406972E-01  4.039031E-02  1.548876E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.369293E-01  
323   1.774716E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
324   1.786226E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  3.087567E+02  8.753913E-02  6.946649E+00  8.410371E-01  1.917042E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  9.543881E-01  
325   1.954342E+02  8.798279E-01  2.095629E-01  1.139980E-01  8.471522E+00  3.846003E+00  1.136873E+02  1.304651E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  3.963130E-03  5.465602E-01  4.039031E-02  1.861031E+00  3.407381E+00  9.848037E-01  3.451600E-02  7.918462E-01  
326   1.828566E+02  8.148797E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.361576E+00  2.888531E+01  8.753913E-02  5.130901E+00  9.707138E-01  2.451044E+00  1.858796E+00  4.070662E-03  4.326574E-03  5.962527E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  8.839738E-01  
327   1.892609E+02  8.798279E-01  2.095629E-01  2.081462E-01  8.495077E+00  3.214227E+00  2.010397E+02  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  8.580392E-01  1.139478E-02  7.687933E-01  
328   1.313023E+27  8.798279E-01  2.095629E-01  4.305688E-01  9.359724E+00  3.797484E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.279686E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  2.488807E-01  7.337497E-01  
329   2.315948E+30  8.798279E-01  2.095629E-01  2.102912E-01  9.359724E+00  3.397437E+00  2.027377E+02  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.964101E-03  5.465602E-01  4.039031E-02  1.790869E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.889297E-01  
330   1.862119E+02  7.939350E-01  2.095629E-01  1.364674E-01  9.936991E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.066011E+00  3.995919E-03  4.326574E-03  6.785430E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
331   2.129824E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  1.364194E+02  1.630754E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  6.501622E-01  4.039031E-02  1.897920E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
332   1.934929E+02  7.420298E-01  2.095629E-01  1.517361E-01  9.359724E+00  3.397437E+00  9.462093E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  6.599961E-01  
333   1.901329E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  1.683240E+00  1.525478E+00  5.924359E-03  4.326574E-03  5.465602E-01  2.670581E-02  1.864261E+00  2.903270E+00  9.848037E-01  1.139478E-02  7.687933E-01  
334   1.804194E+02  8.798279E-01  2.095629E-01  2.081462E-01  8.119224E+00  3.397437E+00  1.881772E+02  8.753913E-02  4.711746E+00  9.416249E-01  2.451044E+00  1.525478E+00  5.368285E-03  5.111342E-03  5.465602E-01  2.385754E-01  1.958521E+00  3.281546E+00  9.848037E-01  1.139478E-02  7.687933E-01  
335   2.079868E+02  6.466784E-01  2.095629E-01  2.081462E-01  9.359724E+00  2.876680E+00  2.888531E+01  8.753913E-02  5.130901E+00  7.025663E-01  2.451044E+00  1.525478E+00  4.092268E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.851230E+00  3.334929E+00  9.848037E-01  1.139478E-02  7.687933E-01  
336   1.798565E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  4.356260E+00  2.888531E+01  8.753913E-02  3.807422E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  1.548683E-01  1.958521E+00  3.447343E+00  9.856730E-01  2.661900E-01  7.687933E-01  
337   2.387589E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  1.922946E-01  2.557153E+00  8.410371E-01  2.213710E+00  1.613413E+00  4.070662E-03  4.326574E-03  6.941962E-01  4.039031E-02  1.758672E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
338   1.861316E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  8.837761E-01  1.139478E-02  7.687933E-01  
339   1.830970E+02  8.798279E-01  2.095629E-01  1.312406E-01  9.359724E+00  4.151096E+00  9.883450E+01  8.753913E-02  2.836687E+00  8.410371E-01  2.353516E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  1.686690E-02  1.958521E+00  3.407381E+00  9.295899E-01  1.139478E-02  7.687933E-01  
340   1.821952E+02  8.798279E-01  2.095629E-01  2.081462E-01  7.505376E+00  3.397437E+00  1.923152E+02  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  3.951804E-03  4.409508E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  2.444832E-01  7.687933E-01  
341   2.757857E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  1.589278E-02  5.130901E+00  9.004171E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  3.824037E-01  4.039031E-02  1.958521E+00  3.407381E+00  8.762845E-01  1.139478E-02  7.687933E-01  
342   1.951337E+02  7.225207E-01  2.095629E-01  2.084586E-01  8.875242E+00  3.397437E+00  5.222969E+01  8.753913E-02  2.605570E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  8.076401E-01  
343   1.802910E+02  8.437488E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.668213E-03  4.326574E-03  6.370603E-01  1.656909E-01  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
344   3.942030E+02  8.798279E-01  2.095629E-01  5.983314E-02  9.359724E+00  2.794499E+00  2.888531E+01  3.254593E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  3.862065E-03  5.197196E-03  5.465602E-01  9.710619E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.639975E-01  7.687933E-01  
345   1.774984E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.743222E+00  3.560589E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  9.269414E-02  1.943161E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
346   1.986468E+02  8.798279E-01  7.015837E-01  2.081462E-01  9.359724E+00  3.397437E+00  1.173120E+02  8.753913E-02  5.130901E+00  8.410371E-01  1.784994E+00  1.459041E+00  5.602922E-03  3.815428E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  8.915626E-01  1.139478E-02  7.456597E-01  
347   1.799287E+02  8.798279E-01  2.169540E-01  3.965107E-02  9.615791E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.576654E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.429272E+00  9.848037E-01  1.139478E-02  7.687933E-01  
348   1.775304E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.464641E+00  8.410371E-01  2.260685E+00  1.525478E+00  4.070662E-03  4.597484E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  6.723828E-01  
349   2.092128E+02  7.291916E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  4.005249E-02  5.258123E+00  6.231620E-01  2.981696E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.186055E-01  
350   1.942083E+02  7.531081E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  5.666481E+01  8.753913E-02  5.130901E+00  9.554973E-01  2.451044E+00  1.525478E+00  4.070662E-03  3.978770E-03  5.465602E-01  1.200083E-01  1.958521E+00  3.397391E+00  9.848037E-01  2.452725E-01  7.687933E-01  
351   1.988552E+02  8.200491E-01  2.095629E-01  2.081462E-01  9.133247E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.995902E+00  2.226980E+00  4.070662E-03  4.326574E-03  3.291009E-01  4.039031E-02  1.958521E+00  3.407381E+00  8.594946E-01  8.903490E-02  7.776096E-01  
352   1.311142E+27  8.798279E-01  2.095629E-01  4.382650E-01  9.359724E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  8.093993E-01  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  1.589464E-02  1.958521E+00  3.431125E+00  9.375040E-01  1.139478E-02  7.687933E-01  
353   1.799153E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.106298E+00  3.517317E+02  8.753913E-02  5.130901E+00  6.180689E-01  2.523048E+00  1.427150E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.756294E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
354   2.296948E+02  8.798279E-01  2.095629E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  1.509889E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  3.949619E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  2.943656E+00  9.848037E-01  1.971000E-01  7.687933E-01  
355   2.139903E+02  6.937018E-01  3.149109E-01  2.081462E-01  9.359724E+00  3.397437E+00  2.888531E+01  1.139396E-01  5.130901E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  7.117422E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.139478E-02  7.687933E-01  
356   1.958075E+02  8.798279E-01  2.095629E-01  1.064010E-01  9.359724E+00  3.397437E+00  3.136320E+01  8.753913E-02  8.777452E+00  8.410371E-01  2.701648E+00  1.525478E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  2.741533E+00  9.848037E-01  1.139478E-02  7.687933E-01  
357   2.407173E+30  8.432090E-01  2.095629E-01  3.543199E-01  9.359724E+00  3.397437E+00  2.888531E+01  8.753913E-02  5.202222E+00  8.410371E-01  2.451044E+00  1.525478E+00  4.070662E-03  4.326574E-03  8.257875E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.262047E-01  1.139478E-02  7.687933E-01  
358   1.301139E+27  8.798279E-01  2.095629E-01  4.620224E-01  9.359724E+00  2.347997E+00  2.888531E+01  8.753913E-02  5.130901E+00  8.410371E-01  2.451044E+00  1.041645E+00  4.070662E-03  4.326574E-03  5.465602E-01  4.039031E-02  1.958521E+00  3.407381E+00  9.848037E-01  1.612391E-01  9.819076E-01  
