Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
31.01.2014;1,1;;;;85;;0,0;;
01.02.2014;1,6;;;;84;;0,0;;
02.02.2014;1,4;;;;89;;2,4;;
03.02.2014;0,4;;;;86;;0,4;;
04.02.2014;0,6;;;;76;;0,0;;
05.02.2014;0,6;;;;82;;0,0;;
06.02.2014;5,0;;;;73;;0,0;;
07.02.2014;7,7;;;;59;;0,0;;
08.02.2014;6,3;;;;63;;0,0;;
09.02.2014;5,6;;;;64;;0,0;;
10.02.2014;3,5;;;;71;;0,0;;
11.02.2014;4,6;;;;69;;0,0;;
12.02.2014;2,8;;;;70;;0,0;;
13.02.2014;5,6;;;;64;;0,0;;
14.02.2014;4,7;;;;67;;1,0;;
15.02.2014;7,1;;;;66;;3,4;;
16.02.2014;6,3;;;;75;;1,4;;
17.02.2014;5,0;;;;75;;0,0;;
18.02.2014;4,9;;;;72;;0,0;;
19.02.2014;6,2;;;;76;;1,0;;
20.02.2014;6,4;;;;73;;0,0;;
21.02.2014;7,2;;;;76;;2,4;;
22.02.2014;5,4;;;;69;;0,0;;
23.02.2014;5,1;;;;69;;0,0;;
24.02.2014;4,1;;;;69;;0,0;;
25.02.2014;5,8;;;;71;;0,0;;
26.02.2014;5,1;;;;76;;0,0;;
27.02.2014;5,6;;;;78;;0,0;;
28.02.2014;4,2;;;;78;;0,0;;
01.03.2014;3,4;;;;81;;0,0;;
02.03.2014;4,8;;;;79;;0,0;;
03.03.2014;5,8;;;;72;;0,0;;
04.03.2014;6,5;;;;78;;0,0;;
05.03.2014;6,2;;;;79;;0,0;;
06.03.2014;3,7;;;;92;;0,0;;
07.03.2014;4,3;;;;79;;0,0;;
08.03.2014;5,3;;;;82;;0,0;;
09.03.2014;7,8;;;;68;;0,0;;
10.03.2014;7,0;;;;64;;0,0;;
11.03.2014;6,4;;;;65;;0,0;;
12.03.2014;5,6;;;;68;;0,0;;
13.03.2014;8,4;;;;57;;0,0;;
14.03.2014;8,9;;;;59;;0,0;;
15.03.2014;7,2;;;;71;;6,8;;
16.03.2014;8,3;;;;87;;3,6;;
17.03.2014;9,7;;;;71;;0,0;;
18.03.2014;9,6;;;;73;;0,2;;
19.03.2014;9,0;;;;77;;1,4;;
20.03.2014;14,2;;;;47;;0,0;;
21.03.2014;16,8;;;;41;;0,0;;
22.03.2014;10,8;;;;76;;2,4;;
23.03.2014;6,2;;;;81;;1,6;;
24.03.2014;4,0;;;;92;;7,0;;
25.03.2014;3,6;;;;87;;0,6;;
26.03.2014;4,8;;;;76;;0,0;;
27.03.2014;6,6;;;;72;;0,0;;
28.03.2014;4,9;;;;89;;0,4;;
29.03.2014;8,5;;;;80;;0,0;;
30.03.2014;11,0;;;;69;;0,0;;
31.03.2014;9,9;;;;73;;0,0;;
01.04.2014;9,9;;;;71;;0,0;;
02.04.2014;13,7;;;;58;;0,0;;
03.04.2014;16,5;;;;54;;0,0;;
04.04.2014;12,3;;;;78;;0,0;;
05.04.2014;10,6;;;;84;;0,0;;
06.04.2014;11,6;;;;80;;0,0;;
07.04.2014;15,6;;;;64;;0,0;;
08.04.2014;14,4;;;;55;;0,0;;
09.04.2014;7,8;;;;69;;1,2;;
10.04.2014;7,3;;;;80;;4,6;;
11.04.2014;9,1;;;;68;;0,0;;
12.04.2014;10,5;;;;79;;2,2;;
13.04.2014;11,2;;;;71;;1,2;;
14.04.2014;7,4;;;;74;;4,6;;
15.04.2014;5,3;;;;80;;2,2;;
16.04.2014;5,7;;;;74;;0,0;;
17.04.2014;7,7;;;;54;;0,0;;
18.04.2014;6,5;;;;76;;6,2;;
19.04.2014;9,1;;;;82;;0,0;;
20.04.2014;12,9;;;;71;;0,0;;
21.04.2014;11,6;;;;77;;0,0;;
22.04.2014;14,6;;;;71;;0,0;;
23.04.2014;15,2;;;;69;;0,0;;
24.04.2014;13,6;;;;81;;0,6;;
25.04.2014;14,7;;;;81;;0,0;;
26.04.2014;15,2;;;;76;;0,0;;
27.04.2014;15,5;;;;77;;0,0;;
28.04.2014;13,8;;;;85;;0,0;;
29.04.2014;13,6;;;;73;;0,0;;
30.04.2014;14,8;;;;63;;0,0;;
01.05.2014;12,7;;;;78;;4,6;;
02.05.2014;6,6;;;;99;;0,8;;
03.05.2014;5,6;;;;85;;0,4;;
04.05.2014;6,1;;;;73;;0,0;;
05.05.2014;7,8;;;;69;;0,0;;
06.05.2014;14,2;;;;60;;0,2;;
07.05.2014;14,0;;;;69;;1,4;;
08.05.2014;13,7;;;;66;;0,0;;
09.05.2014;15,1;;;;71;;3,4;;
10.05.2014;13,2;;;;68;;0,8;;
11.05.2014;12,5;;;;68;;1,6;;
12.05.2014;11,6;;;;65;;0,2;;
13.05.2014;10,3;;;;78;;1,8;;
14.05.2014;9,3;;;;75;;2,0;;
15.05.2014;9,4;;;;81;;1,8;;
16.05.2014;11,8;;;;64;;0,0;;
17.05.2014;11,4;;;;77;;4,8;;
18.05.2014;9,8;;;;93;;19,8;;
19.05.2014;15,9;;;;73;;0,0;;
20.05.2014;19,8;;;;64;;0,0;;
21.05.2014;20,4;;;;60;;0,0;;
22.05.2014;22,7;;;;61;;0,0;;
23.05.2014;19,1;;;;76;;2,0;;
24.05.2014;15,5;;;;87;;15,8;;
25.05.2014;17,6;;;;67;;0,0;;
26.05.2014;18,1;;;;69;;0,0;;
27.05.2014;17,0;;;;89;;59,2;;
28.05.2014;12,9;;;;98;;22,2;;
29.05.2014;8,0;;;;95;;3,2;;
30.05.2014;11,8;;;;81;;5,8;;
31.05.2014;14,9;;;;64;;0,0;;
01.06.2014;14,1;;;;63;;0,0;;
02.06.2014;14,3;;;;66;;0,0;;
03.06.2014;16,1;;;;62;;0,0;;
04.06.2014;17,9;;;;57;;0,0;;
05.06.2014;16,9;;;;60;;0,0;;
06.06.2014;18,2;;;;55;;0,0;;
07.06.2014;24,1;;;;47;;0,0;;
08.06.2014;27,3;;;;45;;0,0;;
09.06.2014;26,3;;;;53;;0,0;;
10.06.2014;25,6;;;;61;;0,0;;
11.06.2014;23,6;;;;74;;0,0;;
12.06.2014;20,3;;;;62;;0,0;;
13.06.2014;16,1;;;;70;;0,0;;
14.06.2014;14,4;;;;76;;0,2;;
15.06.2014;15,4;;;;64;;0,0;;
16.06.2014;16,6;;;;61;;0,0;;
17.06.2014;16,4;;;;69;;0,0;;
18.06.2014;18,5;;;;57;;0,0;;
19.06.2014;15,2;;;;74;;0,0;;
20.06.2014;14,0;;;;74;;1,6;;
21.06.2014;13,9;;;;69;;0,0;;
22.06.2014;14,9;;;;69;;0,4;;
23.06.2014;15,5;;;16,8;59;;0,0;;
24.06.2014;15,7;;;16,8;65;;0,0;;
25.06.2014;12,8;;;16,7;84;;4,0;;
26.06.2014;13,5;;;16,4;81;;1,2;;
27.06.2014;17,3;;;16,4;65;;0,0;;
28.06.2014;19,8;;;16,8;62;;0,0;;
29.06.2014;16,9;;;17,3;84;;18,8;;
30.06.2014;14,9;;;17,1;82;;3,4;;
01.07.2014;15,5;;;17,0;70;;0,0;;
02.07.2014;17,1;;;17,0;59;;0,0;;
03.07.2014;19,5;;;17,4;55;;0,0;;
04.07.2014;24,2;;;18,2;42;;0,0;;
05.07.2014;22,7;;;19,0;59;;0,2;;
06.07.2014;24,5;;;19,5;59;;0,0;;
07.07.2014;23,5;;;;61;;0,0;;
08.07.2014;20,5;;;20,5;89;;33,4;;
09.07.2014;17,5;;;20,2;86;;2,4;;
10.07.2014;14,8;;;19,3;91;;12,2;;
11.07.2014;16,9;;;18,7;86;;30,4;;
12.07.2014;15,8;;;18,5;82;;0,0;;
13.07.2014;17,6;;;18,4;74;;0,2;;
14.07.2014;20,2;;;18,6;72;;0,6;;
15.07.2014;21,6;;;19,2;67;;0,4;;
16.07.2014;21,8;;;19,8;64;;0,0;;
17.07.2014;23,0;;;20,4;64;;0,0;;
18.07.2014;23,6;;;20,9;57;;0,0;;
19.07.2014;25,3;;;21,2;54;;0,0;;
20.07.2014;26,9;;;21,7;50;;0,0;;
21.07.2014;23,0;;;22,1;73;;0,2;;
22.07.2014;23,6;;;21,9;59;;0,0;;
23.07.2014;21,6;;;21,8;58;;0,0;;
24.07.2014;16,7;;;21,4;86;;16,2;;
25.07.2014;18,2;;;20,5;90;;2,6;;
26.07.2014;22,5;;;20,3;68;;0,0;;
27.07.2014;22,1;;;20,9;74;;29,8;;
28.07.2014;21,8;;;20,9;81;;0,6;;
29.07.2014;21,7;;;21,3;80;;0,8;;
30.07.2014;20,6;;;21,4;85;;0,0;;
31.07.2014;20,0;;;21,3;71;;0,6;;
01.08.2014;20,1;;;21,0;69;;0,0;;
02.08.2014;24,2;;;21,1;68;;0,8;;
03.08.2014;21,2;;;21,6;80;;4,0;;
04.08.2014;19,2;;;21,5;87;;9,4;;
05.08.2014;19,1;;;21,0;82;;0,0;;
06.08.2014;19,8;;;21,0;72;;0,2;;
07.08.2014;20,6;;;21,0;67;;0,0;;
08.08.2014;20,9;;;20,9;65;;0,0;;
09.08.2014;22,5;;;21,1;61;;0,0;;
10.08.2014;23,2;;;21,1;61;;0,0;;
11.08.2014;20,0;;;21,3;65;;0,6;;
12.08.2014;18,8;;;20,8;56;;0,0;;
13.08.2014;17,4;;;20,3;69;;3,6;;
14.08.2014;17,4;;;19,8;70;;0,6;;
15.08.2014;15,6;;;19,5;74;;8,2;;
16.08.2014;15,1;;;19,2;80;;4,8;;
17.08.2014;17,1;;;19,0;66;;0,0;;
18.08.2014;15,8;;;18,7;66;;1,0;;
19.08.2014;16,0;;;18,2;62;;0,0;;
20.08.2014;14,1;;;18,0;60;;0,0;;
21.08.2014;14,6;;;17,7;62;;0,0;;
22.08.2014;16,0;;;17,5;54;;0,0;;
23.08.2014;14,9;;;17,4;65;;1,8;;
24.08.2014;13,3;;;17,3;69;;0,0;;
25.08.2014;14,1;;;16,9;63;;0,0;;
26.08.2014;13,1;;;16,8;84;;5,0;;
27.08.2014;14,9;;;16,8;70;;0,0;;
28.08.2014;16,3;;;16,7;58;;0,0;;
29.08.2014;18,7;;;17,0;68;;0,0;;
30.08.2014;18,5;;;17,3;69;;0,0;;
31.08.2014;15,7;;;17,5;81;;6,0;;
01.09.2014;14,3;;;17,3;85;;1,8;;
02.09.2014;13,4;;;17,1;92;;2,8;;
03.09.2014;14,3;;;16,8;86;;0,0;;
04.09.2014;15,6;;;16,7;89;;0,0;;
05.09.2014;19,4;;;16,8;77;;0,0;;
06.09.2014;20,0;;;17,4;75;;0,0;;
07.09.2014;19,2;;;17,6;78;;8,8;;
08.09.2014;18,2;;;17,8;88;;3,6;;
09.09.2014;16,3;;;17,9;73;;0,0;;
10.09.2014;14,4;;;17,6;76;;0,8;;
11.09.2014;14,1;;;17,3;82;;12,4;;
12.09.2014;15,0;;;16,9;97;;23,2;;
13.09.2014;16,5;;;16,7;97;;2,8;;
14.09.2014;15,9;;;16,8;99;;9,6;;
15.09.2014;18,4;;;16,9;85;;0,0;;
16.09.2014;19,0;;;17,3;76;;0,0;;
17.09.2014;17,8;;;17,4;71;;0,0;;
18.09.2014;16,9;;;17,1;74;;0,0;;
19.09.2014;17,1;;;17,0;81;;10,8;;
20.09.2014;18,8;;;17,2;84;;0,0;;
21.09.2014;15,4;;;17,3;89;;11,2;;
22.09.2014;10,5;;;16,9;86;;11,2;;
23.09.2014;9,6;;;16,0;81;;1,6;;
24.09.2014;11,0;;;15,2;69;;0,0;;
25.09.2014;12,1;;;14,8;79;;0,4;;
26.09.2014;12,5;;;14,7;91;;4,2;;
27.09.2014;14,2;;;14,9;83;;0,0;;
28.09.2014;14,8;;;14,8;74;;0,0;;
29.09.2014;18,3;;;14,7;68;;0,0;;
30.09.2014;16,8;;;14,9;81;;0,0;;
01.10.2014;16,1;;;15,3;84;;9,2;;
02.10.2014;14,9;;;15,3;84;;0,0;;
03.10.2014;12,8;;;15,1;85;;0,0;;
04.10.2014;11,2;;;14,6;80;;0,0;;
05.10.2014;11,4;;;13,9;82;;0,0;;
06.10.2014;12,1;;;13,7;78;;0,0;;
07.10.2014;13,7;;;13,5;74;;0,0;;
08.10.2014;15,2;;;13,7;78;;2,0;;
09.10.2014;18,2;;;14,0;69;;0,0;;
10.10.2014;15,8;;;14,4;82;;0,0;;
11.10.2014;15,8;;;14,6;85;;0,0;;
12.10.2014;14,6;;;14,8;82;;0,0;;
13.10.2014;15,6;;;14,6;83;;0,4;;
14.10.2014;14,8;;;14,7;85;;7,4;;
15.10.2014;14,1;;;14,7;81;;2,0;;
16.10.2014;13,4;;;14,4;86;;4,8;;
17.10.2014;13,5;;;14,2;84;;0,0;;
18.10.2014;14,0;;;14,1;81;;0,0;;
19.10.2014;17,6;;;14,0;69;;0,0;;
20.10.2014;14,6;;;14,1;73;;2,4;;
21.10.2014;12,3;;;13,9;73;;3,8;;
22.10.2014;7,1;;;13,4;90;;20,2;;
23.10.2014;9,9;;;12,7;93;;2,4;;
24.10.2014;7,8;;;12,5;87;;0,0;;
25.10.2014;7,7;;;12,0;81;;0,0;;
26.10.2014;10,6;;;11,8;81;;0,0;;
27.10.2014;7,8;;;11,8;81;;0,0;;
28.10.2014;4,9;;;11,1;78;;0,0;;
29.10.2014;5,1;;;10,2;77;;0,0;;
30.10.2014;8,2;;;9,8;83;;0,0;;
31.10.2014;12,1;;;10,1;86;;0,0;;
01.11.2014;12,9;;;10,5;79;;0,0;;
02.11.2014;11,5;;;10,5;80;;0,0;;
03.11.2014;10,7;;;10,5;75;;0,0;;
04.11.2014;9,5;;;10,4;77;;0,0;;
05.11.2014;10,2;;;10,4;81;;0,0;;
06.11.2014;8,6;;;10,4;89;;1,6;;
07.11.2014;7,9;;;10,5;85;;0,4;;
08.11.2014;8,4;;;10,4;77;;0,0;;
09.11.2014;6,0;;;9,9;87;;0,0;;
10.11.2014;6,0;;;9,4;90;;0,0;;
11.11.2014;8,7;;;9,2;88;;0,0;;
12.11.2014;7,8;;;9,3;91;;0,0;;
13.11.2014;8,3;;;9,3;92;;0,0;;
14.11.2014;11,0;;;9,6;82;;0,0;;
15.11.2014;10,8;;;9,9;80;;0,0;;
16.11.2014;9,7;;;10,0;80;;1,0;;
17.11.2014;7,2;;;9,8;85;;0,0;;
18.11.2014;7,1;;;9,6;92;;4,6;;
19.11.2014;3,9;;;9,4;95;;2,6;;
20.11.2014;4,3;;;9,1;94;;0,6;;
21.11.2014;4,1;;;8,9;84;;0,0;;
22.11.2014;3,4;;;8,5;80;;0,0;;
23.11.2014;3,9;;;7,9;82;;0,0;;
24.11.2014;5,4;;;7,6;87;;0,6;;
25.11.2014;3,2;;;7,4;89;;0,0;;
26.11.2014;1,7;;;7,0;82;;0,0;;
27.11.2014;2,4;;;6,5;74;;0,0;;
28.11.2014;1,8;;;6,2;79;;0,0;;
29.11.2014;2,0;;;5,9;80;;0,0;;
30.11.2014;2,1;;;5,8;82;;0,0;;
01.12.2014;-1,6;;;5,7;79;;0,0;;
02.12.2014;-2,0;;;5,2;79;;0,0;;
03.12.2014;-0,8;;;4,8;85;;0,0;;
04.12.2014;4,1;;;4,8;82;;2,8;;
05.12.2014;4,8;;;5,2;87;;0,0;;
06.12.2014;3,6;;;5,5;88;;0,0;;
07.12.2014;3,0;;;5,7;87;;0,0;;
08.12.2014;2,0;;;5,6;79;;0,8;;
09.12.2014;-1,2;;;5,1;82;;0,0;;
10.12.2014;0,8;;;4,2;73;;0,0;;
11.12.2014;3,4;;;4,0;77;;2,2;;
12.12.2014;7,0;;;4,3;68;;0,0;;
13.12.2014;5,6;;;4,9;88;;6,8;;
14.12.2014;3,5;;;5,3;94;;4,2;;
15.12.2014;6,6;;;5,5;81;;0,0;;
16.12.2014;5,3;;;5,6;82;;1,0;;
17.12.2014;3,2;;;5,7;80;;1,2;;
18.12.2014;8,7;;;5,6;84;;1,4;;
19.12.2014;10,0;;;6,3;79;;5,0;;
20.12.2014;4,2;;;6,5;74;;4,6;;
21.12.2014;4,5;;;6,0;77;;0,4;;
22.12.2014;7,6;;;5,9;75;;0,2;;
23.12.2014;9,3;;;6,3;74;;0,0;;
24.12.2014;7,2;;;6,6;74;;3,0;;
25.12.2014;3,4;;;6,5;79;;4,0;;
26.12.2014;-1,2;;;5,9;88;;1,6;;
27.12.2014;-4,8;;;5,4;79;;0,0;;
28.12.2014;-7,3;;;4,6;79;;0,0;;
29.12.2014;-3,7;;;4,0;85;;0,0;;
30.12.2014;-2,2;;;3,9;84;;0,0;;
31.12.2014;1,3;;;3,9;90;;10,8;;
01.01.2015;2,6;;;3,9;87;;0,8;;
02.01.2015;4,4;;;3,8;75;;3,2;;
03.01.2015;2,3;;;3,8;76;;0,2;;
04.01.2015;2,0;;;3,8;84;;0,8;;
05.01.2015;1,3;;;3,8;87;;3,2;;
06.01.2015;1,2;;;3,7;85;;0,6;;
07.01.2015;1,6;;;3,6;82;;1,8;;
08.01.2015;4,2;;;3,6;80;;6,8;;
09.01.2015;6,2;;;4,0;76;;3,2;;
10.01.2015;9,9;;;4,7;80;;14,8;;
11.01.2015;2,7;;;5,1;70;;0,8;;
12.01.2015;4,9;;;4,8;73;;0,4;;
13.01.2015;9,8;;;4,9;55;;0,0;;
14.01.2015;6,3;;;5,2;70;;3,6;;
15.01.2015;4,8;;;5,0;64;;0,0;;
16.01.2015;6,9;;;5,1;65;;0,0;;
17.01.2015;2,8;;;5,2;88;;1,8;;
18.01.2015;1,2;;;4,9;81;;0,0;;
19.01.2015;0,3;;;4,2;84;;0,0;;
20.01.2015;0,8;;;3,9;84;;1,8;;
21.01.2015;-0,6;;;3,9;83;;0,0;;
22.01.2015;0,0;;;3,8;92;;1,2;;
23.01.2015;-0,8;;;3,7;92;;0,6;;
24.01.2015;-0,8;;;3,6;84;;1,2;;
25.01.2015;0,4;;;3,5;91;;1,6;;
26.01.2015;1,6;;;3,5;83;;2,6;;
27.01.2015;1,3;;;3,6;90;;8,4;;
28.01.2015;2,3;;;3,4;80;;0,6;;
29.01.2015;1,9;;;3,5;70;;0,0;;
30.01.2015;1,1;;;3,3;73;;0,0;;
31.01.2015;0,0;;;3,2;78;;0,4;;
01.02.2015;0,8;;;3,0;75;;0,0;;
02.02.2015;0,6;;;3,0;77;;0,0;;
03.02.2015;0,3;;;3,0;79;;0,8;;
04.02.2015;-2,5;;;3,0;84;;0,8;;
05.02.2015;-2,3;;;2,9;78;;0,0;;
06.02.2015;-2,7;;;2,7;77;;0,0;;
07.02.2015;-2,3;;;2,4;75;;0,0;;
08.02.2015;0,0;;;2,2;67;;2,8;;
09.02.2015;1,6;;;2,3;88;;4,2;;
10.02.2015;3,2;;;2,5;89;;0,6;;
11.02.2015;2,4;;;2,9;84;;0,0;;
12.02.2015;-0,3;;;3,0;82;;0,0;;
13.02.2015;0,5;;;2,5;74;;0,0;;
14.02.2015;0,2;;;2,1;76;;0,0;;
15.02.2015;0,9;;;1,9;78;;0,0;;
16.02.2015;2,0;;;1,8;75;;0,0;;
17.02.2015;2,0;;;1,8;77;;0,0;;
18.02.2015;1,8;;;2,0;81;;0,0;;
19.02.2015;1,7;;;2,0;70;;0,0;;
20.02.2015;3,8;;;1,8;64;;0,0;;
21.02.2015;5,7;;;1,8;59;;0,0;;
22.02.2015;2,4;;;2,2;75;;0,0;;
23.02.2015;2,7;;;2,3;75;;1,0;;
24.02.2015;4,6;;;2,5;69;;0,0;;
25.02.2015;3,0;;;2,7;73;;0,0;;
26.02.2015;2,1;;;2,6;68;;0,0;;
27.02.2015;3,0;;;2,3;68;;0,0;;
28.02.2015;2,3;;;2,4;79;;0,4;;
01.03.2015;4,2;;;2,4;71;;0,8;;
02.03.2015;5,4;;;2,8;66;;3,0;;
03.03.2015;4,1;;;3,0;63;;0,8;;
04.03.2015;2,9;;;3,1;72;;1,2;;
05.03.2015;2,9;;;3,2;80;;2,6;;
06.03.2015;3,8;;;3,3;80;;0,2;;
07.03.2015;7,2;;;3,6;61;;0,0;;
08.03.2015;9,2;;;4,0;53;;0,0;;
09.03.2015;7,9;;;4,4;63;;0,0;;
10.03.2015;7,1;;;4,4;73;;1,6;;
11.03.2015;3,7;;;4,7;83;;1,6;;
12.03.2015;2,3;;;4,7;91;;0,4;;
13.03.2015;1,9;;;4,5;86;;0,2;;
14.03.2015;2,5;;;4,5;90;;5,2;;
15.03.2015;4,5;;;4,5;84;;0,8;;
16.03.2015;8,5;;;4,7;65;;0,0;;
17.03.2015;10,1;;;5,0;58;;0,0;;
18.03.2015;7,8;;;5,4;62;;0,0;;
19.03.2015;5,4;;;5,4;57;;0,0;;
20.03.2015;4,4;;;5,0;60;;0,0;;
21.03.2015;4,7;;;4,7;67;;0,4;;
22.03.2015;0,8;;;4,8;78;;2,0;;
23.03.2015;4,2;;;4,4;66;;0,0;;
24.03.2015;7,7;;;4,5;64;;0,0;;
25.03.2015;9,9;;;4,9;62;;0,0;;
26.03.2015;8,0;;;5,6;83;;1,8;;
27.03.2015;6,7;;;6,0;76;;1,2;;
28.03.2015;6,5;;;6,2;66;;0,0;;
29.03.2015;9,6;;;6,4;78;;8,4;;
30.03.2015;6,0;;;6,7;68;;1,8;;
31.03.2015;6,1;;;6,3;70;;19,6;;
01.04.2015;2,7;;;6,1;76;;4,0;;
02.04.2015;1,4;;;5,5;85;;12,6;;
03.04.2015;3,3;;;5,0;74;;1,0;;
04.04.2015;3,2;;;5,0;70;;0,0;;
05.04.2015;3,1;;;5,0;68;;0,0;;
06.04.2015;3,1;;;5,0;69;;1,6;;
07.04.2015;5,8;;;5,0;64;;0,0;;
08.04.2015;6,7;;;5,5;79;;0,0;;
09.04.2015;10,2;;;6,0;67;;0,0;;
10.04.2015;13,0;;;6,9;62;;0,0;;
11.04.2015;15,2;;;7,7;52;;0,0;;
12.04.2015;11,2;;;8,4;54;;0,0;;
13.04.2015;9,5;;;8,7;55;;0,0;;
14.04.2015;10,0;;;8,4;56;;0,0;;
15.04.2015;16,1;;;8,8;52;;0,0;;
16.04.2015;11,9;;;9,5;63;;0,0;;
17.04.2015;8,0;;;9,6;58;;0,0;;
18.04.2015;6,2;;;9,3;61;;0,0;;
19.04.2015;8,3;;;8,9;53;;0,0;;
20.04.2015;10,8;;;9,0;54;;0,0;;
21.04.2015;12,1;;;9,2;51;;0,0;;
22.04.2015;7,4;;;9,5;65;;0,0;;
23.04.2015;9,9;;;9,3;65;;0,0;;
24.04.2015;13,4;;;9,6;56;;0,0;;
25.04.2015;16,0;;;10,1;47;;0,0;;
26.04.2015;15,4;;;10,7;69;;4,2;;
27.04.2015;14,0;;;11,3;76;;12,8;;
28.04.2015;5,1;;;11,3;89;;16,6;;
29.04.2015;8,4;;;10,3;59;;0,0;;
30.04.2015;11,8;;;10,3;54;;3,0;;
01.05.2015;9,8;;;10,7;68;;2,4;;
02.05.2015;9,4;;;10,7;60;;0,0;;
03.05.2015;12,8;;;10,7;64;;2,8;;
04.05.2015;17,9;;;11,3;68;;0,0;;
05.05.2015;18,7;;;12,3;66;;0,2;;
06.05.2015;16,1;;;12,7;62;;1,2;;
07.05.2015;12,9;;;12,8;59;;0,0;;
08.05.2015;14,6;;;12,6;55;;0,0;;
09.05.2015;16,1;;;12,9;66;;3,2;;
10.05.2015;13,0;;;13,2;66;;0,0;;
11.05.2015;14,7;;;13,1;56;;0,0;;
12.05.2015;20,1;;;13,5;52;;2,2;;
13.05.2015;14,8;;;14,1;60;;0,0;;
14.05.2015;10,6;;;14,1;66;;0,0;;
15.05.2015;11,9;;;13,6;59;;0,0;;
16.05.2015;13,1;;;13,5;62;;0,0;;
17.05.2015;11,9;;;13,6;55;;0,0;;
18.05.2015;16,3;;;13,4;49;;0,0;;
19.05.2015;17,3;;;13,8;49;;0,0;;
20.05.2015;12,8;;;14,0;60;;0,0;;
21.05.2015;12,8;;;13,8;59;;0,0;;
22.05.2015;12,9;;;13,7;56;;0,0;;
23.05.2015;14,3;;;13,7;59;;0,0;;
24.05.2015;14,6;;;14,0;67;;0,0;;
25.05.2015;15,0;;;14,0;71;;0,2;;
26.05.2015;12,4;;;14,2;68;;3,4;;
27.05.2015;10,3;;;14,0;68;;0,0;;
28.05.2015;14,6;;;13,7;55;;0,4;;
29.05.2015;16,3;;;14,1;61;;0,0;;
30.05.2015;13,2;;;14,3;61;;1,0;;
31.05.2015;16,1;;;14,2;50;;0,0;;
01.06.2015;15,4;;;14,5;72;;5,8;;
02.06.2015;18,5;;;14,5;60;;0,0;;
03.06.2015;21,9;;;15,3;48;;0,0;;
04.06.2015;16,5;;;15,9;56;;0,0;;
05.06.2015;20,4;;;16,4;52;;0,0;;
06.06.2015;26,6;;;17,2;46;;0,0;;
07.06.2015;16,8;;;18,0;70;;0,0;;
08.06.2015;14,1;;;17,4;76;;7,4;;
09.06.2015;10,4;;;16,3;93;;8,0;;
10.06.2015;15,0;;;15,5;71;;0,0;;
11.06.2015;16,7;;;16,0;65;;0,0;;
12.06.2015;20,0;;;16,5;73;;10,2;;
13.06.2015;20,8;;;17,6;79;;4,4;;
14.06.2015;21,1;;;17,8;65;;0,2;;
15.06.2015;16,0;;;18,2;67;;0,0;;
16.06.2015;13,7;;;17,7;57;;0,0;;
17.06.2015;15,0;;;17,2;57;;0,0;;
18.06.2015;14,7;;;17,4;80;;6,8;;
19.06.2015;12,5;;;16,9;75;;2,4;;
20.06.2015;11,6;;;16,7;84;;4,4;;
21.06.2015;13,8;;;16,5;73;;0,0;;
22.06.2015;14,3;;;16,4;77;;4,6;;
23.06.2015;11,7;;;16,2;81;;7,8;;
24.06.2015;12,4;;;16,0;78;;1,6;;
25.06.2015;17,5;;;15,9;62;;0,0;;
26.06.2015;19,4;;;16,6;62;;0,0;;
27.06.2015;18,4;;;17,1;77;;3,2;;
28.06.2015;17,5;;;17,3;63;;0,0;;
29.06.2015;19,8;;;17,8;63;;0,0;;
30.06.2015;21,4;;;18,3;61;;0,0;;
01.07.2015;21,2;;;18,8;59;;0,0;;
02.07.2015;23,5;;;19,3;56;;0,0;;
03.07.2015;26,3;;;19,9;54;;0,0;;
04.07.2015;29,7;;;20,7;48;;0,0;;
05.07.2015;29,3;;;21,5;51;;1,4;;
06.07.2015;21,4;;;21,7;73;;4,4;;
07.07.2015;25,4;;;21,2;58;;1,8;;
08.07.2015;20,0;;;21,3;63;;4,6;;
09.07.2015;15,0;;;20,5;69;;3,8;;
10.07.2015;14,3;;;19,2;58;;0,0;;
11.07.2015;17,7;;;18,5;56;;0,0;;
12.07.2015;19,2;;;18,7;66;;1,0;;
13.07.2015;17,2;;;18,9;79;;0,4;;
14.07.2015;18,7;;;18,8;84;;7,6;;
15.07.2015;19,8;;;19,2;70;;1,2;;
16.07.2015;22,7;;;19,6;64;;0,2;;
17.07.2015;27,4;;;20,2;52;;0,0;;
18.07.2015;25,3;;;20,8;60;;2,2;;
19.07.2015;22,6;;;20,8;76;;3,2;;
20.07.2015;21,2;;;20,7;67;;0,2;;
21.07.2015;25,3;;;20,9;64;;0,2;;
22.07.2015;26,4;;;21,3;62;;13,4;;
23.07.2015;21,5;;;21,6;69;;0,6;;
24.07.2015;22,4;;;21,4;63;;0,0;;
25.07.2015;21,7;;;21,3;61;;4,0;;
26.07.2015;17,2;;;20,8;51;;0,0;;
27.07.2015;17,0;;;20,2;71;;6,2;;
28.07.2015;17,7;;;19,7;61;;0,8;;
29.07.2015;16,5;;;19,4;57;;0,0;;
30.07.2015;15,9;;;18,8;54;;0,0;;
31.07.2015;15,4;;;18,4;58;;0,0;;
01.08.2015;18,8;;;18,2;53;;0,0;;
02.08.2015;22,8;;;18,7;51;;0,0;;
03.08.2015;23,8;;;19,4;54;;0,0;;
