Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
25.02.2014;6,3;5,6;;4,5;74;;0,0;122;
26.02.2014;5,8;5,3;;4,6;77;;0,0;109;
27.02.2014;5,4;5,0;;4,6;77;;0,0;100;
28.02.2014;5,4;4,8;;4,7;75;;0,0;64;
01.03.2014;4,7;4,1;;4,7;81;;0,0;131;
02.03.2014;5,0;4,4;;4,6;82;;0,0;109;
03.03.2014;6,5;5,6;;4,7;73;;0,0;88;
04.03.2014;8,0;7,4;;5,0;75;;0,0;68;
05.03.2014;7,8;7,6;;5,4;76;;0,0;80;
06.03.2014;6,1;5,8;;5,6;85;;0,0;46;
07.03.2014;5,3;5,7;;5,5;81;;0,0;121;
08.03.2014;5,5;4,9;;5,6;84;;0,0;89;
09.03.2014;7,3;6,3;;5,5;75;;0,0;155;
10.03.2014;8,1;6,9;;5,7;62;;0,0;152;
11.03.2014;7,7;7,5;;5,7;66;;0,0;151;
12.03.2014;7,0;6,5;;5,8;68;;0,0;158;
13.03.2014;8,4;7,7;;5,9;60;;0,0;159;
14.03.2014;7,6;7,2;;6,0;70;;0,0;159;
15.03.2014;8,6;7,8;;6,2;67;;5,0;72;
16.03.2014;10,2;9,4;;6,3;80;;2,0;21;
17.03.2014;11,7;11,3;;6,9;65;;0,0;73;
18.03.2014;11,8;11,5;;7,3;65;;0,0;90;
19.03.2014;11,1;10,6;;7,7;69;;0,8;71;
20.03.2014;16,1;15,7;;7,9;45;;0,0;185;
21.03.2014;17,2;16,2;;8,5;46;;0,0;181;
22.03.2014;11,9;11,6;;9,0;75;;3,4;59;
23.03.2014;7,5;7,5;;8,8;79;;1,2;56;
24.03.2014;5,3;6,0;;8,2;89;;17,2;70;
25.03.2014;5,2;5,7;;7,8;82;;0,2;96;
26.03.2014;6,2;6,6;;7,6;75;;0,0;159;
27.03.2014;7,8;7,9;;7,6;70;;0,0;186;
28.03.2014;6,5;6,1;;7,6;86;;0,0;67;
29.03.2014;9,7;9,9;;7,7;81;;0,0;170;
30.03.2014;11,7;11,1;;8,3;69;;0,0;195;
31.03.2014;10,2;9,8;;8,6;76;;0,0;127;
01.04.2014;11,0;10,7;;8,7;70;;0,0;147;
02.04.2014;14,3;13,7;;9,1;60;;0,0;191;
03.04.2014;16,1;15,1;;9,8;61;;0,0;182;
04.04.2014;13,5;13,7;;10,2;77;;0,0;214;
MIN;-20,6;-19,4;;-0,3;0;;0,0;2;
MW;11,0;10,7;;11,5;76;;2.849,4;122;
MAX;41,4;44,0;;23,9;100;;22,6;896;
