Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
23.06.2018;12,0;;;17,5;80;2,7;0,3;113;
24.06.2018;13,0;;;16,4;80;2,2;0,2;103;
25.06.2018;15,9;;;16,7;75;1,3;1,2;165;
26.06.2018;18,4;;;17,5;66;1,5;0,0;169;
27.06.2018;18,7;;;18,2;62;1,3;0,0;221;
28.06.2018;19,1;;;18,7;68;1,2;0,3;72;
29.06.2018;23,5;;;19,0;52;1,5;0,0;224;
30.06.2018;17,7;;;19,8;50;1,6;0,0;236;
01.07.2018;15,2;;;19,3;52;1,0;0,0;198;
02.07.2018;16,9;;;19,0;49;0,8;0,0;240;
03.07.2018;19,7;;;19,5;44;1,0;0,0;245;
04.07.2018;23,6;;;20,3;39;0,8;0,0;245;
05.07.2018;23,8;;;21,2;50;1,0;0,2;167;
06.07.2018;19,7;;;21,1;63;1,9;0,0;124;
07.07.2018;19,7;;;20,6;44;2,0;0,0;233;
08.07.2018;20,1;;;20,8;56;1,5;0,0;192;
09.07.2018;21,8;;;21,3;54;1,6;0,0;228;
10.07.2018;14,6;;;20,8;84;0,7;6,9;52;
11.07.2018;15,4;;;19,3;79;0,8;0,1;123;
12.07.2018;15,7;;;18,4;85;1,7;6,8;56;
13.07.2018;21,6;;;18,7;61;1,7;0,0;204;
14.07.2018;21,5;;;19,6;59;1,4;0,0;214;
15.07.2018;20,9;;;20,2;62;0,9;0,0;233;
16.07.2018;22,1;;;20,7;53;0,9;0,0;225;
17.07.2018;22,7;;;21,0;55;1,4;0,0;191;
18.07.2018;22,7;;;21,3;54;2,0;0,0;209;
19.07.2018;21,3;;;21,5;60;1,5;0,0;191;
20.07.2018;22,0;;;21,5;55;0,8;0,0;217;
21.07.2018;23,4;;;21,8;48;1,1;0,0;158;
22.07.2018;23,1;;;21,9;54;1,2;0,0;179;
23.07.2018;24,1;;;22,4;54;1,4;0,0;208;
24.07.2018;24,4;;;22,8;53;0,8;0,0;217;
25.07.2018;23,8;;;23,2;63;0,9;1,1;182;
26.07.2018;24,8;;;23,0;59;0,9;0,0;217;
27.07.2018;24,4;;;23,2;61;1,0;0,0;186;
28.07.2018;23,5;;;23,3;70;1,0;3,9;161;
29.07.2018;25,1;;;23,1;57;1,0;0,0;220;
30.07.2018;27,6;;;23,5;51;1,0;0,0;201;
31.07.2018;29,0;;;24,1;43;1,0;0,0;217;
01.08.2018;28,6;;;24,6;50;1,1;0,0;201;
02.08.2018;25,6;;;24,9;70;1,1;19,5;179;
03.08.2018;26,5;;;24,5;68;0,8;0,0;204;
04.08.2018;25,3;;;24,6;69;0,6;1,3;150;
05.08.2018;22,5;;;24,0;69;1,3;4,0;182;
06.08.2018;22,2;;;22,9;54;0,8;0,0;241;
07.08.2018;26,0;;;22,6;44;1,6;0,0;215;
08.08.2018;25,2;;;22,9;59;1,2;0,0;131;
09.08.2018;27,2;;;23,1;56;1,3;0,0;217;
10.08.2018;20,7;;;23,2;62;1,4;0,1;86;
11.08.2018;18,7;;;21,8;56;1,3;0,1;150;
12.08.2018;20,3;;;21,1;47;0,9;0,0;213;
13.08.2018;23,3;;;21,4;50;1,1;0,8;168;
14.08.2018;21,3;;;21,6;64;1,6;0,4;156;
15.08.2018;20,6;;;21,3;60;1,4;0,0;163;
16.08.2018;22,4;;;21,3;55;1,2;0,0;180;
17.08.2018;25,3;;;21,8;47;1,2;2,1;189;
18.08.2018;21,4;;;22,1;77;0,9;11,7;148;
19.08.2018;24,0;;;22,0;64;0,6;0,0;157;
20.08.2018;23,2;;;22,0;58;1,3;0,0;170;
21.08.2018;20,8;;;21,7;70;0,7;0,0;104;
22.08.2018;22,8;;;21,5;60;0,6;0,0;166;
23.08.2018;24,7;;;21,7;56;0,8;0,4;145;
24.08.2018;20,7;;;21,8;70;1,2;1,0;91;
25.08.2018;16,2;;;20,7;68;1,3;0,0;87;
26.08.2018;14,3;;;19,5;62;1,1;0,0;125;
27.08.2018;18,2;;;18,9;53;1,3;0,0;147;
28.08.2018;18,4;;;19,5;62;0,9;0,0;105;
29.08.2018;19,7;;;19,4;58;1,4;0,0;154;
30.08.2018;16,7;;;19,5;84;1,5;4,4;44;
31.08.2018;15,9;;;18,7;70;1,3;0,0;108;
01.09.2018;13,8;;;18,1;83;0,7;2,7;27;
02.09.2018;15,3;;;17,7;95;0,7;2,5;34;
03.09.2018;18,9;;;18,4;86;0,6;0,0;77;
04.09.2018;20,0;;;19,1;74;0,8;0,0;132;
05.09.2018;19,5;;;19,2;69;0,6;0,0;144;
06.09.2018;19,5;;;19,1;67;0,8;0,0;115;
07.09.2018;17,8;;;19,1;81;0,7;3,1;65;
08.09.2018;16,7;;;18,6;67;1,2;0,0;137;
09.09.2018;17,1;;;18,0;63;0,7;0,0;116;
10.09.2018;19,5;;;18,0;56;0,8;0,0;126;
11.09.2018;21,3;;;18,5;48;1,1;0,1;111;
12.09.2018;22,6;;;18,6;44;1,2;0,0;135;
13.09.2018;15,3;;;18,6;86;0,8;0,6;39;
14.09.2018;13,9;;;18,2;95;0,8;0,6;36;
15.09.2018;15,1;;;17,6;68;1,1;0,0;91;
16.09.2018;15,3;;;17,0;61;1,0;0,0;114;
17.09.2018;18,3;;;16,9;55;0,9;0,0;125;
18.09.2018;21,5;;;17,4;53;1,3;0,0;117;
19.09.2018;21,2;;;18,1;58;0,7;0,0;86;
20.09.2018;22,6;;;18,6;54;0,9;0,0;109;
21.09.2018;20,3;;;18,9;61;1,7;4,3;95;
22.09.2018;13,4;;;17,6;57;1,7;0,0;90;
23.09.2018;11,7;;;16,4;82;1,7;17,9;39;
24.09.2018;9,2;;;15,1;73;3,6;0,3;105;
25.09.2018;8,0;;;13,6;68;1,8;0,0;91;
26.09.2018;9,6;;;12,7;61;0,8;0,0;114;
27.09.2018;16,3;;;13,4;55;1,2;0,0;72;
28.09.2018;11,4;;;13,9;71;1,1;0,6;49;
29.09.2018;7,7;;;13,0;69;0,6;0,0;105;
30.09.2018;9,1;;;11,9;63;1,3;0,0;115;
01.10.2018;8,3;;;11,6;76;1,5;0,5;56;
02.10.2018;8,5;;;11,7;73;2,6;0,1;80;
03.10.2018;11,0;;;11,7;65;3,3;0,6;78;
04.10.2018;11,5;;;11,9;68;1,1;0,0;82;
05.10.2018;12,0;;;12,0;67;1,6;0,0;97;
06.10.2018;14,8;;;12,2;62;1,7;0,0;80;
07.10.2018;11,9;;;12,8;78;1,1;0,0;46;
08.10.2018;9,3;;;12,6;83;0,6;0,0;59;
09.10.2018;12,4;;;12,5;82;0,7;0,0;77;
10.10.2018;15,9;;;12,8;70;2,0;0,0;86;
11.10.2018;18,2;;;13,4;53;2,5;0,0;96;
12.10.2018;16,3;;;13,6;64;1,4;0,0;88;
13.10.2018;15,8;;;13,6;63;1,8;0,0;94;
14.10.2018;17,3;;;13,6;49;2,4;0,0;97;
15.10.2018;15,7;;;13,6;44;2,3;0,0;69;
16.10.2018;15,3;;;13,8;56;1,5;0,0;89;
17.10.2018;12,4;;;13,4;73;0,7;0,0;88;
18.10.2018;11,9;;;13,1;82;0,9;0,0;80;
19.10.2018;11,2;;;13,4;96;0,7;0,0;18;
20.10.2018;9,8;;;13,3;79;0,9;0,0;68;
21.10.2018;8,9;;;12,8;75;0,8;0,0;66;
22.10.2018;6,6;;;11,8;88;1,1;1,4;50;
23.10.2018;8,0;;;11,3;83;3,5;2,4;29;
24.10.2018;9,3;;;11,2;78;3,3;9,4;53;
25.10.2018;11,2;;;11,2;81;3,6;0,9;49;
26.10.2018;10,0;;;11,5;76;1,3;0,1;48;
27.10.2018;7,6;;;11,3;71;1,5;0,0;36;
28.10.2018;3,8;;;10,4;88;1,5;6,6;18;
29.10.2018;4,1;;;9,5;100;1,2;0,1;16;
30.10.2018;14,3;;;10,0;61;3,5;0,0;75;
31.10.2018;8,5;;;10,0;63;1,4;0,0;76;
01.11.2018;9,4;;;9,4;79;1,4;0,0;47;
02.11.2018;9,1;;;9,6;78;0,7;0,0;48;
03.11.2018;9,1;;;10,0;86;0,7;0,0;38;
04.11.2018;11,2;;;10,5;88;1,4;0,0;21;
05.11.2018;13,5;;;11,1;70;3,1;0,0;59;
06.11.2018;12,8;;;11,2;76;2,6;0,0;63;
07.11.2018;10,5;;;11,0;83;2,2;0,0;58;
08.11.2018;9,3;;;10,4;89;0,7;0,0;42;
09.11.2018;7,9;;;10,4;93;1,1;0,0;16;
10.11.2018;8,5;;;10,0;88;2,4;0,0;54;
11.11.2018;9,0;;;9,6;84;2,1;0,0;35;
12.11.2018;8,8;;;9,6;86;2,3;0,0;49;
13.11.2018;9,2;;;9,7;87;1,4;1,4;11;
14.11.2018;7,2;;;9,5;84;1,1;0,0;48;
15.11.2018;4,8;;;8,6;85;1,2;0,0;54;
16.11.2018;3,3;;;7,6;84;0,9;0,0;52;
17.11.2018;0,3;;;6,6;85;0,8;0,0;51;
18.11.2018;-2,5;;;5,3;89;0,7;0,2;38;
19.11.2018;0,6;;;5,0;91;1,4;0,7;13;
20.11.2018;0,5;;;4,9;87;1,9;0,0;15;
21.11.2018;0,8;;;5,1;92;1,1;0,0;9;
22.11.2018;1,8;;;5,3;91;1,1;0,0;14;
23.11.2018;3,4;;;5,6;88;1,6;0,0;38;
24.11.2018;5,9;;;5,8;84;1,5;0,0;20;
25.11.2018;3,6;;;6,2;92;0,9;0,0;25;
26.11.2018;3,1;;;6,1;93;1,6;0,0;5;
27.11.2018;-1,6;;;5,7;85;0,9;0,0;23;
28.11.2018;-3,1;;;4,2;81;1,5;0,0;37;
29.11.2018;-0,7;;;3,2;62;3,8;0,0;38;
30.11.2018;-0,9;;;2,8;76;3,6;1,6;16;
01.12.2018;-0,3;;;3,1;99;1,1;0,5;23;
02.12.2018;3,2;;;3,5;91;2,4;3,3;12;
03.12.2018;7,6;;;4,5;90;1,3;1,5;28;
04.12.2018;6,8;;;5,7;80;2,7;0,6;33;
05.12.2018;1,9;;;5,0;81;1,4;0,0;39;
06.12.2018;3,1;;;4,3;77;2,3;0,2;10;
07.12.2018;9,6;;;5,2;85;1,2;3,6;8;
08.12.2018;7,4;;;6,1;69;3,1;0,5;35;
09.12.2018;7,2;;;6,1;77;3,8;2,8;28;
10.12.2018;3,4;;;5,9;83;4,4;2,1;23;
11.12.2018;2,3;;;5,1;93;3,9;6,4;6;
12.12.2018;1,1;;;4,7;97;1,3;0,2;8;
13.12.2018;-1,0;;;4,2;94;0,7;0,0;15;
14.12.2018;-0,5;;;3,9;90;0,8;0,0;13;
15.12.2018;-1,2;;;3,6;89;0,8;0,0;7;
16.12.2018;-1,9;;;3,3;81;2,4;0,0;27;
17.12.2018;0,9;;;3,0;89;0,9;0,0;27;
18.12.2018;2,9;;;3,5;90;1,2;0,0;17;
19.12.2018;1,6;;;3,4;83;3,6;0,1;19;
20.12.2018;1,8;;;3,4;91;1,7;0,4;15;
21.12.2018;6,9;;;3,8;80;2,4;2,8;10;
22.12.2018;7,5;;;4,9;86;3,0;6,6;15;
23.12.2018;6,3;;;5,3;84;2,4;3,9;18;
24.12.2018;1,4;;;5,2;90;2,2;4,5;8;
25.12.2018;2,8;;;4,5;86;4,0;0,1;10;
26.12.2018;3,6;;;4,4;88;3,5;0,0;10;
27.12.2018;5,8;;;4,7;86;1,8;0,0;22;
28.12.2018;4,3;;;4,9;86;2,8;0,0;10;
29.12.2018;4,3;;;4,9;90;2,3;0,1;13;
30.12.2018;5,2;;;5,0;86;3,6;2,9;9;
31.12.2018;5,3;;;5,0;91;1,6;0,0;18;
01.01.2019;6,2;;;5,4;83;4,1;0,5;18;
02.01.2019;0,7;;;5,0;78;3,3;0,8;19;
03.01.2019;-1,8;;;3,9;84;2,4;0,0;14;
04.01.2019;-0,4;;;3,1;93;3,1;0,1;15;
05.01.2019;4,5;;;3,4;97;3,1;7,6;9;
06.01.2019;0,8;;;3,9;93;1,3;0,5;10;
07.01.2019;2,4;;;3,7;96;1,3;0,7;8;
08.01.2019;3,7;;;3,9;89;3,8;9,0;19;
09.01.2019;0,1;;;3,7;99;2,9;8,5;19;
10.01.2019;-0,3;;;3,4;95;1,4;1,7;9;
11.01.2019;-0,4;;;3,2;90;2,6;0,0;13;
12.01.2019;3,3;;;3,1;89;3,9;0,4;20;
13.01.2019;4,8;;;3,4;88;3,9;3,3;18;
14.01.2019;1,7;;;3,7;78;4,5;2,8;26;
15.01.2019;2,2;;;3,1;83;5,1;1,5;22;
16.01.2019;3,7;;;3,3;85;2,3;0,8;23;
17.01.2019;5,0;;;3,4;73;2,6;0,0;18;
18.01.2019;-0,8;;;3,3;76;2,4;0,0;23;
19.01.2019;-3,4;;;2,3;80;1,1;0,0;53;
20.01.2019;-3,9;;;1,8;83;0,8;0,0;50;
21.01.2019;-5,7;;;1,5;91;0,6;0,0;48;
22.01.2019;-5,5;;;1,3;84;1,4;0,0;52;
23.01.2019;-5,8;;;1,1;82;2,2;0,0;53;
24.01.2019;-5,4;;;0,9;87;0,8;0,0;24;
25.01.2019;-4,1;;;0,8;82;1,0;0,0;31;
26.01.2019;1,5;;;0,8;90;2,2;4,3;16;
27.01.2019;4,4;;;0,8;79;2,1;0,0;37;
28.01.2019;3,4;;;0,8;76;2,0;0,0;51;
29.01.2019;0,1;;;0,8;85;2,1;0,0;26;
30.01.2019;-1,1;;;0,8;80;2,5;0,0;61;
31.01.2019;0,1;;;0,8;77;1,8;0,0;62;
01.02.2019;0,5;;;0,8;81;3,1;1,5;25;
02.02.2019;1,6;;;0,9;99;0,6;4,4;11;
03.02.2019;-0,2;;;0,8;100;1,2;15,4;4;
04.02.2019;-0,6;;;0,8;87;1,4;0,0;76;
05.02.2019;-1,7;;;0,9;85;0,9;0,0;46;
06.02.2019;0,1;;;0,9;81;1,5;0,0;80;
07.02.2019;-1,5;;;1,0;85;1,9;0,4;59;
08.02.2019;3,0;;;1,1;79;1,6;0,0;81;
09.02.2019;6,2;;;1,2;65;2,4;0,0;79;
10.02.2019;6,9;;;1,5;67;3,4;0,0;33;
11.02.2019;3,8;;;2,2;78;4,5;1,6;48;
12.02.2019;1,9;;;2,1;81;3,2;1,7;29;
13.02.2019;4,3;;;2,1;84;3,2;0,0;23;
14.02.2019;6,3;;;2,8;64;1,4;0,0;83;
15.02.2019;5,5;;;2,7;67;0,6;0,0;93;
16.02.2019;5,2;;;2,6;71;0,8;0,0;95;
17.02.2019;5,3;;;2,5;67;0,9;0,0;96;
18.02.2019;5,5;;;2,5;67;1,0;0,0;97;
19.02.2019;5,5;;;2,5;72;1,8;0,1;63;
20.02.2019;6,0;;;3,0;70;2,0;0,0;63;
21.02.2019;7,3;;;3,4;75;2,4;1,4;47;
22.02.2019;3,2;;;4,2;88;1,9;3,7;22;
23.02.2019;-1,4;;;3,2;64;1,2;0,0;101;
24.02.2019;1,7;;;2,5;58;0,7;0,0;79;
25.02.2019;6,4;;;2,5;45;1,1;0,0;108;
26.02.2019;8,6;;;3,0;47;1,9;0,0;82;
27.02.2019;8,0;;;3,5;63;0,8;0,0;111;
28.02.2019;10,6;;;3,9;51;2,7;0,0;104;
01.03.2019;6,9;;;4,7;88;1,9;7,5;30;
02.03.2019;4,0;;;4,8;81;1,5;0,0;30;
03.03.2019;9,7;;;5,0;70;2,4;0,0;59;
04.03.2019;10,6;;;5,7;58;3,1;0,5;68;
05.03.2019;5,4;;;5,6;72;3,1;4,4;84;
06.03.2019;6,9;;;5,1;69;3,0;0,0;125;
07.03.2019;10,1;;;5,6;59;2,7;0,0;59;
08.03.2019;7,3;;;5,8;66;2,6;1,2;59;
09.03.2019;8,2;;;5,6;66;3,8;1,3;90;
10.03.2019;6,8;;;5,8;74;3,6;6,5;41;
11.03.2019;3,2;;;5,5;76;3,8;1,6;84;
12.03.2019;4,6;;;5,1;71;2,7;0,2;103;
13.03.2019;6,9;;;5,3;56;3,1;0,0;122;
14.03.2019;6,0;;;5,5;73;3,6;2,7;83;
15.03.2019;7,6;;;5,7;73;4,0;4,2;74;
16.03.2019;7,5;;;6,0;74;3,0;1,5;49;
17.03.2019;9,3;;;6,3;66;2,2;1,3;153;
18.03.2019;5,0;;;6,3;69;2,9;0,6;99;
19.03.2019;4,4;;;5,8;69;2,2;0,1;100;
20.03.2019;6,6;;;5,8;57;1,2;0,0;168;
21.03.2019;9,4;;;6,2;64;0,8;0,0;169;
22.03.2019;10,8;;;6,9;74;0,8;0,0;167;
23.03.2019;12,6;;;7,5;66;1,3;0,0;173;
24.03.2019;8,3;;;8,2;74;1,1;0,0;53;
25.03.2019;4,5;;;7,7;78;2,5;3,0;89;
26.03.2019;4,5;;;6,9;79;3,1;0,0;67;
27.03.2019;6,2;;;6,8;80;2,0;1,0;64;
28.03.2019;7,4;;;7,1;96;1,9;1,3;38;
29.03.2019;9,8;;;7,8;78;0,6;0,0;131;
30.03.2019;10,5;;;8,2;67;0,9;0,0;191;
31.03.2019;9,5;;;8,6;67;1,3;0,0;137;
01.04.2019;6,3;;;8,4;55;1,6;0,0;205;
02.04.2019;8,7;;;8,0;53;2,2;0,0;181;
03.04.2019;13,6;;;8,5;50;2,1;0,0;167;
04.04.2019;13,8;;;9,1;52;2,7;0,0;203;
05.04.2019;12,8;;;9,7;66;1,1;0,0;174;
06.04.2019;12,9;;;10,1;65;1,2;0,0;158;
07.04.2019;11,8;;;10,2;69;1,1;0,0;169;
08.04.2019;12,9;;;10,4;57;0,8;0,0;164;
09.04.2019;8,6;;;10,4;70;1,5;0,0;185;
10.04.2019;5,8;;;10,1;63;1,7;0,0;207;
11.04.2019;3,4;;;9,3;56;1,7;0,0;145;
12.04.2019;2,6;;;8,6;63;1,4;0,0;55;
13.04.2019;3,9;;;8,2;65;1,1;0,0;106;
14.04.2019;4,2;;;8,1;87;1,0;1,7;71;
15.04.2019;7,4;;;8,1;59;1,1;0,0;235;
16.04.2019;8,4;;;8,4;50;1,3;0,0;234;
17.04.2019;10,4;;;8,7;50;1,4;0,0;229;
18.04.2019;12,9;;;9,3;48;1,4;0,0;234;
19.04.2019;14,7;;;9,9;46;1,1;0,0;238;
20.04.2019;14,9;;;10,5;43;0,8;0,0;238;
21.04.2019;14,0;;;10,9;44;1,0;0,0;243;
22.04.2019;11,5;;;11,0;53;1,7;0,0;245;
23.04.2019;12,1;;;10,8;62;3,9;0,0;156;
24.04.2019;15,3;;;11,3;64;3,5;0,0;224;
25.04.2019;18,7;;;12,1;46;1,3;0,0;239;
26.04.2019;16,7;;;12,9;63;2,0;11,7;207;
27.04.2019;11,5;;;12,8;75;1,7;0,3;111;
28.04.2019;9,2;;;12,5;73;1,6;0,9;120;
29.04.2019;8,3;;;11,8;92;2,1;12,8;22;
30.04.2019;9,9;;;11,2;64;1,9;0,0;221;
01.05.2019;11,9;;;11,4;64;1,8;2,3;133;
02.05.2019;12,8;;;11,9;67;1,7;0,0;206;
03.05.2019;8,0;;;11,9;69;1,5;0,1;88;
04.05.2019;3,8;;;11,0;86;1,1;7,0;62;
05.05.2019;5,6;;;10,2;69;1,4;0,0;148;
06.05.2019;6,4;;;10,0;60;1,7;0,0;140;
07.05.2019;7,4;;;9,9;67;1,2;0,5;116;
08.05.2019;11,7;;;10,2;57;2,1;0,0;197;
09.05.2019;13,9;;;11,3;61;1,0;0,2;139;
10.05.2019;12,6;;;12,0;67;1,7;0,3;140;
11.05.2019;10,3;;;12,0;90;1,2;8,1;70;
12.05.2019;9,9;;;12,0;67;1,8;3,1;164;
13.05.2019;9,8;;;11,8;52;1,4;0,0;221;
14.05.2019;7,5;;;11,4;66;1,3;1,2;142;
15.05.2019;5,4;;;10,8;83;1,3;1,6;41;
16.05.2019;7,5;;;10,4;90;1,0;4,0;62;
17.05.2019;12,6;;;11,0;75;1,4;0,0;183;
18.05.2019;14,7;;;12,2;68;2,1;0,0;237;
19.05.2019;18,0;;;13,2;60;1,4;0,0;228;
20.05.2019;14,9;;;14,0;83;0,8;7,6;75;
21.05.2019;16,6;;;14,1;74;1,5;0,0;206;
22.05.2019;11,7;;;14,3;92;2,5;6,3;23;
23.05.2019;13,5;;;13,7;64;1,5;0,0;224;
24.05.2019;15,5;;;14,0;60;0,8;0,0;222;
25.05.2019;15,8;;;14,6;65;1,1;0,0;203;
26.05.2019;16,8;;;14,9;59;1,1;0,0;229;
27.05.2019;18,8;;;15,4;58;1,1;0,0;186;
28.05.2019;13,8;;;15,6;86;1,1;9,8;80;
29.05.2019;12,7;;;15,2;67;1,2;4,2;177;
30.05.2019;14,8;;;15,0;54;0,9;0,0;255;
31.05.2019;18,1;;;15,6;67;1,0;0,0;155;
01.06.2019;20,7;;;16,3;64;0,8;0,0;231;
02.06.2019;23,0;;;17,2;57;1,1;0,0;241;
03.06.2019;23,8;;;18,1;54;1,8;0,0;253;
04.06.2019;22,9;;;18,6;58;0,8;0,0;212;
05.06.2019;23,9;;;19,0;59;1,4;0,0;235;
06.06.2019;19,7;;;19,4;73;1,9;1,0;138;
07.06.2019;17,9;;;18,7;77;1,3;2,7;160;
08.06.2019;18,0;;;18,5;53;1,4;0,0;174;
09.06.2019;18,8;;;18,1;53;1,0;0,0;207;
10.06.2019;22,5;;;18,7;65;1,2;25,1;146;
11.06.2019;22,1;;;18,4;78;1,0;0,1;203;
12.06.2019;22,7;;;19,8;74;1,6;9,8;197;
13.06.2019;19,2;;;19,8;71;1,0;0,3;219;
14.06.2019;22,8;;;20,3;64;1,1;0,0;225;
15.06.2019;25,6;;;21,3;60;1,8;0,0;206;
16.06.2019;18,8;;;21,1;68;1,2;1,4;145;
17.06.2019;20,4;;;20,5;61;0,9;0,0;251;
18.06.2019;22,2;;;20,9;57;1,3;0,0;256;
19.06.2019;23,8;;;21,3;58;1,6;0,0;194;
20.06.2019;21,5;;;21,2;68;1,0;1,9;174;
21.06.2019;20,5;;;21,2;69;1,1;0,0;206;
22.06.2019;20,3;;;20,9;62;1,3;0,0;170;
23.06.2019;20,7;;;20,7;58;1,2;0,0;234;
24.06.2019;22,4;;;21,0;51;1,0;0,0;261;
25.06.2019;25,7;;;21,7;56;1,6;0,0;255;
26.06.2019;29,4;;;22,8;53;1,3;0,0;241;
27.06.2019;22,5;;;23,1;46;1,7;0,0;265;
28.06.2019;18,5;;;22,3;57;1,1;0,0;202;
29.06.2019;22,1;;;22,0;51;0,8;0,0;252;
30.06.2019;27,8;;;22,6;39;1,2;0,0;266;
01.07.2019;25,3;;;23,4;44;1,3;0,0;211;
02.07.2019;19,4;;;22,9;46;1,6;0,0;204;
03.07.2019;16,5;;;21,8;46;1,3;0,0;230;
04.07.2019;17,2;;;21,1;45;1,0;0,0;240;
05.07.2019;19,2;;;21,1;48;1,3;0,0;148;
06.07.2019;21,7;;;21,2;50;1,3;0,0;231;
07.07.2019;15,9;;;21,2;62;1,7;2,7;167;
08.07.2019;14,6;;;19,8;53;1,6;0,1;136;
09.07.2019;13,7;;;18,9;67;1,4;0,6;103;
10.07.2019;16,4;;;18,6;55;1,6;0,0;205;
11.07.2019;18,0;;;19,1;59;0,7;0,2;127;
12.07.2019;18,2;;;19,8;77;1,1;8,5;170;
13.07.2019;16,2;;;19,6;83;1,5;7,3;102;
14.07.2019;16,9;;;19,2;81;1,6;0,0;138;
15.07.2019;16,0;;;19,1;74;1,0;0,0;86;
16.07.2019;15,9;;;18,6;67;1,7;0,0;133;
17.07.2019;18,1;;;18,7;62;1,1;0,0;204;
18.07.2019;20,2;;;19,2;56;0,6;0,0;211;
19.07.2019;20,1;;;19,8;64;0,8;0,0;118;
20.07.2019;24,2;;;20,2;58;0,9;0,4;202;
21.07.2019;21,6;;;21,0;66;1,0;0,0;167;
22.07.2019;22,7;;;20,9;51;0,9;0,0;181;
23.07.2019;25,3;;;21,4;48;1,1;0,0;232;
24.07.2019;26,2;;;22,0;47;0,7;0,0;234;
25.07.2019;27,7;;;22,6;41;0,8;0,0;225;
26.07.2019;24,9;;;23,0;47;1,1;0,0;223;
27.07.2019;23,3;;;22,8;51;1,4;0,0;223;
28.07.2019;23,1;;;22,9;64;1,6;0,0;164;
29.07.2019;24,9;;;23,3;62;1,2;0,7;155;
30.07.2019;24,1;;;23,5;64;1,4;0,0;152;
31.07.2019;20,7;;;23,0;73;1,0;2,9;118;
01.08.2019;20,0;;;21,9;66;0,8;0,0;169;
02.08.2019;19,7;;;21,4;61;0,8;0,0;158;
03.08.2019;18,1;;;21,2;72;0,8;3,6;125;
04.08.2019;19,6;;;20,8;65;1,0;0,0;165;
05.08.2019;20,0;;;20,6;66;0,6;0,2;124;
06.08.2019;22,2;;;20,9;62;1,0;0,0;142;
07.08.2019;19,8;;;21,0;78;0,9;17,4;91;
08.08.2019;20,9;;;20,5;61;1,3;0,0;195;
09.08.2019;23,5;;;20,6;52;1,0;0,6;198;
10.08.2019;21,4;;;21,2;72;0,9;2,8;81;
11.08.2019;23,6;;;21,0;51;1,1;4,7;194;
12.08.2019;18,4;;;20,9;71;1,0;0,5;83;
13.08.2019;18,8;;;20,1;57;1,4;0,0;199;
14.08.2019;16,3;;;19,3;55;0,8;0,0;141;
15.08.2019;16,9;;;18,6;65;1,0;0,0;122;
16.08.2019;18,4;;;18,8;64;1,3;0,0;160;
17.08.2019;18,9;;;18,8;65;1,6;0,0;89;
18.08.2019;23,8;;;19,6;60;1,3;9,5;156;
19.08.2019;19,1;;;20,2;81;0,8;1,4;100;
20.08.2019;19,0;;;20,0;74;0,9;1,4;117;
21.08.2019;17,7;;;19,5;67;1,0;1,7;176;
22.08.2019;18,2;;;18,9;64;0,8;0,0;185;
23.08.2019;19,9;;;18,9;64;0,8;0,0;180;
24.08.2019;21,1;;;19,1;69;0,9;0,0;160;
25.08.2019;23,6;;;19,9;66;1,2;0,0;156;
26.08.2019;23,1;;;20,5;71;1,0;0,7;132;
27.08.2019;23,7;;;20,8;66;1,6;0,0;142;
28.08.2019;25,1;;;21,2;63;1,1;0,0;142;
29.08.2019;22,5;;;21,3;70;0,7;0,0;102;
30.08.2019;21,8;;;21,0;76;0,6;0,5;116;
31.08.2019;24,6;;;21,0;60;1,4;0,0;163;
01.09.2019;21,7;;;21,0;71;1,3;0,8;91;
02.09.2019;16,7;;;20,2;57;1,4;0,1;98;
03.09.2019;16,1;;;18,9;54;0,9;0,0;154;
04.09.2019;19,4;;;18,5;50;1,4;0,0;152;
05.09.2019;17,3;;;18,7;57;1,3;0,0;91;
06.09.2019;14,8;;;18,2;59;0,9;0,0;135;
07.09.2019;13,3;;;18,0;81;0,5;2,6;49;
08.09.2019;14,5;;;17,4;71;0,8;0,8;118;
09.09.2019;12,3;;;17,1;97;1,5;22,7;27;
10.09.2019;14,3;;;16,3;71;1,4;0,0;140;
11.09.2019;15,1;;;16,0;67;0,6;0,0;134;
12.09.2019;17,2;;;16,4;68;1,0;0,0;87;
13.09.2019;18,5;;;17,1;71;1,3;0,0;73;
14.09.2019;14,9;;;17,1;63;0,6;0,0;127;
15.09.2019;16,9;;;16,4;63;1,0;0,0;140;
16.09.2019;14,3;;;16,6;79;1,0;3,2;44;
17.09.2019;12,2;;;16,1;77;2,3;0,7;90;
18.09.2019;10,8;;;15,0;68;2,1;0,0;87;
19.09.2019;10,0;;;14,2;66;1,5;0,0;96;
20.09.2019;9,9;;;13,6;69;0,9;0,0;108;
21.09.2019;12,3;;;13,4;67;1,0;0,0;124;
22.09.2019;15,3;;;13,6;54;1,9;0,0;128;
23.09.2019;14,7;;;13,9;63;1,2;0,0;104;
24.09.2019;16,0;;;14,8;81;0,8;0,1;61;
25.09.2019;14,3;;;15,5;86;1,0;1,3;45;
26.09.2019;15,6;;;15,3;76;0,9;0,6;78;
27.09.2019;15,8;;;15,8;87;0,8;2,4;33;
