Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
26.10.2014;9,1;8,9;10,2;10,8;88;;0,0;59;
27.10.2014;7,7;7,1;10,0;10,7;85;;0,0;92;
28.10.2014;6,5;5,4;9,2;10,2;75;;0,0;96;
29.10.2014;4,5;4,2;8,2;9,4;86;;0,0;83;
30.10.2014;7,4;7,8;8,6;9,3;90;;0,0;24;
31.10.2014;9,7;9,3;9,3;9,7;89;;0,0;66;
01.11.2014;10,2;9,7;9,8;10,1;93;;0,0;73;
02.11.2014;9,8;9,2;9,9;10,3;93;;0,1;75;
03.11.2014;8,7;8,4;9,7;10,2;89;;0,0;58;
04.11.2014;9,9;8,8;9,6;10,1;82;;0,0;65;
05.11.2014;11,5;10,4;9,9;10,2;83;;0,0;41;
06.11.2014;8,8;9,6;10,1;10,4;98;;1,7;17;
07.11.2014;8,4;8,9;10,1;10,4;93;;0,2;28;
08.11.2014;8,3;7,4;9,5;10,1;85;;0,0;71;
09.11.2014;7,1;7,1;9,0;9,6;94;;0,1;25;
10.11.2014;8,4;7,9;9,0;9,5;94;;0,0;22;
11.11.2014;10,8;9,9;9,3;9,6;90;;0,1;35;
12.11.2014;12,0;10,9;10,0;10,1;85;;0,0;43;
13.11.2014;8,4;9,3;9,8;10,1;100;;0,3;8;
14.11.2014;11,5;10,4;9,9;10,2;85;;0,0;54;
15.11.2014;11,9;10,9;10,3;10,4;80;;0,0;29;
16.11.2014;10,5;9,8;10,2;10,5;82;;0,1;18;
17.11.2014;8,0;7,8;9,4;10,0;91;;0,4;34;
18.11.2014;7,8;8,1;9,5;9,9;95;;3,3;16;
19.11.2014;4,3;5,7;8,9;9,5;100;;2,0;5;
20.11.2014;4,4;6,2;8,4;9,1;100;;1,2;8;
21.11.2014;4,5;6,2;8,1;8,8;93;;0,0;7;
22.11.2014;4,4;4,5;7,7;8,5;82;;0,0;42;
23.11.2014;4,2;3,9;6,9;7,9;88;;0,0;38;
24.11.2014;5,3;5,5;6,9;7,6;92;;0,4;11;
25.11.2014;3,2;4,2;6,9;7,6;98;;0,1;38;
26.11.2014;1,5;1,9;6,0;7,0;90;;0,3;16;
27.11.2014;3,1;3,1;5,7;6,6;78;;0,0;12;
28.11.2014;2,4;2,7;5,5;6,4;82;;0,0;6;
29.11.2014;2,8;3,2;5,4;6,2;83;;0,0;8;
30.11.2014;2,5;3,1;5,3;6,1;84;;0,0;12;
01.12.2014;-1,0;0,3;4,8;5,8;82;;0,0;13;
02.12.2014;-1,4;0,3;4,1;5,2;85;;0,0;10;
03.12.2014;-0,1;2,0;4,1;5,0;93;;0,0;8;
04.12.2014;5,6;5,3;4,6;5,3;83;;0,0;13;
05.12.2014;5,9;5,9;5,5;5,9;90;;0,1;6;
06.12.2014;4,1;5,0;5,8;6,2;95;;0,1;10;
07.12.2014;3,0;4,2;5,8;6,2;96;;0,7;7;
08.12.2014;1,9;2,4;5,3;6,0;88;;1,6;17;
09.12.2014;-2,0;-1,0;4,1;5,2;96;;0,2;30;
10.12.2014;-0,4;-0,3;3,2;4,4;91;;0,4;10;
11.12.2014;3,1;2,1;3,4;4,3;85;;1,6;20;
12.12.2014;7,1;4,9;4,2;4,7;72;;0,0;13;
13.12.2014;6,3;6,0;5,2;5,4;93;;4,6;6;
14.12.2014;4,0;4,9;5,4;5,7;100;;3,2;9;
15.12.2014;7,7;5,9;5,6;5,9;82;;0,0;26;
16.12.2014;5,2;5,0;5,7;6,1;92;;1,0;17;
17.12.2014;3,9;3,5;5,3;5,9;82;;1,6;19;
18.12.2014;8,6;7,2;5,6;5,9;90;;6,7;9;
19.12.2014;11,2;9,1;6,9;6,8;78;;4,0;6;
20.12.2014;5,0;4,1;6,4;6,8;75;;7,2;14;
21.12.2014;5,3;4,4;5,4;6,0;78;;0,4;16;
22.12.2014;9,0;7,6;5,7;6,0;74;;0,0;7;
23.12.2014;10,4;8,8;6,5;6,6;74;;0,1;7;
24.12.2014;8,3;7,1;6,7;6,9;74;;1,9;7;
25.12.2014;4,0;3,6;6,1;6,6;81;;3,6;17;
26.12.2014;-1,3;1,6;5,0;5,8;99;;0,6;2;
27.12.2014;-5,0;-2,4;4,3;5,1;90;;0,0;6;
28.12.2014;-7,3;-3,9;3,3;4,2;86;;0,0;8;
29.12.2014;-3,8;-0,1;2,8;3,7;93;;0,0;5;
30.12.2014;-4,1;0,7;2,9;3,6;92;;0,0;7;
31.12.2014;-2,2;0,7;3,0;3,6;99;;0,0;4;
01.01.2015;1,1;1,1;3,0;3,7;96;;8,3;28;
02.01.2015;3,6;2,6;2,8;3,5;87;;16,0;8;
03.01.2015;3,3;2,6;2,7;3,3;75;;0,1;18;
04.01.2015;2,5;2,3;2,9;3,4;88;;2,7;14;
05.01.2015;1,5;1,4;2,8;3,4;95;;9,3;4;
06.01.2015;1,2;1,4;2,5;3,2;95;;1,6;24;
07.01.2015;-0,9;-0,4;2,3;3,0;95;;0,0;7;
08.01.2015;2,0;1,7;2,2;2,9;94;;7,4;14;
09.01.2015;7,0;5,9;3,2;3,4;77;;5,4;12;
10.01.2015;10,9;9,8;5,2;4,7;81;;16,1;34;
11.01.2015;3,3;2,8;4,6;5,0;72;;0,3;14;
12.01.2015;6,0;5,3;4,0;4,5;73;;0,4;12;
13.01.2015;9,8;8,0;4,5;4,7;58;;0,0;33;
14.01.2015;7,6;6,4;4,9;5,1;65;;1,3;26;
15.01.2015;3,4;3,0;4,0;4,6;77;;0,0;13;
16.01.2015;5,6;5,2;4,1;4,5;74;;0,0;23;
17.01.2015;3,6;3,6;4,2;4,6;91;;1,4;12;
18.01.2015;0,8;1,1;3,7;4,4;94;;0,0;42;
19.01.2015;1,2;1,2;3,0;3,8;91;;0,1;14;
20.01.2015;0,8;1,1;2,9;3,6;90;;0,1;18;
21.01.2015;-0,2;0,6;2,9;3,5;93;;1,1;9;
22.01.2015;0,8;1,3;2,8;3,4;98;;1,9;6;
23.01.2015;-0,4;0,5;2,7;3,3;100;;0,1;4;
24.01.2015;-1,0;0,2;2,6;3,2;92;;0,7;9;
25.01.2015;0,6;0,8;2,5;3,1;97;;2,2;6;
26.01.2015;1,4;1,5;2,5;3,1;92;;3,3;41;
27.01.2015;1,8;1,8;2,6;3,1;96;;10,8;11;
28.01.2015;3,1;2,8;2,7;3,2;81;;0,3;44;
29.01.2015;2,4;1,9;2,6;3,2;74;;0,2;54;
30.01.2015;0,9;0,7;2,3;3,0;81;;0,6;30;
31.01.2015;0,8;0,4;1,9;2,7;79;;0,3;16;
01.02.2015;0,9;0,7;1,7;2,4;80;;0,0;44;
02.02.2015;1,2;1,1;1,9;2,5;76;;0,0;62;
03.02.2015;1,0;0,9;1,9;2,5;80;;0,2;56;
04.02.2015;-2,0;-1,3;1,8;2,4;91;;0,1;22;
05.02.2015;-1,7;-0,8;1,5;2,2;81;;0,7;60;
06.02.2015;-2,2;-1,7;1,3;2,0;79;;0,0;24;
07.02.2015;-1,6;-1,0;1,0;1,7;81;;0,1;73;
08.02.2015;0,4;0,0;1,0;1,6;72;;2,1;48;
09.02.2015;2,1;1,8;1,0;1,6;95;;5,8;16;
10.02.2015;3,9;3,6;2,0;2,2;93;;0,3;13;
11.02.2015;3,1;3,1;2,7;2,8;88;;0,0;30;
12.02.2015;0,7;0,7;2,2;2,7;86;;0,0;91;
13.02.2015;1,5;1,3;1,8;2,4;82;;0,0;93;
14.02.2015;0,5;0,3;1,6;2,2;84;;0,0;68;
15.02.2015;3,7;2,7;1,6;2,1;75;;0,0;39;
16.02.2015;3,8;2,9;1,9;2,4;70;;0,0;95;
17.02.2015;2,1;2,1;1,9;2,4;80;;0,0;92;
18.02.2015;2,4;2,3;2,3;2,6;86;;0,0;21;
19.02.2015;0,6;0,8;1,9;2,5;85;;0,0;101;
20.02.2015;2,9;2,6;1,7;2,3;75;;0,0;103;
21.02.2015;4,2;3,8;2,2;2,5;73;;0,0;79;
22.02.2015;;;;;;;0,0;;
23.02.2015;;;;;;;0,0;;
24.02.2015;4,6;4,1;2,8;3,0;76;;0,0;91;
25.02.2015;2,4;2,4;2,9;3,1;83;;0,0;83;
26.02.2015;2,1;2,2;2,5;3,0;79;;0,0;117;
27.02.2015;2,4;2,4;2,3;2,8;80;;0,0;116;
28.02.2015;2,5;2,4;2,6;2,9;88;;0,7;42;
01.03.2015;3,4;2,8;2,4;2,8;84;;1,9;39;
02.03.2015;6,3;5,7;3,3;3,3;67;;1,4;99;
03.03.2015;5,1;4,7;3,1;3,4;62;;0,2;113;
04.03.2015;3,6;3,2;3,2;3,5;75;;1,8;77;
05.03.2015;3,2;3,2;3,1;3,4;85;;4,1;63;
06.03.2015;3,9;3,6;3,3;3,5;89;;2,2;34;
07.03.2015;7,0;6,4;3,9;3,9;68;;0,0;131;
08.03.2015;8,4;7,8;4,4;4,3;61;;0,0;112;
09.03.2015;7,7;7,2;4,7;4,7;64;;0,0;132;
10.03.2015;7,3;7,3;4,7;4,8;76;;2,8;135;
11.03.2015;3,9;4,1;5,1;5,1;88;;0,5;35;
12.03.2015;3,0;3,6;4,7;4,8;96;;0,5;36;
13.03.2015;3,0;3,5;4,5;4,7;89;;0,0;49;
14.03.2015;3,0;3,5;4,4;4,6;95;;3,9;32;
15.03.2015;5,0;5,1;4,4;4,6;88;;0,4;42;
16.03.2015;9,6;8,9;5,0;5,0;65;;0,0;94;
17.03.2015;11,4;10,5;5,9;5,6;58;;0,0;153;
18.03.2015;8,2;7,8;5,9;5,9;63;;0,0;160;
19.03.2015;5,7;5,7;5,5;5,7;64;;0,0;166;
20.03.2015;4,1;4,2;4,7;5,1;68;;0,0;147;
21.03.2015;4,6;5,0;4,6;4,9;75;;0,0;135;
22.03.2015;1,6;2,2;4,7;5,0;77;;0,0;78;
23.03.2015;3,7;3,9;3,9;4,3;69;;0,0;169;
24.03.2015;7,1;6,8;4,5;4,6;69;;0,0;153;
25.03.2015;10,4;9,9;5,4;5,2;66;;0,0;164;
26.03.2015;8,9;8,8;6,6;6,2;85;;3,1;33;
27.03.2015;7,1;7,0;6,4;6,3;80;;3,3;81;
28.03.2015;6,7;6,8;6,3;6,3;69;;0,0;93;
29.03.2015;9,3;8,5;6,3;6,2;81;;4,5;32;
30.03.2015;6,4;6,1;6,3;6,4;72;;4,6;102;
31.03.2015;6,6;6,1;5,6;5,8;71;;10,6;88;
01.04.2015;3,4;3,5;5,1;5,5;79;;3,2;82;
02.04.2015;2,0;2,1;4,3;4,9;91;;10,0;67;
03.04.2015;3,8;3,7;4,1;4,5;76;;1,5;95;
04.04.2015;2,9;3,5;4,3;4,6;79;;0,0;147;
05.04.2015;2,9;3,1;4,1;4,5;76;;0,1;136;
06.04.2015;2,0;2,2;3,9;4,3;85;;4,3;99;
07.04.2015;5,7;5,9;4,1;4,3;71;;0,0;183;
08.04.2015;6,9;6,7;5,2;5,0;85;;0,0;27;
09.04.2015;9,7;9,4;6,1;5,7;75;;0,0;199;
10.04.2015;11,7;11,1;7,0;6,4;68;;0,0;213;
11.04.2015;14,1;13,2;8,1;7,3;61;;0,0;166;
12.04.2015;11,1;10,7;8,7;8,0;59;;0,6;198;
13.04.2015;9,3;8,5;8,2;8,0;60;;0,1;140;
14.04.2015;9,2;9,0;7,5;7,4;63;;0,0;207;
15.04.2015;15,6;13,9;8,8;8,1;57;;0,0;226;
16.04.2015;11,5;11,1;9,5;8,9;71;;0,8;152;
17.04.2015;8,0;8,3;9,2;8,8;66;;0,0;161;
18.04.2015;5,9;6,5;8,2;8,3;69;;0,2;115;
19.04.2015;7,6;8,0;7,7;7,7;65;;0,0;240;
20.04.2015;10,5;10,2;8,1;7,8;60;;0,0;243;
21.04.2015;12,5;11,3;8,6;8,2;54;;0,0;246;
22.04.2015;7,6;7,4;8,5;8,4;70;;0,0;112;
23.04.2015;10,0;10,1;8,3;8,0;71;;0,0;237;
24.04.2015;13,0;12,5;9,2;8,6;63;;0,0;228;
25.04.2015;14,8;13,5;9,9;9,2;59;;0,0;159;
26.04.2015;15,7;14,9;11,0;10,0;71;;0,4;169;
27.04.2015;15,0;14,5;11,4;10,5;79;;20,2;174;
28.04.2015;4,7;6,3;10,2;10,2;100;;18,8;35;
29.04.2015;7,8;8,4;8,8;8,9;70;;0,1;250;
30.04.2015;10,7;10,2;9,2;9,0;66;;0,8;164;
01.05.2015;9,7;10,5;9,8;9,3;77;;7,4;192;
02.05.2015;9,6;10,0;9,6;9,3;67;;0,0;249;
03.05.2015;12,5;12,4;9,9;9,4;71;;2,9;199;
04.05.2015;16,9;15,4;11,5;10,4;77;;0,0;172;
05.05.2015;18,6;16,6;12,3;11,3;78;;1,1;113;
06.05.2015;15,6;14,4;12,8;11,9;70;;0,0;121;
07.05.2015;13,1;12,3;12,0;11,5;63;;0,0;206;
08.05.2015;13,8;13,3;11,8;11,3;63;;0,0;239;
09.05.2015;14,7;14,2;12,2;11,5;78;;7,6;154;
10.05.2015;12,9;13,0;12,5;11,8;72;;0,1;225;
11.05.2015;13,4;12,9;12,0;11,5;62;;0,0;263;
12.05.2015;17,5;15,6;12,5;11,8;58;;8,0;213;
13.05.2015;14,2;14,3;13,2;12,3;69;;0,0;260;
14.05.2015;10,2;11,7;12,6;12,1;76;;0,4;186;
15.05.2015;11,5;11,5;11,6;11,4;67;;0,0;285;
16.05.2015;13,0;12,8;11,7;11,3;68;;0,0;235;
17.05.2015;11,6;11,9;12,1;11,6;64;;0,0;183;
18.05.2015;14,8;13,7;11,8;11,4;59;;0,0;252;
19.05.2015;15,7;14,2;12,4;11,8;66;;1,5;136;
20.05.2015;12,1;12,4;12,2;11,9;73;;0,1;98;
21.05.2015;11,8;12,1;11,8;11,5;73;;0,0;169;
22.05.2015;12,8;12,3;11,6;11,3;63;;0,0;278;
23.05.2015;14,2;13,5;11,7;11,3;66;;0,0;215;
24.05.2015;15,0;14,7;12,6;11,9;74;;0,0;196;
25.05.2015;15,1;14,6;12,6;12,0;76;;0,0;171;
26.05.2015;12,2;13,0;12,7;12,2;78;;14,9;144;
27.05.2015;10,2;11,3;12,1;11,9;76;;0,1;102;
28.05.2015;14,2;13,8;12,0;11,6;64;;0,0;239;
29.05.2015;15,9;14,9;12,8;12,1;72;;0,7;171;
30.05.2015;13,6;13,3;12,9;12,3;68;;0,9;186;
31.05.2015;14,8;13,5;12,3;12,0;61;;0,0;243;
01.06.2015;15,8;14,7;12,9;12,3;80;;4,1;71;
02.06.2015;18,5;16,2;13,2;12,5;67;;0,0;239;
03.06.2015;21,0;18,5;14,3;13,3;59;;0,0;273;
04.06.2015;16,9;16,0;14,3;13,6;60;;0,0;295;
05.06.2015;19,6;17,2;14,2;13,5;57;;0,0;300;
06.06.2015;24,1;20,4;15,1;14,0;56;;0,0;289;
07.06.2015;16,9;16,5;15,4;14,5;78;;3,1;160;
08.06.2015;13,5;13,9;14,2;13,9;88;;6,7;78;
09.06.2015;10,7;11,7;13,2;13,2;98;;11,8;29;
10.06.2015;15,0;14,8;13,2;12,9;76;;0,0;235;
11.06.2015;16,3;15,6;13,6;13,1;74;;0,0;210;
12.06.2015;20,3;18,4;14,4;13,6;77;;2,2;257;
13.06.2015;21,4;19,9;15,7;14,5;81;;2,7;201;
14.06.2015;20,9;19,3;16,2;15,1;74;;0,0;260;
15.06.2015;15,7;15,8;15,7;15,1;74;;0,0;130;
16.06.2015;13,5;13,8;14,4;14,2;65;;0,0;220;
17.06.2015;14,3;14,5;13,8;13,6;65;;0,0;283;
18.06.2015;14,1;14,2;13,8;13,5;89;;5,2;56;
19.06.2015;12,8;13,5;13,7;13,4;80;;0,5;165;
20.06.2015;11,7;12,8;13,4;13,2;90;;4,5;143;
21.06.2015;13,7;13,7;13,3;13,1;80;;2,9;161;
22.06.2015;14,4;13,9;13,5;13,2;82;;2,0;112;
23.06.2015;11,9;12,5;13,2;13,0;84;;5,2;151;
24.06.2015;12,3;12,9;12,8;12,7;86;;2,6;116;
25.06.2015;16,3;15,4;13,3;12,9;71;;0,0;245;
26.06.2015;18,1;16,8;14,0;13,4;73;;0,0;172;
27.06.2015;18,0;17,3;14,7;14,0;86;;2,6;116;
28.06.2015;17,3;16,8;15,1;14,4;70;;0,0;264;
29.06.2015;18,7;17,7;15,1;14,5;70;;0,0;230;
30.06.2015;20,4;19,2;15,8;14,9;69;;0,0;246;
01.07.2015;21,5;19,7;16,2;15,3;62;;0,0;303;
02.07.2015;23,2;21,3;16,7;15,7;59;;0,0;296;
03.07.2015;25,6;22,7;17,5;16,3;57;;0,0;291;
04.07.2015;27,5;24,5;18,5;17,0;57;;0,0;285;
05.07.2015;27,7;25,0;19,2;17,7;61;;0,0;234;
06.07.2015;21,4;20,9;19,1;18,0;74;;4,2;202;
07.07.2015;24,4;22,7;18,5;17,5;63;;9,8;293;
08.07.2015;19,6;19,1;18,7;17,8;71;;6,2;177;
09.07.2015;15,3;15,7;17,2;17,0;70;;1,8;180;
10.07.2015;13,9;14,6;16,0;15,9;64;;0,0;205;
11.07.2015;16,7;16,5;15,4;15,2;65;;0,0;247;
12.07.2015;18,6;18,2;15,9;15,4;72;;1,7;204;
13.07.2015;17,0;16,8;16,1;15,7;85;;0,3;81;
14.07.2015;18,7;18,5;16,4;15,8;88;;6,5;125;
15.07.2015;19,5;18,9;17,1;16,3;76;;0,6;225;
16.07.2015;21,3;20,1;17,3;16,5;73;;0,8;235;
17.07.2015;26,0;22,4;18,1;17,0;59;;0,0;247;
18.07.2015;25,1;22,9;19,0;17,8;66;;0,1;213;
19.07.2015;22,9;21,9;18,9;17,9;76;;12,1;194;
20.07.2015;20,9;19,8;18,6;17,9;73;;0,6;227;
21.07.2015;24,8;22,5;19,1;18,0;70;;0,7;221;
22.07.2015;26,1;23,2;19,6;18,5;67;;11,8;241;
23.07.2015;21,1;20,6;19,6;18,7;76;;0,3;215;
24.07.2015;22,3;20,8;19,0;18,3;67;;0,0;210;
25.07.2015;21,7;19,5;18,9;18,2;63;;7,3;171;
26.07.2015;16,9;16,5;17,5;17,4;58;;0,0;223;
27.07.2015;16,7;16,3;16,7;16,6;76;;4,3;104;
28.07.2015;18,0;16,6;16,7;16,4;63;;0,2;159;
29.07.2015;16,7;15,9;16,3;16,2;61;;0,0;156;
30.07.2015;16,2;15,2;15,6;15,6;57;;0,0;212;
31.07.2015;15,2;15,0;15,2;15,2;65;;0,0;232;
01.08.2015;18,8;17,3;15,3;15,0;58;;0,0;232;
02.08.2015;22,2;19,5;16,5;15,8;57;;0,0;198;
03.08.2015;23,5;20,7;17,2;16,4;58;;0,0;261;
04.08.2015;25,9;22,5;18,1;17,0;56;;0,0;254;
05.08.2015;21,8;20,5;18,4;17,5;72;;0,5;212;
06.08.2015;26,1;22,8;18,5;17,5;59;;0,0;245;
07.08.2015;28,5;24,3;19,3;18,1;49;;0,0;257;
08.08.2015;28,8;25,0;19,9;18,6;51;;0,0;252;
09.08.2015;24,1;22,9;19,8;18,9;68;;0,0;221;
10.08.2015;27,5;24,8;20,0;18,9;60;;0,0;226;
11.08.2015;27,9;24,5;20,4;19,3;54;;0,0;228;
12.08.2015;25,0;23,5;20,2;19,3;68;;0,0;204;
13.08.2015;25,5;23,9;20,2;19,3;66;;0,0;209;
14.08.2015;27,4;24,8;20,4;19,4;54;;0,0;209;
15.08.2015;23,4;22,1;20,2;19,4;73;;5,5;175;
16.08.2015;19,7;19,9;19,3;18,8;96;;18,0;76;
17.08.2015;19,2;19,7;19,2;18,7;96;;47,1;55;
18.08.2015;15,2;16,7;18,0;18,1;100;;42,0;37;
19.08.2015;15,3;16,5;17,4;17,4;100;;5,2;27;
20.08.2015;17,3;16,9;17,4;17,2;79;;0,0;170;
21.08.2015;17,4;16,6;16,9;16,9;70;;0,0;236;
22.08.2015;17,6;16,6;16,5;16,5;63;;0,0;227;
23.08.2015;18,0;16,7;16,2;16,2;65;;0,0;208;
24.08.2015;21,1;19,0;17,0;16,5;71;;6,1;175;
25.08.2015;17,0;16,5;17,2;16,9;77;;17,8;129;
26.08.2015;18,5;17,1;16,4;16,3;66;;0,0;226;
27.08.2015;22,2;19,0;16,8;16,4;55;;0,0;202;
28.08.2015;18,2;18,0;17,3;16,9;86;;0,0;44;
29.08.2015;19,9;18,9;17,3;16,8;80;;0,0;191;
30.08.2015;24,5;21,5;18,1;17,3;73;;0,0;213;
31.08.2015;26,2;22,4;19,0;18,1;68;;0,0;208;
01.09.2015;23,4;21,2;19,3;18,5;74;;2,8;193;
02.09.2015;16,2;16,4;18,1;18,0;80;;4,6;167;
03.09.2015;15,6;16,3;16,9;17,0;84;;5,3;142;
04.09.2015;14,8;14,9;16,3;16,4;81;;0,1;135;
05.09.2015;14,0;13,6;15,4;15,7;71;;2,8;109;
06.09.2015;12,1;11,8;14,5;15,0;80;;0,9;71;
07.09.2015;11,7;12,2;14,1;14,5;83;;3,7;79;
08.09.2015;12,7;12,4;13,4;13,9;78;;0,0;156;
09.09.2015;12,4;12,4;13,6;13,9;79;;0,0;139;
10.09.2015;10,6;11,6;12,9;13,4;91;;3,2;86;
11.09.2015;12,5;12,8;12,9;13,2;91;;0,0;105;
12.09.2015;15,9;14,2;13,6;13,6;80;;0,1;181;
13.09.2015;19,1;16,2;14,5;14,1;69;;0,0;175;
14.09.2015;17,1;15,4;14,9;14,6;79;;3,5;54;
15.09.2015;16,1;14,5;14,6;14,6;71;;1,0;72;
16.09.2015;17,6;15,6;14,6;14,4;77;;0,0;87;
17.09.2015;20,4;17,4;15,5;15,0;71;;5,7;183;
18.09.2015;15,5;14,5;15,1;15,0;77;;0,0;144;
19.09.2015;15,5;14,6;14,7;14,7;81;;1,3;154;
20.09.2015;12,4;13,0;14,3;14,4;89;;4,9;93;
21.09.2015;12,3;12,7;13,7;13,9;89;;0,0;55;
22.09.2015;13,8;12,8;13,4;13,6;77;;0,0;120;
23.09.2015;13,0;13,2;13,6;13,7;90;;3,2;42;
24.09.2015;11,7;12,0;13,1;13,3;89;;0,1;104;
25.09.2015;12,6;12,5;12,8;13,0;86;;0,1;133;
26.09.2015;12,4;12,6;13,1;13,2;86;;0,0;62;
27.09.2015;10,5;10,9;12,4;12,8;85;;0,0;101;
28.09.2015;9,6;9,6;11,3;11,9;83;;0,0;150;
29.09.2015;8,7;9,1;10,6;11,2;86;;0,0;123;
30.09.2015;8,2;8,5;10,1;10,8;82;;0,0;101;
01.10.2015;8,0;7,6;9,6;10,3;78;;0,0;154;
02.10.2015;9,7;8,3;9,3;9,9;77;;0,0;151;
03.10.2015;14,2;11,3;10,2;10,3;69;;0,0;134;
04.10.2015;14,6;12,7;11,3;11,0;80;;0,0;116;
05.10.2015;14,0;12,4;11,7;11,4;86;;0,0;119;
06.10.2015;13,9;12,8;11,9;11,6;85;;0,0;66;
07.10.2015;14,5;14,0;12,5;12,0;96;;10,2;33;
08.10.2015;11,4;12,4;12,8;12,3;100;;29,5;13;
09.10.2015;9,0;10,3;11,8;11,8;93;;0,8;46;
10.10.2015;7,5;7,9;10,8;11,0;76;;0,0;111;
11.10.2015;3,2;4,2;8,7;9,5;72;;0,0;130;
12.10.2015;2,2;2,9;6,8;7,9;81;;0,0;126;
13.10.2015;3,3;4,8;7,0;7,6;83;;0,0;25;
14.10.2015;3,4;5,2;7,1;7,6;97;;9,0;14;
15.10.2015;5,7;6,8;7,5;7,7;100;;5,3;21;
16.10.2015;7,5;8,3;8,3;8,3;99;;9,3;21;
17.10.2015;7,3;8,4;8,6;8,6;99;;1,7;23;
18.10.2015;7,6;8,4;8,9;8,8;96;;0,0;46;
19.10.2015;7,2;7,9;8,8;8,8;92;;0,0;89;
20.10.2015;6,8;7,8;8,3;8,5;99;;6,6;23;
21.10.2015;8,1;8,7;8,9;8,8;95;;0,5;31;
22.10.2015;9,0;8,9;9,0;8,9;88;;3,3;51;
23.10.2015;9,6;9,0;9,5;9,2;87;;0,9;67;
24.10.2015;7,5;6,9;8,6;8,8;88;;0,0;101;
25.10.2015;9,7;9,2;8,7;8,6;91;;0,0;44;
26.10.2015;9,2;8,4;9,3;9,1;90;;0,0;69;
27.10.2015;10,1;8,7;8,8;8,8;80;;0,0;51;
28.10.2015;8,8;7,4;8,7;8,7;82;;0,0;67;
29.10.2015;9,2;8,2;8,4;8,5;85;;0,0;54;
30.10.2015;10,0;9,9;9,4;9,0;86;;0,0;36;
31.10.2015;11,8;9,5;9,3;9,2;69;;0,0;87;
01.11.2015;10,0;7,9;8,8;8,9;64;;0,0;88;
02.11.2015;7,0;5,9;7,7;8,2;65;;0,0;91;
03.11.2015;5,8;5,2;6,9;7,5;75;;0,0;85;
04.11.2015;5,7;5,6;6,6;7,1;83;;0,0;59;
05.11.2015;9,4;8,2;7,6;7,5;85;;0,0;54;
06.11.2015;9,2;8,7;8,1;7,9;91;;0,0;39;
07.11.2015;12,3;11,2;9,1;8,6;98;;9,2;19;
08.11.2015;13,3;11,1;9,9;9,4;82;;0,0;60;
09.11.2015;13,1;11,1;9,7;9,3;82;;2,9;27;
10.11.2015;15,1;13,2;10,5;9,9;73;;0,0;11;
11.11.2015;13,4;12,4;11,1;10,5;88;;1,2;17;
12.11.2015;11,1;10,4;10,4;10,2;80;;0,0;25;
13.11.2015;11,5;10,4;10,0;9,9;77;;0,2;45;
14.11.2015;7,1;6,5;8,9;9,2;76;;1,3;36;
15.11.2015;10,1;9,4;8,7;8,7;90;;10,0;8;
16.11.2015;11,6;10,8;9,9;9,4;85;;1,6;53;
17.11.2015;12,0;10,8;9,7;9,5;84;;3,9;16;
18.11.2015;13,1;11,4;10,1;9,8;66;;0,0;26;
19.11.2015;11,5;10,1;9,5;9,4;75;;12,3;34;
20.11.2015;6,8;7,0;8,9;9,1;90;;4,5;11;
21.11.2015;3,7;4,5;7,7;8,2;88;;1,6;27;
22.11.2015;1,0;1,9;6,2;7,0;89;;0,4;20;
23.11.2015;0,0;0,9;5,0;6,0;91;;0,7;12;
24.11.2015;-0,4;-0,5;3,9;5,1;85;;0,0;39;
25.11.2015;1,6;1,7;3,7;4,6;82;;0,0;24;
26.11.2015;2,7;3,4;4,5;4,9;97;;2,4;9;
27.11.2015;1,6;2,5;4,7;5,1;94;;0,0;27;
28.11.2015;0,3;0,3;3,5;4,4;92;;2,9;10;
29.11.2015;5,8;4,3;3,9;4,3;81;;1,9;5;
30.11.2015;7,2;6,2;5,2;5,1;80;;12,3;16;
01.12.2015;7,0;6,1;5,9;5,7;81;;3,1;27;
02.12.2015;8,8;7,8;6,2;5,9;83;;1,0;11;
03.12.2015;6,8;5,4;6,3;6,3;80;;0,0;35;
04.12.2015;5,7;4,6;5,3;5,6;84;;0,6;14;
05.12.2015;4,0;3,1;4,7;5,2;89;;0,0;26;
06.12.2015;8,4;5,7;4,7;5,1;74;;0,0;31;
07.12.2015;7,4;6,9;5,7;5,6;95;;1,5;11;
08.12.2015;5,6;4,9;5,8;5,9;93;;0,0;29;
09.12.2015;4,5;4,3;5,2;5,4;93;;2,9;6;
10.12.2015;1,7;1,4;4,4;5,0;91;;0,0;28;
11.12.2015;3,1;2,4;3,6;4,2;86;;2,6;16;
12.12.2015;5,4;4,0;4,3;4,6;79;;0,0;30;
13.12.2015;6,4;5,5;4,8;4,8;80;;0,7;9;
14.12.2015;1,6;1,8;3,9;4,5;89;;0,0;17;
15.12.2015;4,5;4,4;4,3;4,4;90;;0,0;11;
16.12.2015;5,4;4,7;4,7;4,8;91;;0,0;29;
17.12.2015;6,6;6,4;5,4;5,1;98;;2,5;12;
18.12.2015;7,2;6,7;5,8;5,6;100;;7,9;4;
19.12.2015;7,3;6,3;5,9;5,8;96;;0,0;27;
