time [d],date,hour,day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air dens. [kg/m3], air pres. [KPa], rel hum. [-], cloud cover [-], ET radiation [MJ/m2/d], SW radiation [MJ/m2/d], net SW radiation [MJ/m2/d], LW radiation [MJ/m2/d], wind vel. [m/s], PET [mm/d], OW PET [mm/d], daily correction [-], potential melt [mm/d]
1689,2005-08-17,00:00:00.00,3.91623,0,0,16,9.5,21.3,16,23.88,17.64,1.15767,96.7753,0.5,0,34.0225,25.3055,21.5819,-0.251213,2,3.63278,3.63278,1,36.4
1690,2005-08-18,00:00:00.00,3.93345,0,0,15,8.9,20.4,15,23.88,17.64,1.16202,96.7599,0.5,0,33.7757,25.2215,21.5102,-0.258475,2,3.45495,3.45495,1,34.2596
1691,2005-08-19,00:00:00.00,3.95066,0,0,16,7,24.1,16,23.88,17.64,1.15767,96.7753,0.5,0,33.526,24.919,21.2523,-0.251213,2,4.30934,4.30934,1,36.6889
1692,2005-08-20,00:00:00.00,3.96787,0,0,18.3,10.2,25.2,18.3,23.88,17.64,1.14767,96.8104,0.5,0,33.2736,24.4587,20.8597,-0.233478,2,4.27825,4.27825,1,42.131
1693,2005-08-21,00:00:00.00,3.98509,13,0,18.1,12,23.9,18.1,23.88,17.64,1.14854,96.8073,0.5,0,33.0183,24.2853,20.7118,-0.235078,2,3.76043,3.76043,1,41.8387
1694,2005-08-22,00:00:00.00,4.0023,0,0,18.1,11.7,24.5,18.1,23.88,17.64,1.14854,96.8073,0.5,0,32.7605,24.0857,20.5416,-0.235078,2,3.86958,3.86958,1,42.0086
1695,2005-08-23,00:00:00.00,4.01952,16.4,0,16.7,10.9,23.9,16.7,23.88,17.64,1.15463,96.786,0.5,0,32.5,24.043,20.5051,-0.245969,2,3.71782,3.71782,1,38.9177
1696,2005-08-24,00:00:00.00,4.03673,7.3,0,15,13.8,16.6,15,23.88,17.64,1.16202,96.7599,0.5,0,32.2371,24.0172,20.4831,-0.258475,2,1.62713,1.62713,1,35.0997
1697,2005-08-25,00:00:00.00,4.05395,0,0,14.3,8.9,19.1,14.3,23.88,17.64,1.16506,96.7491,0.5,0,31.9717,23.8785,20.3648,-0.2634,2,3.01429,3.01429,1,33.6
1698,2005-08-26,00:00:00.00,4.07116,1.3,0,15.4,9.2,19.8,15.4,23.88,17.64,1.16028,96.7661,0.5,0,31.704,23.5586,20.092,-0.255602,2,3.15152,3.15152,1,36.3349
1699,2005-08-27,00:00:00.00,4.08837,0,0,14.4,7.5,19.9,14.4,23.88,17.64,1.16463,96.7506,0.5,0,31.434,23.4457,19.9957,-0.262705,2,3.27779,3.27779,1,34.1173
1700,2005-08-28,00:00:00.00,4.10559,0,0,13.3,5.6,20.8,13.3,23.88,17.64,1.16941,96.7335,0.5,0,31.1619,23.3344,19.9007,-0.270213,2,3.47472,3.47472,1,31.6431
1701,2005-08-29,00:00:00.00,4.1228,0,0,14.9,8.2,21.9,14.9,23.88,17.64,1.16245,96.7584,0.5,0,30.8876,22.9673,19.5876,-0.259187,2,3.438,3.438,1,35.5989
1702,2005-08-30,00:00:00.00,4.14002,0,0,17.1,7.7,26.1,17.1,23.88,17.64,1.15289,96.7921,0.5,0,30.6113,22.5268,19.212,-0.242912,2,4.21434,4.21434,1,41.0276
1703,2005-08-31,00:00:00.00,4.15723,0,0,17.4,10,24.7,17.4,23.88,17.64,1.15158,96.7967,0.5,0,30.333,22.2777,18.9995,-0.240591,2,3.76471,3.76471,1,41.9241
1704,2005-09-01,00:00:00.00,4.17445,0,0,18.3,9.1,26.7,18.3,23.88,17.64,1.14767,96.8104,0.5,0,30.0529,21.9619,18.7302,-0.233478,2,4.18566,4.18566,1,44.2797
1705,2005-09-02,00:00:00.00,4.19166,0,0,18.6,9.9,26.7,18.6,18.88,13.13,1.14636,96.8149,0.5,0,29.771,21.7097,18.5151,-0.231057,2,4.08473,4.08473,1,45.1971
1706,2005-09-03,00:00:00.00,4.20887,0,0,18.4,12,23.1,18.4,18.88,13.13,1.14723,96.8119,0.5,0,29.4874,21.5112,18.3458,-0.232674,2,3.27055,3.27055,1,44.9017
1707,2005-09-04,00:00:00.00,4.22609,0,0,16.1,12,17.7,16.1,18.88,13.13,1.15724,96.7769,0.5,0,29.2023,21.5258,18.3582,-0.250472,2,2.17354,2.17354,1,39.4568
1708,2005-09-05,00:00:00.00,4.2433,0,0,16.1,7.5,23.1,16.1,18.88,13.13,1.15724,96.7769,0.5,0,28.9156,21.3007,18.1663,-0.250472,2,3.56048,3.56048,1,39.6255
1709,2005-09-06,00:00:00.00,4.26052,0,0,14.3,5.7,23.3,14.3,18.88,13.13,1.16506,96.7491,0.5,0,28.6275,21.2409,18.1153,-0.2634,2,3.54535,3.54535,1,35.346
1710,2005-09-07,00:00:00.00,4.27773,0,0,17.4,8.1,24.1,17.4,18.88,13.13,1.15158,96.7967,0.5,0,28.3381,20.7196,17.6706,-0.240591,2,3.66933,3.66933,1,43.1927
1711,2005-09-08,00:00:00.00,4.29494,0,0,16.9,9.1,24,16.9,18.88,13.13,1.15376,96.7891,0.5,0,28.0474,20.5417,17.5189,-0.244446,2,3.45485,3.45485,1,42.1313
1712,2005-09-09,00:00:00.00,4.31216,0,0,18.5,10.8,27.5,18.5,18.88,13.13,1.1468,96.8134,0.5,0,27.7556,20.1525,17.187,-0.231866,2,3.78642,3.78642,1,46.3176
1713,2005-09-10,00:00:00.00,4.32937,0,0,16.8,9.5,23.3,16.8,18.88,13.13,1.15419,96.7876,0.5,0,27.4627,20.0931,17.1363,-0.245209,2,3.24618,3.24618,1,42.2416
1714,2005-09-11,00:00:00.00,4.34659,21.3,0,17.4,10.4,24.8,17.4,18.88,13.13,1.15158,96.7967,0.5,0,27.1689,19.805,16.8906,-0.240591,2,3.33741,3.33741,1,43.9376
1715,2005-09-12,00:00:00.00,4.3638,1.7,0,18.1,14.1,23.4,18.1,18.88,13.13,1.14854,96.8073,0.5,0,26.8742,19.506,16.6356,-0.235078,2,2.70574,2.70574,1,45.9007
1716,2005-09-13,00:00:00.00,4.38102,6.1,0,16.8,14.1,19.3,16.8,18.88,13.13,1.15419,96.7876,0.5,0,26.5788,19.3998,16.545,-0.245209,2,1.92853,1.92853,1,42.7859
1717,2005-09-14,00:00:00.00,4.39823,0,0,13.8,8.8,17.8,13.8,18.88,13.13,1.16724,96.7413,0.5,0,26.2827,19.427,16.5682,-0.266839,2,2.29135,2.29135,1,35.2955
1718,2005-09-15,00:00:00.00,4.41544,0,0,14.4,5.9,20.6,14.4,18.88,13.13,1.16463,96.7506,0.5,0,25.986,19.1431,16.326,-0.262705,2,2.95031,2.95031,1,36.987
1719,2005-09-16,00:00:00.00,4.43266,8.9,0,17.1,13.8,21.7,17.1,18.88,13.13,1.15289,96.7921,0.5,0,25.6889,18.6743,15.9262,-0.242912,2,2.31739,2.31739,1,44.1087
1720,2005-09-17,00:00:00.00,4.44987,13.9,0,13.2,8.7,19.7,13.2,18.88,13.13,1.16985,96.7319,0.5,0,25.3914,18.7669,16.0052,-0.27088,2,2.40081,2.40081,1,34.1931
1721,2005-09-18,00:00:00.00,4.46709,2.2,0,8,3.3,11.7,8,18.88,13.13,1.19254,96.6491,0.5,0,25.0936,18.8811,16.1026,-0.302102,2,1.72559,1.72559,1,20.8107
1722,2005-09-19,00:00:00.00,4.4843,0,0,7.2,1,14.6,7.2,18.88,13.13,1.19605,96.6361,0.5,0,24.7957,18.6873,15.9373,-0.306323,2,2.10232,2.10232,1,18.8086
1723,2005-09-20,00:00:00.00,4.50151,0,0,7.4,0.2,15.6,7.4,18.88,13.13,1.19517,96.6394,0.5,0,24.4976,18.4354,15.7225,-0.305282,2,2.22792,2.22792,1,19.4123
1724,2005-09-21,00:00:00.00,4.51873,0,0,7.6,0.2,15.9,7.6,18.88,13.13,1.19429,96.6426,0.5,0,24.1997,18.1837,15.5078,-0.304231,2,2.23979,2.23979,1,20.0204
1725,2005-09-22,00:00:00.00,4.53594,0,0,8.8,2.1,17.2,8.8,18.88,13.13,1.18904,96.6621,0.5,0,23.9018,17.8741,15.2438,-0.297731,2,2.27204,2.27204,1,23.2783
1726,2005-09-23,00:00:00.00,4.55316,0,0,9.1,1.5,18.5,9.1,18.88,13.13,1.18772,96.6669,0.5,0,23.6042,17.617,15.0245,-0.296052,2,2.40758,2.40758,1,24.1718
1727,2005-09-24,00:00:00.00,4.57037,0,0,11.2,3.3,20.9,11.2,18.88,13.13,1.17856,96.7004,0.5,0,23.307,17.2477,14.7095,-0.283684,2,2.60768,2.60768,1,29.873
1728,2005-09-25,00:00:00.00,4.58759,0,0,13,5,20.6,13,18.88,13.13,1.17072,96.7288,0.5,0,23.0101,16.8896,14.4041,-0.272207,2,2.57422,2.57422,1,34.8168
1729,2005-09-26,00:00:00.00,4.6048,0.2,0,13.1,6.3,22.1,13.1,18.88,13.13,1.17028,96.7304,0.5,0,22.7139,16.6473,14.1975,-0.271545,2,2.56562,2.56562,1,35.2283
1730,2005-09-27,00:00:00.00,4.62201,0.6,0,13.5,6.3,21.7,13.5,18.88,13.13,1.16854,96.7366,0.5,0,22.4182,16.3848,13.9736,-0.268871,2,2.53233,2.53233,1,36.4519
1731,2005-09-28,00:00:00.00,4.63923,0,0,14.2,8.6,20.6,14.2,18.88,13.13,1.1655,96.7475,0.5,0,22.1233,16.1018,13.7322,-0.264093,2,2.25531,2.25531,1,38.4974
1732,2005-09-29,00:00:00.00,4.65644,3.9,0,12.5,7,18.3,12.5,18.88,13.13,1.17289,96.721,0.5,0,21.8293,15.985,13.6326,-0.275477,2,2.04473,2.04473,1,34.0252
1733,2005-09-30,00:00:00.00,4.67366,4.9,0,10.4,7.6,15.5,10.4,18.88,13.13,1.18205,96.6877,0.5,0,21.5362,15.882,13.5447,-0.288523,2,1.56981,1.56981,1,28.4223
1734,2005-10-01,00:00:00.00,4.69087,0,0,8.8,2.8,13.1,8.8,18.88,13.13,1.18904,96.6621,0.5,0,21.2442,15.7384,13.4223,-0.297731,2,1.66784,1.66784,1,24.1454
1735,2005-10-02,00:00:00.00,4.70809,8.5,0,8.1,0.3,13.1,8.1,13.67,8.84,1.1921,96.6507,0.5,0,20.9533,15.5418,13.2546,-0.301564,2,1.78555,1.78555,1,22.3126
1736,2005-10-03,00:00:00.00,4.7253,5,0,9.9,9.1,11.6,9.9,13.67,8.84,1.18423,96.6797,0.5,0,20.6637,15.2127,12.9739,-0.291468,2,0.832283,0.832283,1,27.3781
1737,2005-10-04,00:00:00.00,4.74251,0,0,10.8,9.5,12,10.8,13.67,8.84,1.1803,96.6941,0.5,0,20.3754,14.9315,12.7341,-0.286123,2,0.847336,0.847336,1,29.9835
1738,2005-10-05,00:00:00.00,4.75973,0,0,12.5,6.9,17,12.5,13.67,8.84,1.17289,96.721,0.5,0,20.0885,14.6024,12.4534,-0.275477,2,1.77896,1.77896,1,34.8374
1739,2005-10-06,00:00:00.00,4.77694,0,0,11.2,6.1,19.3,11.2,13.67,8.84,1.17856,96.7004,0.5,0,19.8033,14.4526,12.3256,-0.283684,2,1.91883,1.91883,1,31.3342
1740,2005-10-07,00:00:00.00,4.79416,0,0,11.5,4.8,20,11.5,13.67,8.84,1.17725,96.7052,0.5,0,19.5196,14.2097,12.1185,-0.281828,2,2.05057,2.05057,1,32.2961
1741,2005-10-08,00:00:00.00,4.81137,0,0,12.3,3.3,18.4,12.3,13.67,8.84,1.17376,96.7178,0.5,0,19.2377,13.9395,11.888,-0.276768,2,2.0693,2.0693,1,34.6733
1742,2005-10-09,00:00:00.00,4.82858,0,0,13.5,4,17.5,13.5,13.67,8.84,1.16854,96.7366,0.5,0,18.9577,13.646,11.6378,-0.268871,2,2.00498,2.00498,1,38.1987
1743,2005-10-10,00:00:00.00,4.8458,0,0,9.6,2.2,18.9,9.6,13.67,8.84,1.18554,96.6749,0.5,0,18.6796,13.6427,11.6349,-0.293205,2,1.92349,1.92349,1,27.2644
1744,2005-10-11,00:00:00.00,4.86301,0,0,10.5,2.6,17.7,10.5,13.67,8.84,1.18161,96.6893,0.5,0,18.4035,13.3762,11.4077,-0.287927,2,1.86118,1.86118,1,29.9301
1745,2005-10-12,00:00:00.00,4.88023,0,0,13.8,11.3,17.6,13.8,13.67,8.84,1.16724,96.7413,0.5,0,18.1295,12.9748,11.0654,-0.266839,2,1.32238,1.32238,1,39.4802
1746,2005-10-13,00:00:00.00,4.89744,0,0,10.5,4.9,15.4,10.5,13.67,8.84,1.18161,96.6893,0.5,0,17.8577,12.942,11.0373,-0.287927,2,1.50599,1.50599,1,30.1477
1747,2005-10-14,00:00:00.00,4.91466,0,0,7.7,1.5,16.1,7.7,13.67,8.84,1.19386,96.6443,0.5,0,17.5883,12.86,10.9674,-0.303703,2,1.57599,1.57599,1,22.1873
1748,2005-10-15,00:00:00.00,4.93187,0,0,6.8,0.7,15.3,6.8,13.67,8.84,1.19781,96.6296,0.5,0,17.3212,12.6847,10.8179,-0.308377,2,1.49728,1.49728,1,19.6633
1749,2005-10-16,00:00:00.00,4.94908,0,0,7.8,0.9,15.4,7.8,13.67,8.84,1.19342,96.6459,0.5,0,17.0566,12.4301,10.6007,-0.303172,2,1.52908,1.52908,1,22.6339
1750,2005-10-17,00:00:00.00,4.9663,0,0,5.1,-1.3,9.9,5.1,13.67,8.84,1.20529,96.6016,0.5,0,16.7945,12.3292,10.5147,-0.316694,2,1.18366,1.18366,1,14.8503
1751,2005-10-18,00:00:00.00,4.98351,0,0,6.7,3.4,9.1,6.7,13.67,8.84,1.19825,96.6279,0.5,0,16.5351,12.0586,10.2839,-0.308884,2,0.889457,0.889457,1,19.576
1752,2005-10-19,00:00:00.00,5.00073,0,0,4.2,-2.2,8.6,4.2,13.67,8.84,1.20927,96.5867,0.5,0,16.2784,11.9467,10.1884,-0.320832,2,1.08233,1.08233,1,12.3131
1753,2005-10-20,00:00:00.00,5.01794,0,0,4.8,-0.1,10.4,4.8,13.67,8.84,1.20662,96.5966,0.5,0,16.0246,11.7211,9.99608,-0.318093,2,1.0792,1.0792,1,14.1191
1754,2005-10-21,00:00:00.00,5.03516,0,0,7.5,0.4,13.3,7.5,13.67,8.84,1.19473,96.641,0.5,0,15.7736,11.4175,9.73714,-0.304758,2,1.31813,1.31813,1,22.134
1755,2005-10-22,00:00:00.00,5.05237,0,0,9.1,2.6,15.4,9.1,13.67,8.84,1.18772,96.6669,0.5,0,15.5255,11.1537,9.51216,-0.296052,2,1.3741,1.3741,1,26.9435
1756,2005-10-23,00:00:00.00,5.06958,0,0,14.6,11,20.1,14.6,13.67,8.84,1.16376,96.7537,0.5,0,15.2805,10.6967,9.12246,-0.261305,2,1.37347,1.37347,1,43.3672
1757,2005-10-24,00:00:00.00,5.0868,6.2,0,12.4,8.7,16.8,12.4,13.67,8.84,1.17333,96.7194,0.5,0,15.0387,10.6193,9.05641,-0.276124,2,1.1887,1.1887,1,36.9495
1758,2005-10-25,00:00:00.00,5.10401,1.3,0,9.9,4.9,13.8,9.9,13.67,8.84,1.18423,96.6797,0.5,0,14.8,10.5446,8.99269,-0.291468,2,1.12473,1.12473,1,29.5924
1759,2005-10-26,00:00:00.00,5.12123,2.8,0,14.2,10.8,17.1,14.2,13.67,8.84,1.1655,96.7475,0.5,0,14.5645,10.1597,8.66442,-0.264093,2,1.0758,1.0758,1,42.5769
1760,2005-10-27,00:00:00.00,5.13844,0,0,12.2,6.1,16.6,12.2,13.67,8.84,1.1742,96.7162,0.5,0,14.3323,10.0747,8.59196,-0.277409,2,1.28129,1.28129,1,36.6916
1761,2005-10-28,00:00:00.00,5.15565,0,0,10.4,5.5,19.2,10.4,13.67,8.84,1.18205,96.6877,0.5,0,14.1036,9.97395,8.50601,-0.288523,2,1.35379,1.35379,1,31.3719
1762,2005-10-29,00:00:00.00,5.17287,0,0,12.2,3.3,18.9,12.2,13.67,8.84,1.1742,96.7162,0.5,0,13.8782,9.71915,8.28871,-0.277409,2,1.51228,1.51228,1,36.9105
1763,2005-10-30,00:00:00.00,5.19008,0,0,10.2,2.5,16.1,10.2,13.67,8.84,1.18292,96.6845,0.5,0,13.6564,9.63018,8.21283,-0.289708,2,1.29682,1.29682,1,30.9494
1764,2005-10-31,00:00:00.00,5.2073,0,0,6.4,0.3,16.3,6.4,13.67,8.84,1.19957,96.623,0.5,0,13.4381,9.59801,8.18538,-0.310393,2,1.19627,1.19627,1,19.4749
1765,2005-11-01,00:00:00.00,5.22451,0,0,5.6,-0.7,10.6,5.6,13.67,8.84,1.20309,96.6099,0.5,0,13.2235,9.45359,8.06221,-0.314316,2,0.956567,0.956567,1,17.0885
1766,2005-11-02,00:00:00.00,5.24173,1.1,0,6.9,-1,10.5,6.9,8.12,4.42,1.19737,96.6312,0.5,0,13.0125,9.24351,7.88304,-0.307867,2,1.00235,1.00235,1,21.1138
1767,2005-11-03,00:00:00.00,5.25894,0,0,9.4,3.1,15.2,9.4,8.12,4.42,1.18641,96.6717,0.5,0,12.8052,8.99175,7.66834,-0.294351,2,1.1142,1.1142,1,28.8421
1768,2005-11-04,00:00:00.00,5.27615,0.5,0,11.6,7,16.5,11.6,8.12,4.42,1.17681,96.7068,0.5,0,12.6017,8.74747,7.46001,-0.281204,2,1.05016,1.05016,1,35.6876
1769,2005-11-05,00:00:00.00,5.29337,0,0,9,5.6,12.2,9,8.12,4.42,1.18816,96.6653,0.5,0,12.4021,8.68941,7.41049,-0.296614,2,0.785262,0.785262,1,27.7614
1770,2005-11-06,00:00:00.00,5.31058,3.1,0,7.6,1.1,11.6,7.6,8.12,4.42,1.19429,96.6426,0.5,0,12.2062,8.58313,7.31984,-0.304231,2,0.923899,0.923899,1,23.5034
1771,2005-11-07,00:00:00.00,5.3278,0,0,4.2,-1.3,11.1,4.2,8.12,4.42,1.20927,96.5867,0.5,0,12.0143,8.53411,7.27803,-0.320832,2,0.855948,0.855948,1,13.0216
1772,2005-11-08,00:00:00.00,5.34501,0,0,7.2,1.8,12.7,7.2,8.12,4.42,1.19605,96.6361,0.5,0,11.8264,8.29669,7.07555,-0.306323,2,0.897674,0.897674,1,22.378
1773,2005-11-09,00:00:00.00,5.36223,0,0,5.9,-0.1,12.6,5.9,8.12,4.42,1.20177,96.6148,0.5,0,11.6424,8.19105,6.98545,-0.312862,2,0.904287,0.904287,1,18.3821
1774,2005-11-10,00:00:00.00,5.37944,0,0,4.5,-0.4,11.6,4.5,8.12,4.42,1.20794,96.5917,0.5,0,11.4624,8.08819,6.89772,-0.319472,2,0.814303,0.814303,1,14.0536
1775,2005-11-11,00:00:00.00,5.39665,0,0,8.1,3.4,11.2,8.1,8.12,4.42,1.1921,96.6507,0.5,0,11.2865,7.84421,6.68966,-0.301564,2,0.750794,0.750794,1,25.3554
1776,2005-11-12,00:00:00.00,5.41387,0,0,9.5,4.7,13,9.5,8.12,4.42,1.18598,96.6733,0.5,0,11.1147,7.66469,6.53657,-0.293779,2,0.803921,0.803921,1,29.8055
1777,2005-11-13,00:00:00.00,5.43108,0,0,3.8,-1.8,11.4,3.8,8.12,4.42,1.21104,96.58,0.5,0,10.947,7.69856,6.56544,-0.322613,2,0.790041,0.790041,1,11.9487
1778,2005-11-14,00:00:00.00,5.4483,0,0,1.7,-2.5,10.6,1.7,8.12,4.42,1.22038,96.5447,0.5,0,10.7834,7.61913,6.49769,-0.331391,2,0.699909,0.699909,1,5.3571
1779,2005-11-15,00:00:00.00,5.46551,0,0,0,-3.8,7.8,0,8.12,4.42,1.22799,96.5157,0.5,0,10.624,7.52905,6.42086,-0.337808,2,0.592315,0.592315,1,0
1780,2005-11-16,00:00:00.00,5.48272,5.7,0,2.8,-4.5,9.5,2.8,8.12,4.42,1.21548,96.5632,0.5,0,10.4688,7.34456,6.26353,-0.326912,2,0.742068,0.742068,1,8.86049
1781,2005-11-17,00:00:00.00,5.49994,4.1,4.1,3.3,0.7,5.2,3.3,8.12,4.42,1.21326,96.5716,0.5,0,10.3178,7.21355,6.1518,-0.32479,2,0.42471,0.42471,1,10.4638
1782,2005-11-18,00:00:00.00,5.51715,9,9,0.8,-0.1,1.9,0.8,8.12,4.42,1.2244,96.5294,0.5,0,10.1711,7.1526,6.09963,-0.334864,2,0.246042,0.246042,1,2.54166
1783,2005-11-19,00:00:00.00,5.53437,-8.88178e-16,2,0.1,-0.9,0.6,0.1,8.12,4.42,1.22754,96.5174,0.5,0,10.0286,7.05367,5.85696,-0.337447,2,0.202187,0.202187,1,0.318314
1784,2005-11-20,00:00:00.00,5.55158,-1.73195e-15,3.9,-1,-2.7,-0.2,-1,8.12,4.42,1.23252,96.4985,0.5,0,9.89034,6.96493,5.78325,-0.342464,2,0.241604,0.241604,1,-3.18905
1785,2005-11-21,00:00:00.00,5.5688,6,6,0.7,-1.2,2.1,0.7,8.12,4.42,1.22485,96.5277,0.5,0,9.75638,6.82606,5.66794,-0.335239,2,0.301531,0.301531,1,2.23636
1786,2005-11-22,00:00:00.00,5.58601,1.8,1.8,0.6,-0.8,1.2,0.6,8.12,4.42,1.2253,96.526,0.5,0,9.62671,6.72543,5.58438,-0.335612,2,0.230369,0.230369,1,1.92024
1787,2005-11-23,00:00:00.00,5.60322,1.1,1.1,-0.5,-2.7,0.4,-0.5,8.12,4.42,1.23025,96.5071,0.5,0,9.50135,6.64707,5.51929,-0.340169,2,0.26615,0.26615,1,-1.60291
1788,2005-11-24,00:00:00.00,5.62044,0,0,0.1,-0.4,0.5,0.1,8.12,4.42,1.22754,96.5174,0.5,0,9.38031,6.54014,5.4305,-0.337447,2,0.146489,0.146489,1,0.321108
1789,2005-11-25,00:00:00.00,5.63765,0,0,-1.9,-5.6,0.1,-1.9,8.12,4.42,1.2366,96.4829,0.5,0,9.26358,6.48322,5.38322,-0.346431,2,0.323391,0.323391,1,-6.11073
1790,2005-11-26,00:00:00.00,5.65487,0,0,-2.6,-5,-0.3,-2.6,8.12,4.42,1.23979,96.4706,0.5,0,9.1512,6.40557,5.31873,-0.349374,2,0.277322,0.277322,1,-8.37486
1791,2005-11-27,00:00:00.00,5.67208,0,0,-1.4,-3.1,1.4,-1.4,8.12,4.42,1.23433,96.4915,0.5,0,9.04315,6.30015,5.23119,-0.344253,2,0.289324,0.289324,1,-4.5162
1792,2005-11-28,00:00:00.00,5.6893,0,0,-2.9,-6.6,2.1,-2.9,8.12,4.42,1.24116,96.4654,0.5,0,8.93944,6.24233,5.18317,-0.350597,2,0.361302,0.361302,1,-9.36828
1793,2005-11-29,00:00:00.00,5.70651,-2.22045e-16,0.5,-1,-4.7,2.4,-1,8.12,4.42,1.23252,96.4985,0.5,0,8.84007,6.13284,5.09226,-0.342464,2,0.363922,0.363922,1,-3.23485
1794,2005-11-30,00:00:00.00,5.72372,0,0,-0.6,-4.2,3.4,-0.6,8.12,4.42,1.23071,96.5054,0.5,0,8.74505,6.05105,5.02434,-0.340633,2,0.381339,0.381339,1,-1.94345
1795,2005-12-01,00:00:00.00,5.74094,0,0,0.6,-3.5,2.4,0.6,8.12,4.42,1.2253,96.526,0.5,0,8.65438,5.95861,4.94759,-0.335612,2,0.355708,0.355708,1,1.94589
1796,2005-12-02,00:00:00.00,5.75815,0,0,-1.3,-6.3,2.2,-1.3,4.17,1.18,1.23388,96.4933,0.5,0,8.56806,5.92313,4.91811,-0.343809,2,0.379044,0.379044,1,-4.22115
1797,2005-12-03,00:00:00.00,5.77537,0,0,-2,-5.4,1.3,-2,4.17,1.18,1.23706,96.4811,0.5,0,8.48609,5.86959,4.87365,-0.346859,2,0.319166,0.319166,1,-6.5015
1798,2005-12-04,00:00:00.00,5.79258,4.9,0,0.1,-2.3,2.2,0.1,4.17,1.18,1.22754,96.5174,0.5,0,8.40847,5.7741,4.79437,-0.337447,2,0.293623,0.293623,1,0.325428
1799,2005-12-05,00:00:00.00,5.80979,2,0,3.2,-1.3,5.8,3.2,4.17,1.18,1.2137,96.57,0.5,0,8.3352,5.65974,4.69943,-0.325218,2,0.428923,0.428923,1,10.4244
1800,2005-12-06,00:00:00.00,5.82701,0,0,3.3,-1.5,6.2,3.3,4.17,1.18,1.21326,96.5716,0.5,0,8.26628,5.60404,4.70528,-0.32479,2,0.445094,0.445094,1,10.7606
1801,2005-12-07,00:00:00.00,5.84422,2.4,0,1.8,-2.2,4.5,1.8,4.17,1.18,1.21993,96.5464,0.5,0,8.20171,5.58199,4.74703,-0.330994,2,0.382659,0.382659,1,5.87482
1802,2005-12-08,00:00:00.00,5.86144,0.6,0,2.6,1.5,3.4,2.6,4.17,1.18,1.21637,96.5599,0.5,0,8.14147,5.52017,4.70297,-0.327746,2,0.210535,0.210535,1,8.49315
1803,2005-12-09,00:00:00.00,5.87865,1.5,1.5,3.1,1,5,3.1,4.17,1.18,1.21415,96.5683,0.5,0,8.08558,5.46714,4.66135,-0.325645,2,0.310815,0.310815,1,10.1346
1804,2005-12-10,00:00:00.00,5.89587,0,0,0.4,-0.3,1.4,0.4,4.17,1.18,1.2262,96.5225,0.5,0,8.03404,5.4752,4.66904,-0.336353,2,0.175325,0.175325,1,1.30866
1805,2005-12-11,00:00:00.00,5.91308,0,0,-2.1,-5.8,0.5,-2.1,4.17,1.18,1.23751,96.4794,0.5,0,7.98683,5.47748,4.67098,-0.347284,2,0.28944,0.28944,1,-6.87521
1806,2005-12-12,00:00:00.00,5.93029,0,0,0.2,-4.7,2.9,0.2,4.17,1.18,1.22709,96.5191,0.5,0,7.94395,5.40791,4.61166,-0.337085,2,0.362518,0.362518,1,0.655196
1807,2005-12-13,00:00:00.00,5.94751,1,0,3.4,1.7,5,3.4,4.17,1.18,1.21282,96.5733,0.5,0,7.90541,5.32118,4.53774,-0.324359,2,0.279983,0.279983,1,11.1447
1808,2005-12-14,00:00:00.00,5.96472,1.2,0,1.7,-0.1,2.9,1.7,4.17,1.18,1.22038,96.5447,0.5,0,7.87121,5.32552,4.5415,-0.331391,2,0.244484,0.244484,1,5.57525
1809,2005-12-15,00:00:00.00,5.98194,1.1,0,2.5,1.8,3.2,2.5,4.17,1.18,1.21682,96.5582,0.5,0,7.84133,5.28795,4.50947,-0.328159,2,0.173206,0.173206,1,8.20267
1810,2005-12-16,00:00:00.00,5.99915,8.3,8.3,3,1.3,4.3,3,4.17,1.18,1.21459,96.5666,0.5,0,7.81578,5.25887,4.48471,-0.32607,2,0.258947,0.258947,1,9.84716
1811,2005-12-17,00:00:00.00,6.01637,7.4,7.4,2,-0.9,4.9,2,4.17,1.18,1.21904,96.5498,0.5,0,7.79457,5.26034,4.47308,-0.330195,2,0.34181,0.34181,1,6.56704
1812,2005-12-18,00:00:00.00,6.03358,-8.34888e-15,18.8,-1.8,-2.6,-0.6,-1.8,4.17,1.18,1.23615,96.4846,0.5,0,7.77768,5.30828,4.47558,-0.346,2,0.161845,0.161845,1,-5.91204
1813,2005-12-19,00:00:00.00,6.05079,-3.41949e-15,7.7,-1.3,-3,0,-1.3,4.17,1.18,1.23388,96.4933,0.5,0,7.76512,5.29091,4.39312,-0.343809,2,0.204083,0.204083,1,-4.27079
1814,2005-12-20,00:00:00.00,6.06801,2.2,2.2,-0.3,-0.8,1.2,-0.3,4.17,1.18,1.22935,96.5105,0.5,0,7.75688,5.26898,4.37492,-0.339232,2,0.176545,0.176545,1,-0.985736
1815,2005-12-21,00:00:00.00,6.08522,4.3,4.3,1.6,-0.1,2.8,1.6,4.17,1.18,1.22083,96.543,0.5,0,7.75298,5.23454,4.34633,-0.331785,2,0.23555,0.23555,1,5.25787
1816,2005-12-22,00:00:00.00,6.10244,1.7,1.7,0.6,-0.8,1.9,0.6,4.17,1.18,1.2253,96.526,0.5,0,7.7534,5.25158,4.36047,-0.335612,2,0.215579,0.215579,1,1.97181
