time,date,hour,precip [mm/day],KS_53719235 [m3/s]
146,2001-05-27,00:00:00.00,0,0.0197722
147,2001-05-28,00:00:00.00,1.7,0.0177245
148,2001-05-29,00:00:00.00,13.5,0.0203687
149,2001-05-30,00:00:00.00,0,0.0253606
150,2001-05-31,00:00:00.00,0,0.0241359
151,2001-06-01,00:00:00.00,6.9,0.0226734
152,2001-06-02,00:00:00.00,1.1,0.0238603
153,2001-06-03,00:00:00.00,2.7,0.0222758
154,2001-06-04,00:00:00.00,7.2,0.0223885
155,2001-06-05,00:00:00.00,7.9,0.026107
156,2001-06-06,00:00:00.00,0,0.0276971
157,2001-06-07,00:00:00.00,0,0.0252272
158,2001-06-08,00:00:00.00,0.6,0.0221815
159,2001-06-09,00:00:00.00,0.8,0.0199254
160,2001-06-10,00:00:00.00,0,0.0176924
161,2001-06-11,00:00:00.00,10,0.0188666
162,2001-06-12,00:00:00.00,4.4,0.0229275
163,2001-06-13,00:00:00.00,0,0.0232672
164,2001-06-14,00:00:00.00,0,0.0205454
165,2001-06-15,00:00:00.00,0,0.0183777
166,2001-06-16,00:00:00.00,1.3,0.0163766
167,2001-06-17,00:00:00.00,12.7,0.0186123
168,2001-06-18,00:00:00.00,4.5,0.0242948
169,2001-06-19,00:00:00.00,18.9,0.0688965
170,2001-06-20,00:00:00.00,0,0.142146
171,2001-06-21,00:00:00.00,0,0.1475
172,2001-06-22,00:00:00.00,11.2,0.126707
173,2001-06-23,00:00:00.00,17,0.181933
174,2001-06-24,00:00:00.00,0.4,0.258293
175,2001-06-25,00:00:00.00,0,0.253855
176,2001-06-26,00:00:00.00,0,0.213827
177,2001-06-27,00:00:00.00,0,0.196289
178,2001-06-28,00:00:00.00,0,0.172852
179,2001-06-29,00:00:00.00,2.1,0.154328
180,2001-06-30,00:00:00.00,0,0.138609
181,2001-07-01,00:00:00.00,5.1,0.123741
182,2001-07-02,00:00:00.00,0,0.11338
183,2001-07-03,00:00:00.00,0,0.100544
184,2001-07-04,00:00:00.00,0,0.0900976
185,2001-07-05,00:00:00.00,0,0.0798459
186,2001-07-06,00:00:00.00,0,0.0714781
187,2001-07-07,00:00:00.00,0,0.0634669
188,2001-07-08,00:00:00.00,24.3,0.0880807
189,2001-07-09,00:00:00.00,4.2,0.136434
190,2001-07-10,00:00:00.00,3.1,0.138895
191,2001-07-11,00:00:00.00,0.2,0.118703
192,2001-07-12,00:00:00.00,0.4,0.109912
193,2001-07-13,00:00:00.00,0,0.0961711
194,2001-07-14,00:00:00.00,0,0.0861613
195,2001-07-15,00:00:00.00,0,0.0769606
196,2001-07-16,00:00:00.00,15.5,0.0730987
197,2001-07-17,00:00:00.00,9.7,0.0903187
198,2001-07-18,00:00:00.00,6.3,0.130346
199,2001-07-19,00:00:00.00,1.3,0.158079
200,2001-07-20,00:00:00.00,0,0.146797
201,2001-07-21,00:00:00.00,21.7,0.175774
202,2001-07-22,00:00:00.00,0,0.244776
203,2001-07-23,00:00:00.00,0,0.239659
204,2001-07-24,00:00:00.00,0,0.201722
205,2001-07-25,00:00:00.00,0,0.185744
206,2001-07-26,00:00:00.00,0,0.162887
207,2001-07-27,00:00:00.00,0,0.145901
208,2001-07-28,00:00:00.00,0,0.130194
209,2001-07-29,00:00:00.00,0,0.115407
210,2001-07-30,00:00:00.00,2.3,0.103785
211,2001-07-31,00:00:00.00,0,0.092166
212,2001-08-01,00:00:00.00,3.9,0.0835896
213,2001-08-02,00:00:00.00,0,0.0752976
214,2001-08-03,00:00:00.00,0,0.0677368
215,2001-08-04,00:00:00.00,1.7,0.0600064
216,2001-08-05,00:00:00.00,9,0.0564043
217,2001-08-06,00:00:00.00,2,0.0546208
218,2001-08-07,00:00:00.00,1.6,0.0498846
219,2001-08-08,00:00:00.00,0,0.0440507
220,2001-08-09,00:00:00.00,0,0.0394577
221,2001-08-10,00:00:00.00,1,0.0351058
222,2001-08-11,00:00:00.00,0,0.0312742
223,2001-08-12,00:00:00.00,0,0.0279207
224,2001-08-13,00:00:00.00,0,0.0248163
225,2001-08-14,00:00:00.00,3.4,0.0227969
226,2001-08-15,00:00:00.00,0,0.0212814
227,2001-08-16,00:00:00.00,0,0.0192265
228,2001-08-17,00:00:00.00,3.2,0.0175333
229,2001-08-18,00:00:00.00,7.5,0.0187122
230,2001-08-19,00:00:00.00,0,0.0202754
231,2001-08-20,00:00:00.00,17.1,0.0250345
232,2001-08-21,00:00:00.00,12.5,0.0698698
233,2001-08-22,00:00:00.00,2.4,0.134429
234,2001-08-23,00:00:00.00,0,0.137131
235,2001-08-24,00:00:00.00,0,0.113374
236,2001-08-25,00:00:00.00,0,0.105503
237,2001-08-26,00:00:00.00,0,0.0920496
238,2001-08-27,00:00:00.00,0,0.0825873
239,2001-08-28,00:00:00.00,6.4,0.0754352
240,2001-08-29,00:00:00.00,0,0.0695461
241,2001-08-30,00:00:00.00,0,0.0631184
242,2001-08-31,00:00:00.00,0,0.0554032
243,2001-09-01,00:00:00.00,7.6,0.0521023
244,2001-09-02,00:00:00.00,13.3,0.0552128
245,2001-09-03,00:00:00.00,0.9,0.0613586
246,2001-09-04,00:00:00.00,4.4,0.0653654
247,2001-09-05,00:00:00.00,1.5,0.0704222
248,2001-09-06,00:00:00.00,0,0.0671703
249,2001-09-07,00:00:00.00,2,0.05874
250,2001-09-08,00:00:00.00,10.3,0.0740731
251,2001-09-09,00:00:00.00,5.1,0.118492
252,2001-09-10,00:00:00.00,14.6,0.194091
253,2001-09-11,00:00:00.00,13.7,0.333608
254,2001-09-12,00:00:00.00,2.2,0.446063
255,2001-09-13,00:00:00.00,3.2,0.440544
256,2001-09-14,00:00:00.00,3.8,0.417494
257,2001-09-15,00:00:00.00,0,0.406303
258,2001-09-16,00:00:00.00,1.1,0.365492
259,2001-09-17,00:00:00.00,2.2,0.326108
260,2001-09-18,00:00:00.00,0.9,0.294849
261,2001-09-19,00:00:00.00,3.8,0.26632
262,2001-09-20,00:00:00.00,1.3,0.245009
263,2001-09-21,00:00:00.00,4.2,0.229318
264,2001-09-22,00:00:00.00,3.1,0.225268
265,2001-09-23,00:00:00.00,0,0.220061
266,2001-09-24,00:00:00.00,3.2,0.203042
267,2001-09-25,00:00:00.00,5.7,0.204413
268,2001-09-26,00:00:00.00,6.5,0.249908
269,2001-09-27,00:00:00.00,0.9,0.295246
270,2001-09-28,00:00:00.00,4.4,0.307083
271,2001-09-29,00:00:00.00,2,0.31862
272,2001-09-30,00:00:00.00,0.4,0.310993
273,2001-10-01,00:00:00.00,3,0.283389
274,2001-10-02,00:00:00.00,2.3,0.274172
275,2001-10-03,00:00:00.00,0,0.259323
276,2001-10-04,00:00:00.00,10,0.270061
277,2001-10-05,00:00:00.00,4.5,0.334725
278,2001-10-06,00:00:00.00,0,0.361476
279,2001-10-07,00:00:00.00,0,0.324748
280,2001-10-08,00:00:00.00,0,0.287483
281,2001-10-09,00:00:00.00,0.4,0.257639
282,2001-10-10,00:00:00.00,0,0.228931
283,2001-10-11,00:00:00.00,0,0.204639
284,2001-10-12,00:00:00.00,0,0.181934
285,2001-10-13,00:00:00.00,0,0.162361
286,2001-10-14,00:00:00.00,0,0.144534
287,2001-10-15,00:00:00.00,0,0.128855
288,2001-10-16,00:00:00.00,0,0.114796
289,2001-10-17,00:00:00.00,0,0.102283
290,2001-10-18,00:00:00.00,0,0.0911617
291,2001-10-19,00:00:00.00,0,0.0812008
292,2001-10-20,00:00:00.00,0,0.0723862
293,2001-10-21,00:00:00.00,0,0.0644688
294,2001-10-22,00:00:00.00,3.7,0.0584189
295,2001-10-23,00:00:00.00,4.7,0.0550534
296,2001-10-24,00:00:00.00,0.4,0.0518054
297,2001-10-25,00:00:00.00,1.8,0.0468107
298,2001-10-26,00:00:00.00,0,0.0420418
299,2001-10-27,00:00:00.00,0,0.0376264
300,2001-10-28,00:00:00.00,3.5,0.0346488
301,2001-10-29,00:00:00.00,5,0.0353779
302,2001-10-30,00:00:00.00,0.8,0.0361447
303,2001-10-31,00:00:00.00,0,0.0331202
304,2001-11-01,00:00:00.00,2.6,0.0307526
305,2001-11-02,00:00:00.00,2.3,0.0313934
306,2001-11-03,00:00:00.00,0.8,0.0312175
307,2001-11-04,00:00:00.00,0,0.0287465
308,2001-11-05,00:00:00.00,0.2,0.0256508
309,2001-11-06,00:00:00.00,0.5,0.02306
310,2001-11-07,00:00:00.00,1.5,0.0216889
311,2001-11-08,00:00:00.00,12.4,0.0657693
312,2001-11-09,00:00:00.00,30.6,0.404866
313,2001-11-10,00:00:00.00,1,0.845766
314,2001-11-11,00:00:00.00,0,0.857975
315,2001-11-12,00:00:00.00,0,0.728409
316,2001-11-13,00:00:00.00,5,0.753701
317,2001-11-14,00:00:00.00,0.3,0.751175
318,2001-11-15,00:00:00.00,0,0.690968
319,2001-11-16,00:00:00.00,1.1,0.61819
320,2001-11-17,00:00:00.00,0,0.564875
321,2001-11-18,00:00:00.00,0,0.507961
322,2001-11-19,00:00:00.00,1.3,0.45642
323,2001-11-20,00:00:00.00,2.1,0.436394
324,2001-11-21,00:00:00.00,0,0.413499
325,2001-11-22,00:00:00.00,2.3,0.391072
326,2001-11-23,00:00:00.00,14.4,0.520685
327,2001-11-24,00:00:00.00,0.7,0.722504
328,2001-11-25,00:00:00.00,0,0.705788
329,2001-11-26,00:00:00.00,2.2,0.632213
330,2001-11-27,00:00:00.00,6.8,0.690088
331,2001-11-28,00:00:00.00,1.5,0.756682
332,2001-11-29,00:00:00.00,4.9,0.781152
333,2001-11-30,00:00:00.00,7.5,0.867333
334,2001-12-01,00:00:00.00,0,0.943729
335,2001-12-02,00:00:00.00,0,0.864128
336,2001-12-03,00:00:00.00,0,0.756212
337,2001-12-04,00:00:00.00,0,0.681685
338,2001-12-05,00:00:00.00,6.2,0.664422
339,2001-12-06,00:00:00.00,14.3,0.868384
340,2001-12-07,00:00:00.00,14.3,1.28076
341,2001-12-08,00:00:00.00,0.5,1.50742
342,2001-12-09,00:00:00.00,0,1.38343
343,2001-12-10,00:00:00.00,0,1.21881
344,2001-12-11,00:00:00.00,3.6,1.11905
345,2001-12-12,00:00:00.00,7.6,1.09423
346,2001-12-13,00:00:00.00,7,1.2068
347,2001-12-14,00:00:00.00,0,1.2698
348,2001-12-15,00:00:00.00,0,1.1584
349,2001-12-16,00:00:00.00,2.7,1.01883
350,2001-12-17,00:00:00.00,2.7,0.914522
351,2001-12-18,00:00:00.00,2.4,0.812232
352,2001-12-19,00:00:00.00,0.8,0.724307
353,2001-12-20,00:00:00.00,13.9,0.64581
354,2001-12-21,00:00:00.00,2.8,0.57468
355,2001-12-22,00:00:00.00,12.5,0.512887
356,2001-12-23,00:00:00.00,7.1,0.456297
357,2001-12-24,00:00:00.00,0.5,0.407146
358,2001-12-25,00:00:00.00,3.2,0.362384
359,2001-12-26,00:00:00.00,0.4,0.372277
360,2001-12-27,00:00:00.00,2.1,0.436159
361,2001-12-28,00:00:00.00,5.4,0.478537
362,2001-12-29,00:00:00.00,5.2,0.644911
363,2001-12-30,00:00:00.00,13,0.863015
364,2001-12-31,00:00:00.00,9.2,0.824603
365,2002-01-01,00:00:00.00,5.3,0.704498
366,2002-01-02,00:00:00.00,3.5,0.643102
367,2002-01-03,00:00:00.00,1.8,0.566162
368,2002-01-04,00:00:00.00,0,0.506774
369,2002-01-05,00:00:00.00,0,0.451564
370,2002-01-06,00:00:00.00,0,0.401376
371,2002-01-07,00:00:00.00,6,0.358933
372,2002-01-08,00:00:00.00,0.7,0.328247
373,2002-01-09,00:00:00.00,0,0.309131
374,2002-01-10,00:00:00.00,0,0.277868
375,2002-01-11,00:00:00.00,0,0.24641
376,2002-01-12,00:00:00.00,0,0.220086
377,2002-01-13,00:00:00.00,5.8,0.195924
378,2002-01-14,00:00:00.00,0,0.17461
379,2002-01-15,00:00:00.00,0,0.155613
380,2002-01-16,00:00:00.00,0,0.138625
381,2002-01-17,00:00:00.00,0.3,0.123546
382,2002-01-18,00:00:00.00,0,0.110079
383,2002-01-19,00:00:00.00,0,0.0980789
384,2002-01-20,00:00:00.00,2.1,0.142384
385,2002-01-21,00:00:00.00,6.5,0.496165
386,2002-01-22,00:00:00.00,2.4,1.3382
387,2002-01-23,00:00:00.00,0,2.23502
388,2002-01-24,00:00:00.00,0,2.87722
389,2002-01-25,00:00:00.00,2.6,3.34854
390,2002-01-26,00:00:00.00,2.8,3.42112
391,2002-01-27,00:00:00.00,1.2,3.16435
392,2002-01-28,00:00:00.00,8.7,3.02102
393,2002-01-29,00:00:00.00,5.8,3.02758
394,2002-01-30,00:00:00.00,0,2.88437
395,2002-01-31,00:00:00.00,0,2.57279
396,2002-02-01,00:00:00.00,0,2.29091
397,2002-02-02,00:00:00.00,0,2.0429
398,2002-02-03,00:00:00.00,0,1.82018
399,2002-02-04,00:00:00.00,0,1.62389
400,2002-02-05,00:00:00.00,0,1.44768
401,2002-02-06,00:00:00.00,0.7,1.29934
402,2002-02-07,00:00:00.00,0.7,1.17189
403,2002-02-08,00:00:00.00,1.6,1.06471
404,2002-02-09,00:00:00.00,0.9,0.971821
405,2002-02-10,00:00:00.00,6.4,0.929656
406,2002-02-11,00:00:00.00,3.8,0.955898
407,2002-02-12,00:00:00.00,1.2,0.959781
408,2002-02-13,00:00:00.00,19.4,1.17221
409,2002-02-14,00:00:00.00,0.7,1.53827
410,2002-02-15,00:00:00.00,0,1.46944
411,2002-02-16,00:00:00.00,0,1.26007
412,2002-02-17,00:00:00.00,0,1.15957
413,2002-02-18,00:00:00.00,0,1.01519
414,2002-02-19,00:00:00.00,0,0.912996
415,2002-02-20,00:00:00.00,11.6,0.936399
416,2002-02-21,00:00:00.00,13.8,1.27926
417,2002-02-22,00:00:00.00,3.1,1.55733
418,2002-02-23,00:00:00.00,13,1.58116
419,2002-02-24,00:00:00.00,10.8,1.80728
420,2002-02-25,00:00:00.00,5.9,1.9353
421,2002-02-26,00:00:00.00,10.6,1.89705
422,2002-02-27,00:00:00.00,2.7,2.26888
423,2002-02-28,00:00:00.00,7.7,2.69837
424,2002-03-01,00:00:00.00,1.5,2.67718
425,2002-03-02,00:00:00.00,0,2.42261
426,2002-03-03,00:00:00.00,0,2.16326
427,2002-03-04,00:00:00.00,0.8,1.93548
428,2002-03-05,00:00:00.00,0,1.74047
429,2002-03-06,00:00:00.00,0,1.55328
430,2002-03-07,00:00:00.00,0,1.38644
431,2002-03-08,00:00:00.00,7.7,1.30333
432,2002-03-09,00:00:00.00,0,1.26095
433,2002-03-10,00:00:00.00,0,1.14502
434,2002-03-11,00:00:00.00,0,1.00965
435,2002-03-12,00:00:00.00,0,0.905092
436,2002-03-13,00:00:00.00,0,0.804116
437,2002-03-14,00:00:00.00,2,0.726762
438,2002-03-15,00:00:00.00,4,0.682009
439,2002-03-16,00:00:00.00,0,0.640949
440,2002-03-17,00:00:00.00,0,0.576259
441,2002-03-18,00:00:00.00,0,0.510567
442,2002-03-19,00:00:00.00,2.9,0.468392
443,2002-03-20,00:00:00.00,4.9,0.455925
444,2002-03-21,00:00:00.00,7.8,0.492628
445,2002-03-22,00:00:00.00,3.2,0.554607
446,2002-03-23,00:00:00.00,3.6,0.595835
447,2002-03-24,00:00:00.00,10.8,0.610537
448,2002-03-25,00:00:00.00,4.3,0.58203
449,2002-03-26,00:00:00.00,0.5,0.518542
450,2002-03-27,00:00:00.00,0,0.461722
451,2002-03-28,00:00:00.00,0,0.411888
452,2002-03-29,00:00:00.00,0,0.379069
453,2002-03-30,00:00:00.00,0,0.453177
454,2002-03-31,00:00:00.00,0,0.580116
455,2002-04-01,00:00:00.00,0,0.569871
456,2002-04-02,00:00:00.00,0,0.492923
457,2002-04-03,00:00:00.00,0,0.446524
458,2002-04-04,00:00:00.00,0,0.394851
459,2002-04-05,00:00:00.00,0,0.352598
460,2002-04-06,00:00:00.00,0,0.314516
461,2002-04-07,00:00:00.00,0,0.279484
462,2002-04-08,00:00:00.00,0,0.24989
463,2002-04-09,00:00:00.00,0,0.221892
464,2002-04-10,00:00:00.00,0,0.198346
465,2002-04-11,00:00:00.00,0,0.176266
466,2002-04-12,00:00:00.00,0,0.157394
467,2002-04-13,00:00:00.00,0,0.140033
468,2002-04-14,00:00:00.00,2.3,0.127037
469,2002-04-15,00:00:00.00,22.9,0.167933
470,2002-04-16,00:00:00.00,5.4,0.275441
471,2002-04-17,00:00:00.00,0,0.328032
472,2002-04-18,00:00:00.00,0,0.29567
473,2002-04-19,00:00:00.00,0,0.261215
474,2002-04-20,00:00:00.00,1.9,0.238341
475,2002-04-21,00:00:00.00,0,0.217963
476,2002-04-22,00:00:00.00,0,0.196069
477,2002-04-23,00:00:00.00,0,0.173666
478,2002-04-24,00:00:00.00,0.2,0.155306
479,2002-04-25,00:00:00.00,0,0.138124
480,2002-04-26,00:00:00.00,0,0.123183
481,2002-04-27,00:00:00.00,3.5,0.113124
482,2002-04-28,00:00:00.00,1.9,0.107651
483,2002-04-29,00:00:00.00,0,0.0993726
484,2002-04-30,00:00:00.00,2.1,0.0897085
485,2002-05-01,00:00:00.00,0,0.082205
486,2002-05-02,00:00:00.00,0,0.0736635
487,2002-05-03,00:00:00.00,0.5,0.0654223
488,2002-05-04,00:00:00.00,0,0.0584144
489,2002-05-05,00:00:00.00,1.2,0.0522242
490,2002-05-06,00:00:00.00,16.3,0.0579305
491,2002-05-07,00:00:00.00,1.2,0.0700423
492,2002-05-08,00:00:00.00,0,0.0668224
493,2002-05-09,00:00:00.00,0,0.0577161
494,2002-05-10,00:00:00.00,0,0.0523189
495,2002-05-11,00:00:00.00,0.4,0.0462557
496,2002-05-12,00:00:00.00,1.7,0.0416877
497,2002-05-13,00:00:00.00,1.6,0.0380897
498,2002-05-14,00:00:00.00,0,0.0345029
499,2002-05-15,00:00:00.00,0,0.0308738
500,2002-05-16,00:00:00.00,0,0.027413
501,2002-05-17,00:00:00.00,0,0.0245012
502,2002-05-18,00:00:00.00,0,0.0217866
503,2002-05-19,00:00:00.00,0,0.0194461
504,2002-05-20,00:00:00.00,4,0.018396
505,2002-05-21,00:00:00.00,0,0.018178
506,2002-05-22,00:00:00.00,0,0.0165869
507,2002-05-23,00:00:00.00,0,0.0145747
508,2002-05-24,00:00:00.00,6.5,0.0150414
509,2002-05-25,00:00:00.00,0.2,0.0165591
510,2002-05-26,00:00:00.00,10.9,0.0191123
511,2002-05-27,00:00:00.00,1.3,0.0227142
512,2002-05-28,00:00:00.00,5.3,0.0233699
513,2002-05-29,00:00:00.00,5.1,0.0240897
514,2002-05-30,00:00:00.00,0,0.0247594
515,2002-05-31,00:00:00.00,0.6,0.0221834
516,2002-06-01,00:00:00.00,0,0.0196461
517,2002-06-02,00:00:00.00,0,0.0176168
518,2002-06-03,00:00:00.00,0,0.0156118
519,2002-06-04,00:00:00.00,0,0.0139766
520,2002-06-05,00:00:00.00,0,0.0124112
521,2002-06-06,00:00:00.00,0.9,0.0110948
522,2002-06-07,00:00:00.00,2,0.0101017
523,2002-06-08,00:00:00.00,33.5,0.0793087
524,2002-06-09,00:00:00.00,18.4,0.273556
525,2002-06-10,00:00:00.00,1,0.416703
526,2002-06-11,00:00:00.00,11.9,0.435226
527,2002-06-12,00:00:00.00,0,0.45716
528,2002-06-13,00:00:00.00,0,0.435046
529,2002-06-14,00:00:00.00,4.7,0.375004
530,2002-06-15,00:00:00.00,1.6,0.343209
531,2002-06-16,00:00:00.00,8.6,0.307643
532,2002-06-17,00:00:00.00,0,0.279352
533,2002-06-18,00:00:00.00,0,0.251019
534,2002-06-19,00:00:00.00,0,0.221939
535,2002-06-20,00:00:00.00,0.4,0.199101
536,2002-06-21,00:00:00.00,7.6,0.178736
537,2002-06-22,00:00:00.00,1.8,0.163866
538,2002-06-23,00:00:00.00,0,0.146675
539,2002-06-24,00:00:00.00,0,0.130585
540,2002-06-25,00:00:00.00,0,0.116407
541,2002-06-26,00:00:00.00,0,0.103702
542,2002-06-27,00:00:00.00,0,0.0924295
543,2002-06-28,00:00:00.00,0.2,0.0823324
544,2002-06-29,00:00:00.00,0,0.0734007
545,2002-06-30,00:00:00.00,0,0.0653657
546,2002-07-01,00:00:00.00,0,0.0582869
547,2002-07-02,00:00:00.00,4.2,0.0528502
548,2002-07-03,00:00:00.00,3.9,0.0495542
549,2002-07-04,00:00:00.00,8,0.0481936
